,brand,title,price,description,colour,material
106,Cotton On,High Rise Grazer Skinny Jean,S$ 39.99,"- Washed effect skinny jeans
- High rise
- Skinny fit
- Front zip and button closure
- 5-pocket style
- Cotton blend
- Model wears a size AUS 8 and is 174cm tall",Super Wash Black Yoke,"83% Cotton, 15% Polyester, 2% Elastane"
107,TOPSHOP,Moto Washed Black Raw Hem Straight Leg Jeans,S$ 89.90,"- Denim jeans with wash detail
- High rise
- Regular fit
- Button & zip fastening
- 5-pocket style
- Frayed hem
- Belt loops
- Cotton blend",Washed Black,"99% Cotton, 1% Elastane"
108,Levi's,Levi's Ribcage Straight Ankle Jeans72693-0019,S$ 139.90,"Flatters your waist and holds you in. A classic, versatile high-rise fit. Iconic leather patch at back waist.

-Sits at waist
-Slim through hip and thigh
-Straight leg
-High rise
-79% Cotton, 19% Polyester, 2% Elastane
-Machine wash cold, Do not bleach, Tumble dry medium, Warm iron if needed, Dry cleaning possible","Machine wash cold, Do not bleach, Tumble dry medium, Warm iron if needed, Dry cleaning possible",[]
109,Something Borrowed,Contrast Denim Straight Jeans,S$ 47.90,"- Denim jeans with contrast sides
- High rise
- Regular fit
- Button & zip fastening
- 5-pocket style
- Frayed hem
- Belt loops
- Cotton blend",Black,90% Cotton 10% Polyester
110,Dr Denim,Nora Mom Jeans,S$ 129.00,"- Solid tone corduroy textured denim mom jeans
- High rise
- Unlined
- Regular fit
- Button and zip fastening
- Five pocket style
- Cotton
- Model wears a size W2630 and is 173cm tall",Black Cord,100% Cotton
111,Vero Moda,Seven Mr Slim Piping Ankle Jeans,S$ 74.90,"- Side piping detail skinny jeans
- High rise
- Skinny fit
- Button and zip fastening
- 5 pocket design
- Cotton blend
- Model wears a size 26S and is 179cm tall",Medium Blue Denim,"89% Cotton, 9% Polyester, 2% Elastane"
112,TOPSHOP,Mid Stone Slim Wide Leg Jeans,S$ 109.00,"- Faded denim wide leg jeans
- High rise
- Unlined
- Slim fit
- Button and zip fastening
- Five pocket style
- Cotton
- Model wears a size 26S and is 176cm tall",Mid Denim,100% Cotton
113,MISSGUIDED,Sinner Waisted Authentic Ripped Mid Jeans,S$ 59.90,"- Distressed and ripped denim jeans
- High rise
- Skinny fit
- Front zip and button fastening
- 5 pockets
- Cotton blend
- Model wears a UK 8 and is 173cm tall",Blue,"72% Cotton, 25% Polyester. 3% Elastane"
114,Free People,Lita Cropped Leg Jeans,S$ 145.90,"- Crop denim jeans with rip detail
- Medium rise
- Regular fit
- Button & zip fastening
- 5-pocket style
- Frayed hem with splits
- Belt loops
- Cotton
- Model wears a size 26 in and is 174cm tall",Black,100% Cotton
115,NA-KD,Skinny High Waist Side Stripe Jeans,S$ 56.90,"- Mid wash skinny jeans with side taping detail- High rise- Skinny fit- Button and zip fastening- 5 pockets- Cotton blend
- Model wears a size 36 and is 170cm tall",Dark Blue,[]
116,Dr Denim,Kissy Jeggings,S$ 79.00,"- Solid tone denim jeggings
- Low rise
- Unlined
- Skinny fit
- Zip and button fastening
- 2 back pockets
- Cotton blend
- Model wears an S and is 170cm tall",Black,[]
117,ONLY,Julia Reg S Flared Denim Jeans,S$ 79.00,"- Medium washed flared jeans
- Mid rise
- Regular fit
- Button and zip fastening
- 5 pockets
- Cotton blend
- Model wears a size 26L and is 177cm tall",Dark Blue Denim/,[]
118,Bossini,Slim Fit Low Rise Jeans With Five Pockets,S$ 49.90,"- Slim fit jeans in low-waist 
- Classic 5-pocket design 

- Elasticised waistband 
- Button and zip fastening 
- Belt loops ",Indigo,[]
119,A-IN GIRLS,Elastic Waist White Jeans,S$ 208.95,"The Latest Korean Fashion Hot Selection

- Korean Fashion, Smart Choice

- Easy To Match, Fashion Up To People

- Hot New, To The Tide To In

- The Product Is Manufactured Differently Depending On The Supplier",black,"74% Cotton, 23.5% Polyester Fiber, 2.5% Spandex"
120,Something Borrowed,Contrast Button Jeans,S$ 44.90,"- Washed effect denim jeans with ripped detailing
- High rise
- Regular fit
- Front zip and button fastening
- Five-pocket style
- Cotton blend",Light Blue,90% Cotton 10% Polyester
121,Mango,Flared Denim Jeans,S$ 59.90,"- Denim jeans with contrast stitch
- Sizing runs one size larger
- High rise
- Regular fit
- Button & zip fastening
- 5-pocket style
- Flared legs
- Belt loops
- Cotton blend",Open Blue,"92% Cotton, 6% Polyester, 2% Elastane"
122,TOPSHOP,Mid Denim Pocket Jeans,S$ 83.90,"- Slit pocket mid-wash jeans
- High rise
- Skinny fit
- Button and zip fastening
- 4 pockets
- Cotton blend
- Model wears a size 26S and is 174cm tall",Mid Denim,"93% Cotton, 5% Polyester, 2% Elastane"
123,ZALORA BASICS,Basic Denim Jeggings With Slits,S$ 29.90,"- Ripped denim jeggings
- Mid rise
- Skinny fit
- Front zip with button fastening
- 5 pockets
- Cotton blend",Dark Blue,63% Cotton 30% Polyester 7% Viscose
124,TOPSHOP,Mid Blue Ripped Jamie Jean,S$ 79.90,"- Medium wash skinny jeans
- High rise
- Skinny fit
- Button and zip fastening
- 5 pockets
- Cotton blend
- Model wears a size 25R and is 174cm tall",Mid Denim,"93% Cotton, 6% Polyester, 1% Elastane"
125,DENIZEN,Denizen Women Skinny Jeans,S$ 49.90,"Denizen Women Black Skinny Jeans

-Skinny
-5 pockets
-Full length
-98% COTTON 2% SPANDEX
-Woman","Machine wash cold, Do not bleach, Tumble dry medium, Hot iron if needed, Dry cleaning possible, Wash and dry inside out with like colors, Liquid detergent is recommended",[]
126,Miss Selfridge,Blue Denim Super High Waist Jeggings,S$ 79.90,"- Mid wash denim jeggings
- High rise
- Skinny fit
- Front zip and button fastening
- Two back pockets
- Cotton blend
- Model wears a size 8R and is 174cm tall",Blue,"75% Cotton, 23% Polyester, 2% Elastane"
127,ESPRIT,Rip Crop Denim Jeans,S$ 99.95,"- Denim jeans with rip detail
- Sizing runs one size larger
- Medium rise
- Relaxed fit
- Button & zip fastening
- 4-pocket style
- Cropped hem
- Belt loops
- Cotton blend",Blue Medium Wash,"34% Cotton, 34% Modal, 27% Polyester, 3% Polyamide, 2% Elastane"
128,DENIZEN,Denizen Women Super Skinny Jeans,S$ 49.90,"- Denizen Women Rinse Blue Super Skinny Jeans
-Jeans
-99% COTTON 1% ELASTANE",Dark Rinse,99% COTTON 1% Elastane
129,FOREVER 21,Mid-Rise Skinny Jeans,S$ 35.00,"- Washed effect denim skinny jeans
- Mid rise
- Skinny fit
- Front zip and button fastening
- Five-pocket style
- Cotton blend",Black,"68% Cotton, 26% Polyester, 4% Other Fibers, 2% Spandex"
130,Cotton On,Mid Rise Maternity Grazer,S$ 44.95,"MID RISE MATERNITY GRAZER

There are loads of styles to choose from in the mid-rise Maternity Grazer. Treat your bump to some new threads, with these cute easy fit jeans that hit just above the ankles. There's even an internal waistband coin pocket to stash your cash when you're nipping out of the house.



- Skinny fit designed to firmly hug the body
- Mid-rise, true waistline, ultimate comfort
- Above the ankle length
- Regular fly and button-up waist with belt loops
- Back pocket
- Hip pockets
- Internal waistband coin and card stash pocket
- Woven fabric construction
- Easy fit stretches with every move",Blue,"73% Cotton, 25% Polyester, 2% Elastane"
131,TOPSHOP,Black Rip Jamie Jean,S$ 89.90,"- Ripped detailing denim skinny jeans
- High rise
- Skinny fit
- Front zip and button fastening
- Five-pocket style
- Cotton blend",Black,"92% Cotton, 6% Polyester, 2% Elastane"
132,GAP,Highrise Favorite Jegging,S$ 108.90,"- Solid tone lightly ripped jeans
- High rise
- Skinny fit
- Button fastening
- 5 pockets
- Cotton blend
- Model wears a size 26 in and is 176cm tall",Light Destroy,"68% Cotton, 21% Polyester, 9% Rayon, 2% Spandex"
133,ZALORA,Wide Leg Jeans With Scarf Belt,S$ 44.90,"- Faded denim wide leg jeans with printed waist sash
- High rise
- Unlined
- Regular fit
- Button and zip with waist sash fastening
- 2 front side pockets
- Cotton blend",Blue,88% Cotton 12% Polyester
134,Finders Keepers,Miami Denim Jeans,S$ 180.90,"- Faded waist tie denim jeans
- High rise
- Unlined
- Regular fit
- Zip and removable waist tie fastening
- Four pocket style
- Cotton blend",Indigo,"99% Cotton, 1% Elastane"
135,JoJo Maman Bébé,Maternity Super Skinny Jeans,S$ 123.90,"- Faded denim skinny jeans
- Mid rise
- Unlined
- Slim fit
- Elasticised waistband
- Designed to fit throughout pregnancy
- Cotton blend
- Model wears a UK 8 and is 174cm tall",Blue,"98% Cotton, 2% Elastane"
136,MKY Clothing,HW Skinny Jeans Pocket In Black,S$ 54.00,"HW Skinny Jeans Pocket in Black by MKY Clothing.

- skinny jeans
- pocket
- button & zipper
- denim
- slim fit",Black,Denim
137,Mango,Straight Crop Sayana Jeans,S$ 59.90,"- Solid tone raw hem denim crop jeans
- Sizing runs one size larger
- Mid rise
- Unlined
- Regular fit
- Button and zip fastening
- Five pocket style
- Organic cotton
- Model wears a size 36 and is 176 c tall",Natural White,100% Organic Cotton
138,9months Maternity,Blue Maternity Jeggings,S$ 69.00,"-Cotton blend
-Full panel to accommodate growing bump
-5 pockets details
-Skinny fit
-Casual wear",Blue,"97% Cotton, 3% Spandex"
139,Junarose,Plus Size Queen Molly Slim Jeans,S$ 89.00,"- Solid tone slim denim jeans
- Mid rise
- Unlined
- Slim fit
- Button and zip fastening
- 2 back pockets
- Cotton blend
- Model wears a size 46 and is 170cm tall",White,"98% Cotton, 2% Elastane"
140,Brave Soul,Mary Straight Leg Jeans,S$ 85.90,"- Washed effect denim straight leg jeans
- Mid rise
- Slim fit
- Front zip and button fastening
- Five-pocket style
- Cotton blend
- Model wears a UK 8 and is 172cm tall",Dark Denim,[]
141,GAP,High Rise Skinny Ankle Jeans,S$ 108.90,"- Faded distressed denim skinny jeans
- High rise
- Unlined
- Skinny fit
- Button and zip fastening
- Five pocket style
- Cotton blend
- Model wears a size 26 in and is 173cm tall",Tinted Medium Destroy,"94% Cotton, 5% Polyester, 1% Elastane"
142,A-IN GIRLS,Fashion Scratched Elastic Waist Jeans,S$ 199.00,"The Latest Korean Fashion Hot Selection
- Easy To Match
- Hot & New
- Temperamental Lady
- The Product Is Manufactured Differently Depending On The Supplier",navy,"68.9% cotton, 29.8% polyester fiber, 1.3% spandex"
143,ZALORA BASICS,Basic Slim Jeans,S$ 34.90,"- Solid tone slim jeans
- High rise
- Slim fit
- Button and zip fastening
- 5 pocket design
- Cotton blend",White,75% Cotton 23% Polyester 2% Spandex
144,Factorie,The Skinny High Rise Jeans,S$ 39.95,"- Denim skinny jeans
- High rise
- Unlined
- Skinny fit
- Button and zip fastening
- Five pocket style
- Cotton blend
- Model wears a size AUS 6 and is 170cm tall",Black,"76% Cotton, 23% Polyester, 1% Elastane"
145,GRLFRND,Karolina(Revolve),S$ 325.00,"100% cotton
Light fading and distressed detail
Button fly
5-pocket design
14 at the knee narrows to 10 at the leg opening",[],[]
146,Supre,The Super Skinny Sky High Jeans,S$ 35.00,"- Solid-colour skinny denim jeans
- High rise
- Super skinny fit
- Button and zip fastening
- 2 back pockets
- Cotton blend
- Model wears a size 8 and is 176cm tall",White,Blend
147,ICHI,Gulla Jeans,S$ 123.90,"- Denim jeans with wash detail
- Medium rise
- Relaxed fit
- Button & zip fastening
- 5-pocket style
- Wide legs
- Belt loops
- Cotton blend
- Model wears a size 26 in and is 175cm tall",Washed Black,"98% Cotton, 2% Elastane"
148,Mango,Mid-Waist August Jeans,S$ 59.90,"- Casual faded denim jeans
- Sizing runs one size larger
- Mid rise
- Unlined
- Regular fit
- Button fastening
- Five pocket style
- Cotton blend",Open Blue,"99% Cotton, 1% Elastane"
149,TOPSHOP,Bleach Jamie Jean,S$ 83.90,"- Bleach toned jeans
- Mid rise
- Skinny fit
- Front zip with button fastening
- 5 pockets
- Cotton blend
- Model wears a size 26S and is 176cm tall",Bleach,"93% Cotton, 5% Polyester, 2% Elastane"
150,Hollister,High Rise Super Skinny Crop Jeans,S$ 98.00,"- Washed effect cropped skinny jeans with raw hem
- Sizing runs one size larger
- High rise
- Skinny fit
- Front zip and button fastening
- Five-pocket style
- Cotton blend
- Model wears a size 0S and is 173cm tall",True Blue,"75% Cotton, 18% Polyester, 6% Viscose, 1% Elastane"
151,FOREVER 21,High Rise Wide Leg Jeans,S$ 61.90,"- O-buckle belt jeans
- High rise
- Regular fit
- Button fly
- 5 pockets
- Cotton",Black,100% Cotton
152,DENIZEN,Denizen Women High Waist Skinny Jeans,S$ 49.90,"Denizen Women Rinse Blue High Waist Skinny Jeans

-High waist jeans
-5 pockets
-Ankle length
-98% COTTON 2% SPANDEX
-Woman",Blue,98% COTTON 2% SPANDEX
153,London Rag,Two Tone Slim Fit Denim Jeans,S$ 81.00,"The '90s-reminiscent design makes this an easy go-to for effortlessly cool off-duty looks.

- High-waist, tapered-leg fit and a two-tone wash denim.
- Slim Fit, Zip fly with button closure.
- Slim fit Denims featuring natural rise and shaping through seat and tummy.
- Best for Anyday.
- CL7317",Blue,[]
154,superdown,Heather Step Hem Denim Skirt(Revolve),S$ 77.00,"Self: 100% cottonLining: 100% poly
Hand wash cold
Unlined
Zip fly
4-pocket styling
Intentionally faded and lightly worn fabric",[],[]
155,Dorothy Perkins,DP Plus Size Indigo Eden Jean,S$ 49.90,"- Solid tone jeggings with contrasting stitches
- High rise
- Skinny fit
- Elasticised waistband
- Cotton blend",Indigo,"76% Cotton, 22% Polyester, 2% Lycra/Elastane"
156,TOPSHOP,Moto Petite Black Jamie Jeans,S$ 89.90,"- Monochrome jeans
- High rise
- Slim fit
- Front zip with button fastening
- 5 pockets
- Cotton blend
- Model wears a size 24 and is 175cm tall",Black,[]
157,Dr Denim,Cadell Boyfriend Jeans,S$ 119.00,"- Denim jeans with washed detail
- Medium rise
- Relaxed fit
- Button & zip fastening
- 5-pocket style
- Belt loops
- Cotton
- Model wears a size W2624 and is 174cm tall",Light Blue Used,100% Cotton
158,DENIZEN,Denizen Women Slim Straight Jeans,S$ 49.90,"- Denizen Women Rinse Blue Slim Straight Jeans
-Jeans
-99% COTTON 1% ELASTANE",Rinse,99% COTTON 1% Elastane
159,Vero Moda,Hot Seven Mr Slim Push Up Pants,S$ 59.00,"- Solid shade slim shape up jeans
- Mid rise
- Slim fit
- Front zip and button fastening
- Five-pocket style
- Cotton blend
- Model wears a size 25R and is 174cm tall",Port Royale,"97% Cotton, 3% Elastane"
160,Guess,Ultra Ankle Skinny Jeans,S$ 359.00,"- Denim skinny jeans
- Mid rise
- Unlined
- Skinny fit
- Button and zip fastening
- Five pocket style
- Cotton blend
- Model wears a size 28 in and is 180cm tall",Black,"92% Cotton, 6% Polyester, 2% Spandex"
161,NAIN,Basic Crop Skinny Jeans,S$ 38.90,"- Denim jeans with contrast stitch
- Medium rise
- Skinny fit
- Button & zip fastening
- 5-pocket style
- Ankle grazers
- Belt loops
- Polyblend
- Model wears an S and is 177cm tall",Deep Blue,Polyblend
162,Banana Republic,High Rise Skinny Raw Hem Jeans,S$ 143.90,"- Monochrome high rise jeans
- High rise
- Skinny fit
- Button and zip fastening
- 5 pocket style
- Cotton blend
- Model wears a size 26 REGULAR and is 175cm tall",Black,"91% Cotton, 6% Polyester, 3% Spandex"
163,Mango,Color Straight Jeans,S$ 59.90,"- Coloured striaght cut jeans
- Sizing runs one size larger
- Mid rise
- Regular fit
- Button and zip fastening
- 5 pockets
- Cotton blend",Light Pastel Pink,"98% Cotton, 2% Elastane"
164,TOPSHOP,Petite Red Jamie Jeans,S$ 83.90,"- Denim ankle grazing skinny jeans
- High rise
- Skinny fit
- Front zip and button fastening
- Five-pocket design
- Cotton blend
- Model wears a size 30 and is 176cm tall",Red,"92% Cotton, 6% Polyester, 2% Elastane"
165,Dr Denim,Cropa Cabana,S$ 109.00,"- Monochrome skinny jeans
- High rise
- Skinny fit
- Front zip with button fastening
- 5 pockets
- Cotton blend
- Model wears a size 26 in and is 170cm tall",Black,"98% Cotton, 2% Spandex"
166,9months Maternity,Dark Grey Maternity Full Panel Skinny Jeans,S$ 76.00,"- Cotton blend
- Skinny fit
- Full panel to accommodate growing bump
- Inner adjustable elastic with button
- Zip and button up fastening
- 5 pockets details",Dark Grey,97% Cotton 3% Spandex
167,NA-KD,Chewed Hem Skinny Cropped Jeans,S$ 99.90,"- Solid tone distressed denim skinny crop jeans
- Unlined
- Skinny fit
- Button and zip fastening
- Five pocket style
- Cotton blend",Off White,"98% Cotton, 2% Elastane"
168,6IXTY8IGHT,Wide Leg Denim Culottes,S$ 39.90,"- Denim culottes with washed detail
- Medium rise
- Relaxed fit
- Button-fly fastening
- Elasticized waistband
- 4-pocket style
- Frayed hem
- Belt loops
- Cotton
- Model wears an S and is 180cm tall",Mid Indigo,Vouchers and discounts cannot be applied to this item.
169,Dorothy Perkins,Gold Stripe Black Jeans,S$ 79.90,"- Denim jeans with gold taping
- Medium rise
- Slim fit
- Button & zip fastening
- 5-pocket style
- Belt-loops
- Cotton blend
- Model wears a UK 8 and is 178cm tall",Black,[]
170,Miss Selfridge,DARK BLUE STEFFI SUPER HIGH WASIT JEGGINGS,S$ 66.00,"- Solid tone jeggings with whisker detail
- Unlined
- High rise
- Skinny fit
- Front zip and button closure
- 2 back pockets
- Cotton blend
- Model wears a size 8R and is 174cm tall",MID DENI,"92% Cotton, 6% Polyester, 2% Elastane"
171,GAP,Highrise Favorite Jegging,S$ 108.90,"- Solid tone lightly ripped jeans
- High rise
- Skinny fit
- Button fastening
- 5 pockets
- Cotton blend
- Model wears a size 26 in and is 176cm tall",Light Destroy,"68% Cotton, 21% Polyester, 9% Rayon, 2% Spandex"
172,Noppies,Maternity Skinny Avi Everyday Blue Jeans,S$ 114.90,"- Mid wash denim skinny jeans, with stretchable band allowing room for the baby
- Low rise
- Skinny fit
- Front button fastening
- Four-pocket style
- Cotton blend
- Model wears a size W2630 and is 170cm tall",Every Day Blue,"72% Cotton, 20% Polyester, 7% Modal, 1% Spandex"
173,TOPSHOP,Petite Destroy Ripped Mom Jeans,S$ 106.00,"- Washed denim jeans with rip detail
- Medium rise
- Relaxed fit
- Button & zip fastening
- 5-pocket style
- Belt loops
- Cotton
- Model wears a size 26 and is 174cm tall",Bleach,100% Cotton
174,Bossini,Elasticised Boyfriend Fit Ankle Length Jeans,S$ 53.90,"- Elasticised boyfriend fit ankle length jeans
- Vintage washed effect
- Uses elastane to keep comfy
- Button and zip fastening",Dark Indigo,"79% cotton, 20% polyester, 1% elastane"
175,ICHI,Piana Raven Dark Grey Jeans,S$ 123.90,"- Dark wash skinny jeans
- High rise
- Skinny fit
- Button and zip fastening
- 5 pocket design
- Cotton blend
- Model wears a size 27 and is 175cm tall",Dark Grey,"98% Cotton, 2% Elastane"
176,Dorothy Perkins,Regular Black Button Frankie Jean,S$ 59.90,"- Solid tone super skinny jeans with stitch detail
- Unlined
- High rise
- Super skinny fit
- Front zip and button closure
- 2 faux side pockets
- 2 back pockets
- Cotton blend
- Model wears a UK 8 and is 178cm tall",NAVY BLU,"67% Cotton, 31% Polyester, 2% Elastane"
177,Superdry,Phoebe Wide Leg Jeans,S$ 119.00,"- Washed effect cropped wide leg jeans
- High rise
- Relaxed fit
- Front zip and button fastening
- Five pockets
- Cotton
- Model wears a size 26 and is 174cm tall",Summer Sky Blue,100% Cotton
