,brand,title,price,description,colour,material
2090,ZALORA BASICS,Basic Varied Rib Midi Skirt,S$ 34.90,"- Solid toned ribbed midi skirt
- Mid rise
- Unlined
- Regular fit
- Elasticised waistband
- Polyester",Navy,100% Polyester
2091,Tokichoi,Front Slit Double Pocket Denim Skirt,S$ 54.90,"- Denim midi skirt with front slit
- Regular fit
- Front button fastening
- Four-pocket style
- Cotton blend",Dark Blue,Blend
2092,Banana Republic,Menswear Mini Skirt,S$ 109.90,"- Checkered print mini skirt
- High rise
- Lined
- Regular fit
- Zip fastening
- Cotton blend
- Model wears an S and is 174cm tall",Warm Combo,Cotton blend
2093,MISSGUIDED,Superstretch Mini Skirt,S$ 42.90,"- Solid tone denim mini skirt
- Unlined
- High rise
- Slim fit
- Front zip and button fastening
- 5 pockets
- Cotton blend
- Model wears a UK 8 and is 173cm tall",Black,66% Cotton 32% Polyester 2% Elastane
2094,ZALORA,Midi Skirt With Self Tie,S$ 39.90,"- Multi toned checked midi skirt with waist tie sash
- Lined
- Regular fit
- Zip fastening
- 2 pockets
- Polyester",Orange/Multi,100% Polyester Woven
2095,Miss Selfridge,Petite Blue Ditsy Print Plisse Skirt,S$ 59.90,"- Floral printed plisse skirt
- High rise
- Unlined
- Regular fit
- Elasticised waist
- Polyester
- Model wears a UK 8 and is 173cm tall",Blue,100% Polyester
2096,Something Borrowed,Pockets Twill Skirt,S$ 39.90,"- Denim frayed hem A-line mini skirt
- Unlined
- Regular fit
- Front button fastening
- Two side pockets
- Cotton",Pink,100% Cotton
2097,ZALORA,Smocked Detail Flare Skirt,S$ 34.90,"- High shirred waistband waist tie midi skirt
- High rise
- Unlined
- Regular fit
- Elasticated waistband and waist tie fastening
- Polyester",Burnt Orange,100% Polyester
2098,ZALORA,Flutter Hem Midi Skirt,S$ 39.90,"- Irregular print ruffled asymmetrical hem midi skirt
- Lined
- Flared fit
- Side zip fastening
- Polyester",Black/White,100% Polyester
2099,9months Maternity,Black Midi Maternity Skirt,S$ 49.00,"-95% Polyester 5% Spandex
-Machine Wash
-Poly blend
-Full panel accommodate growing bump
-Pencil skirt
-Midi length
-Can be worn to work or occasion",Black,95% Polyester 5% Spandex
2100,ZALORA BASICS,Basic Button Waist Mini Skirt,S$ 24.90,"- Pleated skirt with houndstooth print
- Unlined
- Medium rise
- Regular fit
- Back zip fastening
- Flared hem
- Decorative buttons
- Polyester",Black/White Houndstooth,100% Polyester
2101,NA-KD,Plisse Skirt,S$ 90.90,"- Solid tone plisse textured midi skirt
- Unlined
- Mid rise
- Regular fit
- Elasticised waistband
- Polyester",Beige,100% Polyester
2102,superdown,Donnie Frill Mini Skirt(Revolve),S$ 74.00,"100% poly
Hand wash cold
Fully lined
Tiered ruffled trim
Hidden side zipper closure
Skirt measures approx 16 in length",Yellow,[]
2103,Tussah,Julieta Skirt,S$ 83.90,"- Monochrome toned leopard print midi skirt
- Mid rise
- Lined
- Regular fit
- Zip fastening
- Polyester
- Model wears a size AUS 8 and is 175cm tall",Ivory Animal,100% Polyester
2104,ZALORA,Button Down Pocket Detail Skirt,S$ 29.90,"- Printed pocket detail mini skirt
- Lined
- Mid rise
- Regular fit
- Front button and waist tie fastening
- 2 front side pockets
- Polyester",Navy/Multi,100% Polyester
2105,Halo,Layered See Through Skirt,S$ 119.00,"- Mid rise
- Elasticised waistband
- Slim fit",Black,Lace
2106,Halo,Embroidered Net Yarn Skirt,S$ 119.00,"- Embroidered
- Elasticised waistband
- Slim fit",Black,[]
2107,Miss Selfridge,BLUE POCKET UTILITY DENIM SKIRT,S$ 76.90,"- Contrast seam utility denim mini skirt
- Unlined
- Mid rise
- Regular fit
- Button and zip fastening
- 2 side flap pockets
- Cotton
- Model wears a UK 8 and is 173cm tall",BLUE,100% Cotton
2108,Something Borrowed,Colorblock High Waist A-Line Skirt,S$ 32.90,"- Multi toned mini skirt
- High rise
- Unlined
- Regular fit
- Zip fastening
- Polyester",Black/Pink/White,100% Polyester
2109,Mango,Denim Miniskirt,S$ 49.90,"- Denim mini skirt
- Sizing runs one size larger
- Mid rise
- Regular fit
- Unlined
- Button fastening
- 2 pockets
- Cotton blend",Open Blue,"98% Cotton, 2% Elastane"
2110,Tokichoi,Loose Layered Ruffle Swing Midi Skirt,S$ 44.90,"- Solid shade gathered skirt
- Medium rise
- Regular fit
- Elasticized waistband
- Polyblend",Black,100% Polyblend
2111,Tussah,Sofia Skirt,S$ 128.90,"- Monochrome textured mini skirt
- Lined
- Regular fit
- Back zip fastening
- Polyblend
- Model wears a size AUS 8 and is 174cm tall",Black,"95% Polyester, 5% Elastane"
2112,Yoco,Plaid Button Side Mini Skirt,S$ 39.90,"- Plaid print button detail mini skirt
- Unlined
- Mid rise
- Regular fit
- Back zip fastening
- Polyblend",Beige,Polyblend
2113,ZALORA,Eyelets Denim Skirts,S$ 39.90,"- Dark toned denim mini skirt with metallic details
- Mid rise
- Regular fit
- Zip with button fastening
- 4 pockets
- Cotton blend",Blue,90% Cotton 10% Polyester
2114,Angeleye,Marcy Skirt,S$ 106.90,"- Plumeti textured midi skirt
- Lined
- Mid rise
- Regular fit
- Side zip fastening
- Polyester
- Model wears an S and is 174cm tall",Dusty Pink,100% Polyester
2115,ZALORA BASICS,Basic Box Pleat Mini Skirt,S$ 19.90,"- Solid tone front pleat detail mini skirt
- High rise
- Unlined
- Regular fit
- Zip fastening
- Polyester",Black,100% Polyester
2116,Tussah,Aries Mini Skirt,S$ 83.90,"- Animal print flare mini skirt
- Lined
- Mid rise
- Regular fit
- Back zip and hook closure
- Polyester
- Model wears a size AUS 8 and is 173cm tall",Orange Animal,100% Polyester
2117,Grace & Mila,Midi Wrap Skirt With Ruffles,S$ 95.90,"- All over printed skirt with ruffle detail
- High rise
- Lined
- Regular fit
- Elasticised waist
- Self tie fastening
- Polyester
- Model wears an S and is 174cm tall",Black,100% Polyester
2118,Tularosa,Emerie Skirt(Revolve),S$ 254.00,"Self: 100% cottonLining: 100% rayon
Hand wash cold
Partially lined
Front waist tie accent
Allover embroidered and eyelet accents throughout",White,[]
2119,[],[],[],[],[],[]
2120,ZALORA,Eyelets Denim Skirts,S$ 39.90,"- Dark toned denim mini skirt with metallic details
- Mid rise
- Regular fit
- Zip with button fastening
- 4 pockets
- Cotton blend",Blue,90% Cotton 10% Polyester
2121,Angeleye,Marcy Skirt,S$ 106.90,"- Plumeti textured midi skirt
- Lined
- Mid rise
- Regular fit
- Side zip fastening
- Polyester
- Model wears an S and is 174cm tall",Dusty Pink,100% Polyester
2122,ZALORA BASICS,Basic Box Pleat Mini Skirt,S$ 19.90,"- Solid tone front pleat detail mini skirt
- High rise
- Unlined
- Regular fit
- Zip fastening
- Polyester",Black,100% Polyester
2123,Tussah,Aries Mini Skirt,S$ 83.90,"- Animal print flare mini skirt
- Lined
- Mid rise
- Regular fit
- Back zip and hook closure
- Polyester
- Model wears a size AUS 8 and is 173cm tall",Orange Animal,100% Polyester
2124,Grace & Mila,Midi Wrap Skirt With Ruffles,S$ 95.90,"- All over printed skirt with ruffle detail
- High rise
- Lined
- Regular fit
- Elasticised waist
- Self tie fastening
- Polyester
- Model wears an S and is 174cm tall",Black,100% Polyester
2125,Tularosa,Emerie Skirt(Revolve),S$ 254.00,"Self: 100% cottonLining: 100% rayon
Hand wash cold
Partially lined
Front waist tie accent
Allover embroidered and eyelet accents throughout",White,[]
2126,Tokichoi,Button Up A-Line Mini Skirt,S$ 44.90,"- Solid hue woven mini skirt
- Medium rise
- Regular fit
- Button & zip fastening
- 2 side pockets
- Flared hem
- Belt loops
- Polyblend",Blue Green,100% Polyblend
2127,Tokichoi,Ruffle Detail Mini Skirt,S$ 49.90,"- Ribbed skirt with ruffle detail
- Medium rise
- Slim fit
- Elasticized waistband
- Front ruffle trim
- Polyblend",Dark Blue,Blend
2128,Lara,Women's Front Bottons Fasten Denim Mini Skirt,S$ 90.00,"- New products
- Easy to mix and match
- Comfortable fabrics",[],[]
2129,ZALORA BASICS,Basic Button Down Knee Length Skirt,S$ 24.90,"- Midi skirt with decorative buttons
- Unlined
- High waist
- Regular fit
- Rear zip fastening
- Polyester",Red/White Stripes,100% Polyester Woven
2130,Halo,Layered Net Yarn Skirt,S$ 119.00,"- Mid rise
- Elasticised waistband
- Slim fit",Beige,[]
2131,Cotton On Body,Ruffle Tiered Beach Skirt,S$ 24.99,"- Textured tiered beach skirt with frilled trims
- Unlined
- Regular fit
- Elasticated waistband
- Cotton
- Model wears an S and is 175cm tall",Rose Sangria,100% Cotton
2132,Calli,Austin Mini Skirt,S$ 83.90,"- Solid tone faux leather mini skirt
- Unlined
- High waist
- Regular fit
- Rear zip fastening
- Polyester blend
- Model wears a size AUS 8 and is 173cm tall",Black,100% Polyester
2133,Tussah,Francis Mini Skirt,S$ 83.90,"- Faux leather mini skirt
- Lined
- Mid rise
- Regular fit
- Rear zip fastening
- Polyurethane
- Model wears a size AUS 8 and is 173cm tall",Black,100% Polyurethane
2134,Cotton On,Woven Geri Tassel Mini Skirt,S$ 34.99,"- Solid-toned skirt with tassels
- Lined
- Medium rise
- Regular fit
- Side zip fastening
- Hem with tassels
- Cotton",Black,100% Cotton
2135,MISSGUIDED,Superstretch Denim Mini Skirt,S$ 42.90,"- Denim mini skirt
- Mid rise
- Unlined
- Regular fit
- Front zip with button fastening
- 2 pockets
- Cotton blend",Blue,Cotton blend
2136,Zalia,Asymmetrical Drape Pencil Skirt,S$ 39.90,"- Solid tone plain wrap skirt
- Unlined
- Mid rise
- Pencil fit
- Back zip closure
- Polyblend",Black,95% Polyester 5% Spandex Woven
2137,Something Borrowed,Frayed Hem Denim Skirt With Rope Belt,S$ 39.90,"- Solid tone frayed hem rope belt mini skirt
- High rise
- Regular fit
- Belt, button and zip fastening
- 5 pocket design
- Polyester",Black,100% Polyester Woven
2138,ZALORA BASICS,Basic Casual Slit Mini Skirt,S$ 19.90,"- Printed mini skirt with slit
- Unlined
- Medium rise
- Regular fit
- Back zip fastening
- Front hem split
- Polyester blend",Salt & Pepper Pinstripe,80% Polyester 20% Cotton Woven
2139,Compania Fantastica,Mini Double Check Skirt,S$ 52.90,"- Check print mini skirt with button detail
- Unlined
- High rise
- Regular fit
- Elastic waistband
- Faux button
- Cotton
- Model wears an S and is 174cm tall",Checks,100% Cotton
2140,L'Academie,The Jeune Midi Skirt(Revolve),S$ 211.00,"100% poly
Hand wash cold
Unlined
Jacquard fabric
Elasticized waist
Skirt measures approx 33 in length",Brown,[]
2141,ZALORA BASICS,Basic Button Front Maxi Skirt,S$ 24.90,"- Solid tone front slit maxi skirt
- Unlined
- Mid rise
- Regular fit
- Side zip fastening
- Rayon blend
- Model wears an S and is 177cm tall",Burnt Orange,"95% Rayon, 5% Spandex"
2142,Kodz,Button Detailed Mermaid Long Skirt,S$ 49.90,"- Asymmetrical button detail flared midi skirt
- High rise
- Flared fit
- Front button fastening
- Polyblend",Dark Blue,Blend
2143,ZALORA,Contrast Button Detail Pencil Skirt,S$ 34.90,"- Gingham printed pencil skirt
- Mid rise
- Unlined
- Regular fit
- Zip fastening
- Polyester
- Model wears an S and is 170cm tall",Dusty Pink/White,100% Polyester
2144,Miss Selfridge,PETITE PINK SNAKE PRINT JACQUARD MINI SKRT,S$ 73.90,"- Jacquard print mini skirt with waist tie sash
- Unlined
- Mid rise
- Regular fit
- Self tie fastening
- Polyester
- Model wears a UK 8 and is 175cm tall",PINK,[]
2145,Tokichoi,Plaid Mini Skirt,S$ 39.90,"- Checkered mini skirt
- High rise
- Regular fit
- Zip fastening
- 2 pocket design
- Polyblend",Apricot,Polyblend
2146,River Island,Front Split Maxi Skirt,S$ 54.90,"- Floral print maxi skirt with split detail
- Unlined
- High rise
- Regular fit
- Elastic waistband
- Viscose
- Model wears a UK 8 and is 172cm tall",Black,100% Viscose
2147,Something Borrowed,Paperbag High Waist Skirt With Self Tie,S$ 34.90,"- Leopard print paperbag tie waist skirt with front slit
- Unlined
- Regular fit
- Front button and tie waist fastening
- Polyester",Red/Multi,100% Polyester Woven
2148,Dorothy Perkins,Tara Tie Dye Button Midi Skirt,S$ 69.90,"- Midi skirt with allover print
- Unlined
- High rise
- Regular fit
- Rear zip fastening
- Viscose",CREAM,100% Viscose
2149,SCOTCH & SODA,Allover Printed Sheer Ruffle Skirt With High Low Hem,S$ 192.90,"- Floral printed midi skirt
- High rise
- Lined
- Regular fit
- Self tie fastening
- Polyester
- Model wears an S and is 177cm tall",Combo M,100% Polyester
2150,BWLDR,Justice Lace Up Skirt,S$ 47.90,"- Solid tone lace up detail slit midi skirt
- Unlined
- High rise
- Regular fit
- Lace up fastening
- Polyblend
- Model wears a size AUS 8 and is 175cm tall",Khaki,"95% Polyester, 5% Elastane"
2151,Halo,Dot Printed Irregular Hem Skirt,S$ 119.00,"- Irregular hem
- Back zip fastening
- Slim fit",White,[]
2152,ZALORA BASICS,Basic Varied Rib Midi Skirt,S$ 34.90,"- Solid toned ribbed midi skirt
- Mid rise
- Unlined
- Regular fit
- Elasticised waistband
- Polyester",Burgundy,100% Polyester
2153,Halo,Checked Slim Fit Mini Skirt,S$ 119.00,"- Side zip fastening
- Inner lining
- Slim fit",Grey,[]
2154,Something Borrowed,Midi Skirt With Slit And Self Tie,S$ 39.90,"- Multi hue printed maxi skirt with waist tie sash
- Mid rise
- Regular fit
- Elasticised waistband
- Polyester",Blue/Multi,100% Polyester
2155,Something Borrowed,Metallic Textured High Waist Mini Skirt,S$ 32.90,"- Textured skirt with metallic glitter
- Unlined
- High waist
- Regular fit
- Zip fastening
- Polyester",Black,100% Polyester Woven
2156,Only CARMAKOMA,Plus Size Sky Short Skirt,S$ 39.00,"- Solid tone textured mini skirt
- Unlined
- Mid rise
- Regular fit
- Elastic waistband
- Polyblend
- Model wears a size 46 and is 172cm tall",Black,"95% Polyester, 5% Elastane"
2157,Tussah,Chantae Midi Skirt,S$ 128.90,"- Solid tone waist tie midi skirt
- Lined
- Mid rise
- Regular fit
- Back zip and waist tie fastening
- Polyester
- Model wears a size AUS 8 and is 174cm tall",Navy,100% Polyester
2158,Yoco,Loose Knit Midi Skirt,S$ 59.90,"- Solid shade knitted midi skirt
- Flared fit
- Elasticated waistband
- Polyblend",Black,Polyblend
2159,Grace & Mila,Asymmetric Midi Skirt With Slit,S$ 63.90,"- Tiger stripes printed midi skirt
- MId rise
- Unlined
- Regular fit
- Zip fastening
- Rayon
- Model wears an S and is 174cm tall",Black,100% Rayon
2160,ZALORA,Buttons Detail Mid Skirt,S$ 34.90,"- All over print skirt with decorative buttons
- Unlined
- High rise
- Regular fit
- Elastic waistband
- Waist belt fastening
- Polyester",Rust/Multi,100% Polyester Woven
2161,ZALORA,Eyelets Denim Skirts,S$ 39.90,"- Light toned denim mini skirt with metallic details
- Mid rise
- Regular fit
- Zip with button fastening
- 4 pockets
- Cotton blend",Light Blue,90% Cotton 10% Polyester
2162,Mango,Checked Pleated Skirt,S$ 89.90,"- Printed midi skirt with allover pleats
- Sizing runs one size larger
- Mid rise
- Regular fit
- Elasticised waistband
- Polyester blend",Pink,"63% Polyester, 33% Viscose, 4% Elastane"
2163,Tussah,Harlow Skirt,S$ 83.90,"- Stripe print front tie mini skirt
- Lined
- High rise
- Regular fit
- Back zip and front tie fastening
- Polyester
- Model wears a size AUS 8 and is 174cm tall",White/Black Stripe,100% Polyester
2164,Mango,Checked Midi Skirt,S$ 55.90,"- Midi skirt with check print
- Sizing runs one size larger
- Medium rise
- Regular fit
- Side zip fastening
- Flared hem
- Polyester blend",Green,"43% Polyester, 29% Recycled Cotton, 26% Viscose, 2% Elastane"
2165,Dorothy Perkins,Black Button Midi Skirt,S$ 69.90,"- Button detail midi denim skirt
- High rise
- Unlined
- Slim fit
- Button fastening
- 4 pocket design
- Cotton blend",Black,Garment: Cotton(80%) Elastane(2%) Polyester(18%)
2166,FORCAST,Cynthia Button Up Skirt,S$ 69.99,"- Floral printed midi skirt
- High rise
- Unlined
- Regular fit
- Button fastening
- Waist tie
- Polyester
- Model wears a size AUS 6 and is 172cm tall",Black,Polyester
2167,TOPSHOP,Camel Ribbed Midi Skirt,S$ 69.90,"- Solid tone ribbed midi skirt
- High rise
- Regular fit
- Elastic waistband
- Acrylic blend",Camel,"93% Acrylic, 6% Polyamide, 1% Elastane"
2168,MISSGUIDED,Fray Hem Ridid Fit Skirt,S$ 42.90,"- Solid toned denim skirt with fringe details
- Unlined
- Mid rise
- Regular fit
- Zip fastening
- Cotton blend
- Model wears a UK 8 and is 173cm tall",Black,Blend
2169,Halo,Floral Print Chiffon Skirt,S$ 119.00,"- Mid rise
- Elasticised waistband
- Slim fit",Blue,[]
2170,Calvin Klein,Calvin Klein Monogram Logo Badge Sweat Skirt,S$ 199.00,"A classic skirt made from sweatshirt fabric, featuring a ribbed drawstring waist, side seam pockets and a short hem with a monogram logo patch above the hem.",CK BLACK,[]
2171,Dorothy Perkins,Petite Blue Snake Print Skirt,S$ 69.90,"- Snake printed midi skirt
- High rise
- Unlined
- Regular fit
- Zip fastening
- Polyester
- Model wears a UK 8 and is 180cm tall",Blue,Polyester
2172,ZALORA,Plus Size Flare Knit Midi Skirt,S$ 39.90,"- Box pleat midi skirt
- Mid rise
- Unlined
- Regular fit
- Zip fastening
- Polyblend",Melange Grey,95% Polyester 5% Elastane Woven
2173,Pomelo,Mini Folded Skirt - White,S$ 29.00,"- Polyester
- Includes an elastic waistband
- A-line silhouette
- Hits the upper thigh for a mini length
The Model has height: 177 cm and Bust / Waist / Hips: 82-60-90 cm.
She is wearing a size S.
This item is in Pomelo measurement, please refer to the sizing details to find your size.",White,100% Polyester
2174,ZALORA BASICS,Basic Denim Button Detail Skirt,S$ 24.90,"- Denim button front A-line mini skirt
- Unlined
- Regular fit
- Front button fastening
- Two pockets
- Cotton blend",Dark Blue,75% Cotton 23% Polyester 2% Spandex
2175,Pomelo,Button Up Ruffled Skirt - Orange,S$ 34.00,"- Cotton
- Spandex
- Consists of subtle ruffles
- Includes a button up placket
- Hits at mid-calf for a midi length
The Model has height: 174 cm and Bust / Waist / Hips: 81-58-89 cm.
She is wearing a size S.
This item is in Pomelo measurement, please refer to the sizing details to find your size.",Orange,"97% Cotton, 3% Spandex"
2176,Something Borrowed,High Waisted Gored Skirt,S$ 27.90,"- Fit and flare mini skirt
- Unlined
- High waist
- Regular fit
- Rear zip up fastening
- Polyester blend",Dark Grey,"90% Polyester, 10% Spandex"
2177,Eyescream,Pleat Panel A Line Skirt,S$ 34.90,"- Front pleated detail skirt
- Mid rise
- Regular fit
- Polyblend",White,Polyblend
2178,Halo,Lace Midi Skirt,S$ 119.00,"- Lace detail
- Elasticised waistband
- Slim fit",Beige,[]
2179,TOPSHOP,PETITE Black Leather Look Mini Skirt,S$ 43.90,"- Solid tone faux leather skirt
- High rise
- Regular fit
- Zip fastening
- Polyurethane",Black,100% Polyurethane
2180,Something Borrowed,Paperbag High Waist Skirt With Self Tie,S$ 34.90,"- Mixed stripe print paperbag tie waist skirt with front slit
- Unlined
- Regular fit
- Front button and tie waist fastening
- Polyester",Blue/Multi,100% Polyester Woven
2181,Calli,Elly Button Skirt,S$ 59.90,"- Crossover button up skirt
- MId rise
- Unlined
- Regular fit
- Zip fastening
- Cotton",Blush Pink,100% Cotton
2182,Tussah,Atlanta Skirt,S$ 128.90,"- Monochrome polka dotted flared hem mini skirt
- Lined
- Flared fit
- Back zip fastening
- Polyester
- Model wears a size AUS 8 and is 174cm tall",Black Based Spot,100% Polyester
2183,ZALORA BASICS,Basic Baby Ruffle Mini Skirt,S$ 24.90,"- Printed mini skirt with ruffle hem
- High rise
- Unlined
- Regular fit
- Elasticated waistband 
- Polyester",Black Large Houndstooth,100% Polyester Woven
2184,Something Borrowed,Asymmetric Denim Skirt,S$ 39.90,"- Asymmetrical raw hem denim midi skirt
- Unlined
- Regular fit
- Front zip and button fastening
- Five-pocket style
- Cotton blend",Navy,90% Cotton 10% Polyester
2185,Something Borrowed,Button Detail Paperbag Midi Skirt,S$ 39.90,"- Check print button up skirt
- High rise
- Unlined
- Regular fit
- Button fastening
- Waist tie
- Polyblend",Blush/White,97% Polyester 3% Spandex Woven
2186,River Island,Lauren Rigg Denim Skirt,S$ 53.90,"- Light toned denim mini skirt with fringe details
- Mid rise
- Unlined
- Regular fit
- Button fastening
- 5 pockets
- Cotton
- Model wears a UK 8 and is 170cm tall",Light Auth,Cotton
2187,Miss Selfridge,IVORY BRODERIE RUFFLE MINI SKIRT,S$ 66.90,"- Solid tone broderie textured mini skirt
- Lined
- Mid rise
- Regular fit
- Back zip fastening
- Cotton
- Model wears a UK 8 and is 173cm tall",CREAM,100% Cotton
2188,House of Harlow 1960,X REVOLVE Daria Skirt(Revolve),S$ 311.00,"Self: 100% polyLining: 97% poly 3% spandex
Dry clean only
Dry clean only
Hidden back zipper closure
Drape overlay
Satin fabric",Black,[]
2189,WAREHOUSE,Chevron Pleated Midi Skirt,S$ 129.00,"- Chevron stripe print pleated midi skirt
- Lined
- Regular fit
- Side zip fastening
- Polyester
- Model wears a UK 8 and is 179cm tall",Navy,Polyester
2190,Tussah,Samos A-Line Mini Skirt,S$ 118.90,"- Faux suede A-line mini skirt
- Lined
- Mid rise
- Regular fit
- Back zip fastening
- 2 front side pockets
- Polyblend
- Model wears a size AUS 8 and is 174cm tall",Khaki,"90% Polyester, 10% Elastane"
2191,Calli,Dottie Button Front Skirt,S$ 52.90,"- Double sided button skirt
- High rise
- Unlined
- Regular fit
- Zip fastening
- Cotton",Beige,100% Cotton
2192,ZALORA,Plus Size Textured Knit Skirt,S$ 34.90,"- Solid tone textured mini skirt
- High rise
- Unlined
- Regular fit
- Zip fastening
- Polyblend",Dusty Pink,95% Polyester 5% Elastane Woven
2193,ZALORA,Pleated Flare Mid Skirt,S$ 34.90,"- Printed skirt with pleat detail
- Lined
- Medium rise
- Regular fit
- Side zip fastening
- Pin-buckle belted waist
- Flared hem
- Polyester",Black/Yellow,100% Polyester
2194,ZALORA BASICS,Basic Side Contrast Swing Skirt,S$ 29.90,"- Contrast side panel mini skirt
- Unlined
- Mid rise
- Regular fit
- Back zip fastening
- Polyblend",Navy/White Contrast,"95% Polyester, 5% Spandex"
2195,Dorothy Perkins,Check Print Knit Pencil Dress,S$ 69.90,"- Houndstooth print pencil midi skirt
- Unlined
- Mid rise
- Regular fit
- Elasticised waistband
- Polyblend
- Model wears a UK 8 and is 172cm tall",PINK,[]
2196,Kodz,Loose Knit Maxi Flared Skirt,S$ 59.90,"- Knit midi skirt
- High rise
- Regular fit
- Elasticated waist
- Polyblend",Apricot,Polyblend
2197,Tokichoi,Plaid Loose Midi Skirt,S$ 44.90,"- Checked skirt with contrast sides
- Medium rise
- Regular fit
- Elasticized waistband
- Polyblend",Blue,100% Polyblend
2198,ICHI,Kensley Skirt,S$ 106.90,"- Colourblock skirt with sheer pleats
- Unlined
- High rise
- Regular fit
- Elasticised waistband
- Polyester
- Model wears an S and is 173cm tall",Country Blue,100% Polyester
2199,FOREVER 21,Slit Front Pencil Skirt,S$ 51.90,"- Solid tone pencil skirt with split hem detail
- Button and zip fastening
- Does not come with waist belt
- High rise
- Pencil fit
- 5 pockets
- Cotton blend",Black,100% Cotton blend
2200,ZALORA BASICS,Basic A-Line Midi Skirt,S$ 24.90,"- Solid hue flared midi skirt
- Unlined
- Medium rise
- Regular fit
- Elasticized waistband
- Flared hem
- Rayon blend",Navy,67% Rayon 29% Nylon 4% Spandex
2201,Tussah,Atlanta Skirt,S$ 128.90,"- Animal print flared hem mini skirt
- Lined
- Flared fit
- Back zip fastening
- Polyester
- Model wears a size AUS 8 and is 174cm tall",Wildlife,100% Polyester
2202,Vero Moda,Eda High Waist Coated Short Skirt,S$ 59.00,"- Faux leather coated button front mini skirt
- Lined
- Regular fit
- Back zip fastening
- Recycled Polyester- Polyrethane coated
- Model wears an S and is 174cm tall",Madder Brown,100% Polyester - Recycled - Polyrethane coated
2203,Calli,Elsbeth Mini Skirt,S$ 83.90,"- Ditsy print wrapover skirt with ruched sides
- High rise
- Regular fit
- Zip fastening
- Polyblend
- Model wears a size AUS 8 and is 175cm tall",Black Mini Floral,[]
2204,Something Borrowed,Button Detail Paperbag Midi Skirt,S$ 39.90,"- Check print button up skirt
- High rise
- Unlined
- Regular fit
- Button fastening
- Waist tie
- Polyblend",Mustard/White,97% Polyester 3% Spandex Woven
2205,ZALORA BASICS,Basic Denim Button Detail Skirt,S$ 24.90,"- Denim button front A-line mini skirt
- Unlined
- Regular fit
- Front button fastening
- Two pockets
- Cotton blend",White,"98% Polyester, 2% Spandex"
2206,Kodz,Sequin Mini Skirt,S$ 29.90,"- Solid tone sequin embellished mini skirt
- Unlined
- Mid rise
- Regular fit
- Polyblend",Silver,Polyblend
2207,ZALORA BASICS,Basic Rib Midi Wrap Skirt,S$ 29.90,"- Solid-colour wrapover midi skirt
- Unlined
- High rise
- Regular fit
- Elasticised waistband
- Rayon blend",Dark Grey Marl,95% Rayon 5% Spandex Knit
2208,Calli,Aston Skirt,S$ 59.90,"- Statement gold button up skirt
- High rise
- Unlined
- Regular fit
- Button fastening
- 2 pockets
- Cotton
- Model wears a size AUS 8 and is 174cm tall",White Cord,100% Cotton
2209,Zalia,Paperbag Detail Skirt,S$ 34.90,"- Gingham print paperbag tie waist maxi skirt
- Unlined
- Regular fit
- Elasticated waistband with tie waist fastening
- Polyblend",Navy/beige,75% Polyester 22% Rayon 3% Spandex
2210,Halo,Lace Midi Skirt,S$ 119.00,"- Lace detail
- Elasticised waistband
- Slim fit",Beige,[]
2211,Calli,Cammie Pearl Detail Skirt,S$ 52.90,"- Pearl embellished mini skirt
- Mid rise
- Unlined
- Regular fit
- Elasticised waist
- Acrylic
- Model wears a size AUS 8 and is 174cm tall",Grey,100% Acrylic
2212,ZALORA,Plus Size Flare Hem Skirt,S$ 39.90,"- Printed midi flared skirt
- High rise
- Unlined
- Regular fit
- Zip fastening
- Polyester",Black/Multi,100% Polyester Woven
2213,TOPSHOP,Cream Double Split Floral Midi Skirt,S$ 79.90,"- Floral printed skirt with split detail
- Mid rise
- Unlined
- Regular fit
- Zip fastening
- Viscose
- Model wears a UK 8 and is 174cm tall",CREAM,100% Viscose
2214,Calli,Marielle Pu Skirt,S$ 85.90,"- Scallop hem PU skirt
- High rise
- Unlined
- Regular fit
- Zip fastening
- Polyurethane
- Model wears a size AUS 8 and is 174cm tall",Light Grey,100% Polyurethane
2215,River Island,Front Pocket Pu Biker Mini Skirt,S$ 46.90,"- Solid-colour faux-leather mini skirt
- Unlined
- Mid waist
- Regular fit
- Front zip fastening
- 2 pockets
- Viscose blend
- Model wears a UK 8 and is 176cm tall",Black,"86% Viscose, 14% Polyester"
2216,Lubna,Front Buttoned With Pocket Skirt,S$ 28.90,"- Solid shade button front maxi skirt with pockets
- Unlined
- Flared fit
- Side zip fastening
- Two front pockets
- Polyester",Navy Blue,100% Polyester
2217,Halo,Lace Midi Skirt,S$ 119.00,"- Lace detail
- Elasticised waistband
- Slim fit",White,[]
2218,Dorothy Perkins,Dobby Mesh Midi Skirt,S$ 79.90,"- Midi skirt with pleated mesh overlay
- Unlined
- High rise
- Regular fit
- Elasticised waistband
- Polyester blend
- Model wears a UK 8 and is 178cm tall",Black,"94% Polyester, 6% Elastane"
2219,NAIN,Modern Flare Elastic Waist Midi Skirt,S$ 73.90,"- Solid tone plain midi skirt
- Unlined
- High rise
- Regular fit
- Elasticised waistband
- Side zip fastening
- 2 pockets
- Cotton",Ivory,100% Cotton
2220,ZALORA BASICS,Basic Button Front Circle Midi Skirt,S$ 29.90,"- Circle midi skirt with split hem
- Unlined
- Mid rise
- Regular fit
- Front button fastening
- Cotton",Yellow/Blue Contrast,100% Cotton
