,brand,title,price,description,colour,material
697,ICHI,Goldie Pullover,S$ 95.90,"- Stripe print knitted pullover with shimmery accents
- Crew neckline
- Unlined
- Regular fit
- Slip on
- Acrylic blend
- Model wears an S and is 175cm tall",Port Royale,"56% Acrylic, 42% Cotton, 2% Metallic yarn"
698,A-IN GIRLS,Fashion Lantern Sleeve Gauze Mosaic Knit Shirt,S$ 261.45,"The Latest Korean Fashion Hot Selection
- Korean Fashion, Smart Choice
- Easy To Match, Fashion Up To People
- Hot New, To The Tide To In
- The Product Is Manufactured Differently Depending On The Supplier",grey,"Polyester, Spandex, Acrylic"
699,superdown,Marlene Crop Sweater(Revolve),S$ 74.00,"50% viscose 50% polyamide
Hand wash cold
Imported",Taupe,[]
700,Brave Soul,Button Through Cardigan,S$ 39.90,"- Monochrome toned knitted cardigan
- V neckline
- Unlined
- Regular fit
- Button fastening
- Acrylic
- Model wears an S and is 175cm tall",Black,100% Acrylic
701,Mango,Frilled Openwork Sweater,S$ 59.90,"- Knitted long sleeve blouse with ruffle detail
- Sizing runs one size larger
- Round neckline
- Regular fit
- Acrylic blend",Light Pastel Blue,"59% Acrylic, 41% Polyamide"
702,House of Harlow 1960,X REVOLVE Venezia Dress(Revolve),S$ 225.00,"88% poly 12% nylon
Hand wash cold
Unlined
Knit fabric
Imported",White,[]
703,A-IN GIRLS,Fashion Color Matching Round Neck Sweater,S$ 208.95,"The Latest Korean Fashion Hot Selection
- Easy To Match
- Hot & New
- Temperamental Lady
- The Product Is Manufactured Differently Depending On The Supplier","pink,beige","54.5% Viscose, 31% Polyester, 14.5% Nylon"
704,Something Borrowed,Waist Tie Kimono,S$ 39.90,"- Printed longline kimono
- Unlined
- Relaxed fit
- Waist tie fastening
- Polyester
- Model wears an S and is 172cm tall",Lilac,Polyester
705,Supre,Stevie Crop Cardigan,S$ 40.00,"- Solid-colour sweater with ribbed sleeves
- V neckline
- Regular fit
- Front button fastening
- Acrylic blend
- Model wears an S/M and is 176cm tall",Black,Blend
706,A-IN GIRLS,Fresh Half-High Collar Wild Sweater,S$ 199.50,"The Latest Korean Fashion Hot Selection
- Easy To Match
- Hot & New
- Temperamental Lady
- The Product Is Manufactured Differently Depending On The Supplier",blue,"66% cotton, 34% nylon"
707,WAREHOUSE,Lace Applique Jumper,S$ 89.00,"- Knit jumper with lace detail
- Round neckline
- Regular fit
- Slip-on style
- Long sleeves
- Ribbed hem & cuffs
- Viscose blend
- Model wears a UK 8 and is 174cm tall",Mustard,"80% Viscose, 20% Polyamide"
708,Mango,Pocket Knit Cardigan,S$ 79.90,"- Knitted long cardigan with pockets detail
- Relaxed fit
- 2 front pockets
- Long sleeves
- Acrylic blend ",Dark Red,"69% Acrylic, 29% Polyester, 2% Elastane"
709,ONLY,Kailana Long Sleeve Pullover,S$ 59.00,"- Woven textured pullover
- Crew neckline
- Unlined
- Regular fit
- Slip on style
- Polyblend
- Model wears an S and is 173cm tall",Tawny Port/Whitecap Gray Stripes,"67% Polyester, 24% Acrylic, 6% Wool, 3% Elastane"
710,ONLY,Meredith Wool Knit Cardigan,S$ 69.00,"- Stripe print knitted longline cardigan
- Open neckline
- Unlined
- Relaxed fit
- Acrylic blend
- Model wears an S and is 175cm tall",Indian Tan,"55% Acrylic, 24% Nylon, 14% Wool, 5% Alpaca Wool, 2% Elastane"
711,Brave Soul,Sara 3/4 Sleeve Kimono,S$ 114.90,"- Metallic velvet graphic kimono cardigan
- Round neckline
- Slim fit
- Waist tie fastening
- Polyblend
- Model wears an XS/S and is 174cm tall",Silver,Blend
712,h:ours,Siran Sweater(Revolve),S$ 192.00,"100% acrylic
Hand wash cold
Knit fabric with lurex detail
Imported",Pink,[]
713,Mango,Openwork Knit Jumper,S$ 55.90,"- Textured casual jumper
- Sizing runs one size larger
- Crew neckline
- Unlined
- Regular fit
- Slip on style
- Acrylic blend",Light Beige,"58% Acrylic, 30% Polyamide, 12% Mohair"
714,LPA,Holly Sweater(Revolve),S$ 225.00,"69% acrylic 30% wool 1% nylon
Hand wash cold
Knit fabric
Puff sleeves
Imported",Ivory,[]
715,Desigual,Jers Lenny Jacket,S$ 249.00,"- Open front knitted jacket
- Open front
- Unlined
- Regular fit
- Waist tie
- 2 pockets
- Cotton blend
- Model wears an S and is 173cm tall",2000 Negro,66% Cotton 16% Acrylic 16% Wool 1% Mf 1% Pes
716,London Rag,Flare Bell Sleeve Sweater,S$ 106.00,"- Side hem slit
- Flare bell sleeve 
- Slip on style
- Long sleeves
- Round neckline
- CL7509",GREY / WHITE,Polyester
717,Mango,Turtleneck Jumper,S$ 39.90,"- Solid tone casual knit jumper
- Sizing runs one size larger
- High neckline
- Unlined
- Slim fit
- Slip on style
- Viscose blend",Sand,"84% Viscose, 16% Polyamide"
718,Brave Soul,Tess Long Sleeve Kimono,S$ 85.90,"- Fringed sleeve velvet tie waist kimono
- Open neckline
- Unlined
- Relaxed fit
- Self tie waist sash
- Polyblend
- Model wears an XS/S and is 180cm tall",Black,Velvet
719,JACQUELINE DE YONG,Tara L/S Shirt Pullover,S$ 49.00,"- Contrast collar knit pullover shirt
- Standard collared neckline
- Unlined
- Regular fit
- Back teardrop button fastening
- Nylon blend
- Model wears an S and is 173cm tall",Light Grey Melange/Detail:W. WHITE,[]
720,ZALORA BASICS,Basic Oversized Turtle Neck Jumper,S$ 34.90,"- Solid toned knitted jumper
- Turtle neckline
- Unlined
- Relaxed fit
- Polyester",Mustard,100% Polyester
721,FILA,Milan Fashion Week Iconic Woven Jacket,S$ 218.00,"- Milan Fashion Week Runway Iconic Collection
Lightweight, glossy, smooth
- Stand collar neckline
- Classic embroidered F-box logo at the front
- Regular fit
- Zip fastening
- 2 side zip pockets",Red,"97% Polyester, 3% Spandex"
722,TOPSHOP,Khaki Knitted Button Shoulder Jumper,S$ 89.90,"- Solid toned knitted jumper with buttons
- Turtleneck neckline
- Unlined
- Relaxed fit
- Acrylic blend",KHAKI,"77% Acrylic, 23% Polyester"
723,Violeta by MANGO,Plus Size Disney Jumper,S$ 89.90,"- Disney inspired knit jumper
- Round neckline
- Unlined
- Regular fit
- Slip on style
- Viscose blend",Dark Green,"87% Viscose, 13% Polyamide"
724,Calvin Klein,Calvin Klein Knit Pullover Jumper With Badges,S$ 329.00,Make a style statement in this knit pullover jumper from Calvin Klein Jeans with ribbed crew neck and hem. The colorful badges around the piece add playful touches to the look.,PEACOAT,[]
725,superdown,Nya Drawstring Cropped Hoodie(Revolve),S$ 108.00,"95% poly 5% spandex
Hand wash cold
Attached drawstring hood
Ribbed sleeve openings
Drawcord bottom hem
Imported",Black,[]
726,WAREHOUSE,Ruffle Detail Stitch Jumper,S$ 89.00,"- Textured jumper with frill
- High neckline
- Regular fit
- Slip-on style
- Long sleeves
- Ribbed hem & cuffs
- Viscose blend
- Model wears a UK 8 and is 174cm tall",White,"78% Viscose, 22% Polyester"
727,A-IN GIRLS,Fashion V-Neck Sweater,S$ 199.00,"The Latest Korean Fashion Hot Selection
- Easy To Match
- Hot & New
- Temperamental Lady
- The Product Is Manufactured Differently Depending On The Supplier",multi,100% cotton
728,Tularosa,Skyla Sweater(Revolve),S$ 199.00,"71% poly 25% nylon 4% wool
Hand wash cold
Rib knit fabric
Front button closure
Imported",Mustard,[]
729,Mango,Turtle Neck Sweater,S$ 59.90,"- Solid tone knitted sweater
- Sizing runs one size larger
- Turtleneck
- Regular fit
- Slip on style
- Acrylic blend",Light Beige,"54% Acrylic, 42% Polyamide, 4% Alpaca"
730,Mango,Turtleneck Sweater,S$ 59.90,"- Solid shade cable knit sweater
- Sizing runs one size larger
- Turtle neckline
- Regular fit
- Slip-on style
- Long sleeves
- Ribbed hem & cuffs
- Acrylic blend",Medium Brown,"60% Acrylic, 30% Polyester, 10% Polyamide"
731,A-IN GIRLS,Ethnic Style Round Neck Sweater,S$ 159.20,"The Latest Korean Fashion Hot Selection
- Easy To Match
- Hot & New
- Temperamental Lady
- The Product Is Manufactured Differently Depending On The Supplier",multi,100% Cotton
732,ZALORA BASICS,Basic Striped Sweater With Scallop Details,S$ 34.90,"- Striped knitted sweater with scalloped trims
- Crew neckline
- Unlined
- Regular fit
- Slip on style
- Viscose blend
- Model wears an S and is 173cm tall",Taupe/White Stripes,Blend
733,Mango,Contrasting Buttoned Cardigan,S$ 59.90,"- Solid toned cardigan
- Sizing runs one size larger
- Unlined
- V neckline
- Regular fit
- Button fastening
- 2 pockets
- Viscose blend",Dark Red,"40% Viscose, 30% Acrylic, 30% Polyamide"
734,TOPSHOP,Knitted Super Soft Crop Jumper,S$ 69.90,"- Solid shade soft knitted cropped jumper
- Crew neckline
- Unlined
- Relaxed fit
- Slip on
- Acrylic blend",Khaki,"77% Acrylic, 19% Polyester, 4% Elastane"
735,Mango,Frayed Sweater,S$ 49.90,"- Soft finish frayed fabric sweater
- Sizing runs one size larger
- Turtle neckline
- Unlined
- Regular fit
- Slip on
- Polyamide blend",Black,"65% Polyamide, 35% Polyester"
736,Violeta by MANGO,Knot Detail Sweater,S$ 55.90,"- Striped knitted sweater
- Round neckline
- Regular fit
- Viscose blend",Yellow,"51% Viscose, 28% Polyester, 21% Polyamide"
737,WAREHOUSE,ANIMAL PRINT FUNNEL JUMPER,S$ 89.00,"- Animal print knitted jumper
- Round neckline
- Regular fit
- Viscose blend
- Model wears a UK 8 and is 175cm tall",Choc,"MAIN: 58% Viscose, 42% Polyamide"
738,A-IN GIRLS,Fashion Fur Collar Zip Knit Jacket,S$ 313.95,"The Latest Korean Fashion Hot Selection
- Easy To Match
- Hot & New
- Temperamental Lady
- The Product Is Manufactured Differently Depending On The Supplier",grey,"52.5% Viscose, 29% Polyester, 18.5% Nylon"
739,TOPSHOP,PETITE Knitted Snake Pattern Jumper,S$ 89.90,"- Snake print knit jumper
- Crew neckline
- Unlined
- Regular fit
- Slip on style
- Acrylic blend",NUDE,"89% Acrylic, 11% Nylon"
740,House of Harlow 1960,X REVOLVE Girl Please Sweater(Revolve),S$ 182.00,"100% acrylic
Hand wash cold
One-shoulder styling
Open knit sleeve
Rib knit trim
Imported",Black,[]
741,Happy Vibes,Chainary Kimono Cardigan,S$ 24.50,"- Front open
- Soft Material
- Relaxed Fit
- Suitable for Singapore weather",Brown,Polyester
742,L'Academie,Camellia Sweater(Revolve),S$ 225.00,"70% acrylic 30% wool
Hand wash cold
Open knit fabric
Ribbed knit trim
Imported",Tan,[]
743,Mango,Contrasting V-Neck Sweater,S$ 55.90,"- Knitted sweater with contrast trim
- Sizing runs one size larger
- V neckline
- Regular fit
- Slip on style
- Long sleeves
- Ribbed hem & cuffs
- Viscose blend",Black,"52% Viscose, 28% Polyester, 20% Polyamide"
744,DeFacto,DeFacto Woman Cardigan,S$ 34.90,"DeFacto Woman Cardigan
Gender: Female SubCatType: Cardigans & Knitwear Main Material: Metal Fiber 13%, Viscose 25%, Polyester 62% Internal Material: Without Material Leather Type: Metal Fiber 13%, Viscose 25%, Polyester 62% Gender: Women Material: Metal Fiber 13%, Viscose 25%, Polyester 62%",Bordeaux,[]
745,ESPRIT,3/4 Sleeve Sweater,S$ 89.95,"- Solid shade knitted sweater with pocket detail
- Sizing runs one size larger
- Round neckline
- Unlined
- Regular fit
- Slip on
- One chest pocket
- Polyblend
- Model wears an S and is 174cm tall",Camel,[]
746,Its Me,Fashion Lantern Sleeve Knit Dress,S$ 275.00,"- Comfortable round neck
- Dropped shoulder sleeve design
- Ribbed lantern sleeve
- The hem is well closed",beige,"61.7% Acrylic, 28.4% Polyester, 9.9% Nylon"
747,Compania Fantastica,Red Ethnic Kimono,S$ 74.90,"- Long kimono with all-over print
- V-neckline
- Regular fit
- Self-tie waist closure
- Quarter sleeves
- Viscose",Ethnic,100% Viscose
748,OVS,Printed Dots Cardigan,S$ 42.90,"- Polka dotted button through cardigan
- Round neckline
- Regular fit
- Button fastening
- VIscose blend
- Model wears an S and is 177cm tall",Navy Blue/White,"84% Viscose, 16% Polyamide"
749,JACQUELINE DE YONG,Tammy 3/4 Boxy Cardigan Knit,S$ 49.00,"- Solid tone knitted cardigan with pockets
- Unlined
- Relaxed fit
- Open front
- 2 front pockets
- Acrylic blend
- Model wears an S and is 173cm tall",Autumn Maple/Detail:MELANGE,[]
750,Miss Selfridge,Pink Long Sleeve Brushed High Neck Top,S$ 39.90,"- Melange hued soft finish knitted top
- High neckline
- Unlined
- Slim fit
- Polyblend
- Model wears a UK 8 and is 174cm tall",Pink,"61% Polyester, 37% Viscose, 2% Elastane"
751,A-IN GIRLS,Casual Letter Hooded Jacket,S$ 341.25,"The Latest Korean Fashion Hot Selection
- Easy To Match
- Hot & New
- Temperamental Lady
- The Product Is Manufactured Differently Depending On The Supplier",blue,"77% Nylon, 23% Polyester"
752,Mango,Oversized Sweater,S$ 59.90,"- Knit oversized turtle neck sweater
- Sizing runs one size larger
- Turtle neckline
- Long sleeves
- Acrylic blend",Green,"80% Acrylic, 20% Polyester"
753,Lovers + Friends,Pradet Sweater(Revolve),S$ 225.00,"60% cotton 40% acrylic
Hand wash cold
Open knit fabric
Peplum waist
Ribbed knit trim
Imported",White,[]
754,Yans Creation,Amara Long Tie Waist Cardigan With Palazzo Pants,S$ 90.90,"Top
- Wrap around cardigan with allover floral print
- Open neckline
- Regular fit
- Self tie waist closure
- Viscose

Bottom
- Pants with allover floral print
- High rise
- Regular fit
- Elasticised waistband
- Viscose
- Model wears an S and is176cm< tall",Deep pink,100% Viscose
755,Seoul in Love,Skylar Outerwear,S$ 99.90,"-Suitable for Aircon, Windy or Winter Weather-easy pairing with jeans or skirt-slight oversize",blue,100% cotton
756,ESPRIT,Long Sleeve Cardigan,S$ 279.95,"- High neck knitted jumper with flared sleeves
- Sizing runs one size larger
- High neckline
- Relaxed fit
- Cashmere
- Model wears an S and is 180cm tall",Purple,100% Cashmere
757,DeFacto,DeFacto Woman Cardigan,S$ 34.90,"DeFacto Woman Cardigan
Gender: Female SubCatType: Cardigans & Knitwear Main Material: Cotton 20%, Polyester 80% Internal Material: Without Material Leather Type: Cotton 20%, Polyester 80% Gender: Women Material: Cotton 20%, Polyester 80%",Yellow,[]
758,ZALORA BASICS,Basic Knitted Drawstring Hoodie Cardigan,S$ 29.90,"- Solid tone hooded cardigan
- V neckline
- Unlined
- Regular fit
- Button and hem drawstring fastening
- Polyester",Light Blue,100% Polyester
759,River Island,Fluff Roll Neck Crop Jumper,S$ 55.00,"- Turtle neck cropped fluffy knitted sweater
- High neckline
- Unlined
- Slim fit
- Slip on
- Nylon blend
- Model wears a UK 8 and is 174cm tall",Black,"62% Nylon, 38% Acrylic"
760,superdown,Marla Sweater(Revolve),S$ 85.00,"100% acrylic
Hand wash cold
Off shoulder styling
Imported",Metallic Silver,[]
761,WAREHOUSE,Breton Stripe Button Jumper,S$ 99.90,"- Stripe printed jumper with multicoloured decorative buttons
- Crew necklline
- Unlined
- Slim fit
- Viscose blend
- Model wears a UK 8 and is 173cm tall",Navy,"79% Viscose, 21% Polyamide"
762,WAREHOUSE,Animal Print Crew Jumper,S$ 69.00,"- Knit jumper with animal print
- Round neckline
- Regular fit
- Slip-on style
- Long sleeves
- Ribbed hem & cuffs
- Viscose blend
- Model wears a UK 8 and is 174cm tall",Brown,"58% Viscose, 42% Polyamide"
763,Tularosa,Corbin Sweater(Revolve),S$ 211.00,"60% cotton 39% acrylic 1% nylon
Hand wash cold
Knit fabric
Imported",Ivory,[]
764,Cotton On,Oakleigh Open Ladder Pullover,S$ 39.99,"- Boxy knitted open ladder pullover
- Unlined
- Round neckline
- Regular fit
- Slip on style
- Acrylic
- Model wears an S and is 177cm tall",SURF SPRAY,100% Acrylic
765,A-IN GIRLS,Color Striped Round Neck Sweater,S$ 208.95,"The latest Korean fashion hot selection
- Korean fashion, smart choice
- easy to match, fashion up to people
- hot new, to the tide to IN
- The product is manufactured differently depending on the supplier",multi,Acrylic
766,Mango,Ombré Cotton Sweater,S$ 59.90,"- Ombre toned sweater
- Sizing runs one size larger
- Crew neckline
- Unlined
- Relaxed fit
- Cotton",Medium Blue,100% Cotton
767,Tularosa,Parapluie Sweater(Revolve),S$ 214.00,"99% acrylic 1% nylon
Hand wash cold
Mockneck
Imported",Gray,[]
768,ONLY,Caviar Long Sleeve Pullover,S$ 39.00,"- Curve hem textured knit pullover
- Round neckline
- Unlined
- Regular fit
- Slip on style
- Acrylic
- Model wears an S and is 174cm tall",Green Gables,100% Acrylic
769,Dorothy Perkins,Grey Marl Lace Insert Jumper,S$ 49.90,"- Crochet embroidered sleeve jumper
- Round neckline
- Unlined
- Relaxed fit
- Slip on style
- Viscose blend
- Model wears a UK 8 and is 173cm tall",GREY,"78% Viscose, 18% Polyester, 4% Elastane"
770,Sunnydaysweety,Temperament New Bow Tie Knit Top CA101748LB,S$ 65.00,"- Bow tie design- Contrast design, intellectual temperament- Comfortable and soft, the choice of three colors",light blue,Polyester
771,A-IN GIRLS,Fashion V-Neck Striped Sweater,S$ 199.00,"The Latest Korean Fashion Hot Selection
- Easy To Match
- Hot & New
- Temperamental Lady
- The Product Is Manufactured Differently Depending On The Supplier","brown,white",100% cotton
772,ZALORA BASICS,Basic Batwing Jumper,S$ 29.90,"- Stripe print batwing sleeve knit jumper
- High neckline
- Unlined
- Regular fit
- Slip on style
- Polyester
- Model wears an S and is 177cm tall",Taupe & White Stripes,100% Polyester
773,Mango,Chunky-Knit Sweater,S$ 59.90,"- Solid tone knit texture sweater
- Sizing runs one size larger
- Crew neckline
- Unlined
- Regular fit
- Slip on style
- Acrylic blend",Light Pink,"57% Acrylic, 31% Polyamide, 12% Mohair"
774,[],[],[],[],[],[]
775,Happy Vibes,Plain Midi Kimono Cardigan,S$ 28.00,"- Flared Sleeve
- Soft Material
- Relaxed Fit
- Suitable for Singapore weather",White,Bubble Chiffon
776,ZALORA BASICS,Basic Woven Cardigan,S$ 29.90,"- Solid hue plain cardigan with waist tie sash
- Unlined
- Open front
- Regular fit
- Self tie fastening
- Polyester
- Model wears an S and is 175cm tall",Black,100% Polyester
777,Privacy Please,Ryleigh Cardigan(Revolve),S$ 164.00,"53% nylon 47% viscose
Rib knit fabric
Front button closure
Imported",Pink,[]
778,h:ours,Lydia Sweater(Revolve),S$ 192.00,"100% rayon
Dry clean only
Rib knit fabric
Imported",Black,[]
779,A-IN GIRLS,Simple Broken Hole Letter Sweater,S$ 208.95,"The Latest Korean Fashion Hot Selection
- Easy To Match
- Hot & New
- Temperamental Lady
- The Product Is Manufactured Differently Depending On The Supplier",red,"52% Viscose, 29.5% Polyester, 18.5% Nylon"
780,Calli,Charlie Split Hem Jumper,S$ 92.90,"- Solid tone knitted jumper with split hem
- Round neckline
- Regular fit
- Acrylic blend
- Model wears an S and is 175cm tall",Lavender,Acrylic blend
781,Mango,Color Block Sweater,S$ 59.90,"- Colour blocked openwork cable knitted sweater
- Sizing runs one size larger
- Crew neckline
- Unlined
- Relaxed fit
- Slip on
- Acrylic blend",Navy/Multi,"78% Acrylic, 22% Polyester"
782,A-IN GIRLS,Small Fresh Round Neck Sweater,S$ 208.95,"The Latest Korean Fashion Hot Selection
- Easy To Match
- Hot & New
- Temperamental Lady
- The Product Is Manufactured Differently Depending On The Supplier",blue,"48% Viscose, 30.5% Polyester, 21.5% Nylon"
783,Kodz,High-Neck Ribbed Knit Top,S$ 49.90,"- Solid tone ribbed top
- High neckline
- Slips on
- All over ribbed
- Regular fit
- Polyester blend",White,Blend
784,FORCAST,Annabella Frill Knit Top,S$ 59.99,"- Shimmery knitted top with frilled hem
- V-neckline
- Unlined
- Slim fit
- Slip on
- Viscose blend
- Model wears an S and is 180cm tall",Black,"50% Viscose, 50% Polyester"
785,ZALORA BASICS,Basic Batwing Long Cardigan,S$ 29.90,"- Solid-colored longline cardigan
- Open-front neckline
- Regular fit
- Slip-on style
- Long batwing sleeves
- Polyester blend",Blush,95% Polyester 5% Spandex
786,FOREVER 21,Geometric Shawl Cardigan,S$ 69.00,"- Multi-tone geometric print shawl wrap cardigan
- Shawl neckline
- Regular fit
- Self-tie fastening
- Acrylic blend",Black/multi,"72% Acrylic, 25% Nylon/Polyamide, 3% Spandex / Elastane"
787,Mango,Ribbed Knit Sweater,S$ 49.90,"- Solid tone rib textured sweater
- Sizing runs one size larger
- Scoop neckline
- Unlined
- Slim fit
- Slip on style
- Viscose blend",Light Beige,"70% Viscose, 20% Polyester, 10% Polyamide"
788,Lovers + Friends,Nancy Mini Cardigan(Revolve),S$ 188.00,"When it comes to minimalist knitwear, look to the Lovers + Friends Nancy Mini Cardigan
Spun from a feather light cotton blend, this ribbed knit style features front button closure and ultra-feminine flared sleeves
60% cotton 40% viscose",Ivory,[]
789,NAIN,Round Neck Knit Jumper,S$ 43.90,"- Solid toned knitted jumper
- Crew neckline
- Unlined
- Regular fit
- Acrylic
- Model wears a size One Size and is 174cm tall",Black,100% Acrylic
790,Supre,Fluffy Longline Cardigan,S$ 55.00,"- Solid-colour fluffy cardigan with elastic hem
- Unlined
- Relaxed fit
- Slip on style
- Polyester
- Model wears an S/M and is 176cm tall",Black,Polyester
791,Mango,Oversize Knit Sweater,S$ 59.90,"- Solid tone knitted textured sweater
- Sizing runs one size larger
- Turtleneck neckline
- Relaxed fit
- Acrylic blend",Green,"63% Acrylic, 28% Polyamide, 7% Wool, 2% Elastane"
792,Dorothy Perkins,Grey Stripe Tip Rib Jumper,S$ 63.90,"- Dual tone ribbed jumper
- Crew neckline
- Unlined
- Slim fit
- Slip on style
- Cotton blend
- Model wears a UK 8 and is 173cm tall",Grey,[]
793,WAREHOUSE,DIAMANTE JUMPER,S$ 89.00,"- Diamante embellished ribbed knit jumper
- Crew neckline
- Unlined
- Slim fit
- Viscose blend
- Model wears a size 8 and is 172cm tall",BLACK,"MAIN: 80% Viscose, 20% Polyamide"
794,Wallis,PETITE Silver Sequin Embellished Longline Cardigan,S$ 89.00,"- Metallic long sleeve cardigan
- Unlined
- Open front
- Relaxed fit
- Nylon blend
- Model wears an S and is 173cm tall",Silver,"92% Nylon, 5% Elastane, 3% Metallised fibre"
795,Mango,Chunky-Knit Sweater,S$ 89.90,"- Solid hue chunky knit sweater
- Sizing runs one size larger
- Crew neckline
- Unlined
- Regular fit
- Acrylic blend",Medium Brown,"62% Acrylic, 22% Polyester, 9% Wool, 6% Polyamide, 1% Elastane"
796,Mango,Long Cardigan,S$ 29.90,"- Solid hue long cardigan
- Sizing runs one size larger
- Open front
- Unlined
- Regular fit
- Viscose blend",Light Pastel Brown,"83% Viscose, 17% Polyamide"
797,House of Harlow 1960,X REVOLVE Amora Sweater(Revolve),S$ 221.00,"65% nylon 35% viscose
Hand wash cold
Knit fabric
Waist tie detail
Imported",Red,[]
798,Brave Soul,Boxy Button Through Cardigan,S$ 49.90,"- Solid tone knitted cardigan
- V-neckline
- Regular fit
- Button fastening
- 2 pocket design
- Acrylic blend
- Model wears an S and is 173cm tall",Berry,Acrylic blend
799,London Rag,Light Weight Pullover Sweater,S$ 87.00,"This comfortable & light weight sweater is all you need this fall season transitioning to winter  
- Crew neck
- Slip on style
- Long sleeves
- Ribbed cuffs
- Regular fit
- CL7513",Burgundy,[]
800,JACQUELINE DE YONG,Julia Long Sleeve Pullover Knit,S$ 49.00,"- Two tone knitted pullover sweater
- Round neckline
- Regular fit
- Acrylic blend
- Model wears an S and is 177cm tall",Sky Captain,"50% Acrylic, 25% Polyester, 15% Wool, 5% Elastane, 5% Nylon"
801,Violeta by MANGO,Plus Size V-Neck Sweater,S$ 45.90,"- Solid-tone plain knitted sweatshirt
- V neckline
- Regular fit
- Viscose blend",Light Pastel Brown,"76% Viscose, 24% Polyamide"
802,ESPRIT,Funnel Neck Sweater,S$ 99.95,"- Raglan sleeves sweater
- Sizing runs one size larger
- Funnel neck
- Unlined
- Regular fit
- Slip on style
- Polyamide blend
- Model wears an S and is 173cm tall",Caramel 5,"35% Polyamide,30% Acrylic,30% Cotton,5% Cashmere"
803,Lovers + Friends,Dusk Crew Sweater(Revolve),S$ 225.00,"77% acrylic 20% nylon 3% spandex
Hand wash cold
Knit fabric
Intentionally destroyed hem
Imported",Black,[]
804,Seoul in Love,Neona Jacket In Grey,S$ 89.90,"-Latest trend in Korea and Hong Kong Magazine!
-Perfect and easy match with classy and casual look
-Suitable for Aircon, Windy or Winter Weather",grey,100% cotton
805,NAIN,Basic Round Knit Cardigan,S$ 40.90,"- Solid tone casual knit cardigan
- Round neckline
- Unlined
- Regular fit
- Button fastening
- Acrylic",Rosewood,100% Acrylic
806,ZALIA BASICS,Basic Sweater Top,S$ 17.90,"- Solid hue knitted sweatshirt
- Round neckline
- Regular fit
- Slip-on style
- Long sleeves
- Polyester",Navy,100% Polyester
807,Lovers + Friends,Topher Sweater(Revolve),S$ 239.00,"99% acrylic 1% nylon
Hand wash cold
Rib trim
Imported",Blue,[]
808,L'Academie,Sutton Sweater(Revolve),S$ 197.00,"49% acrylic 47% nylon 4% spandex
Hand wash cold
Knit fabric
Imported",Cream,[]
809,h:ours,Rayne Sweater(Revolve),S$ 168.00,"63% rayon 37% nylon
Dry clean only
Lightweight knit fabric
Thumbholes
Open back
Imported",Black,[]
810,ZALORA BASICS,Basic Stripes Rib Top,S$ 24.90,"- Striped pullover knit top
- Round neckline
- Regular fit
- Polyblend",Navy Base Red Stripes,65% Polyester 35% Rayon Knit
811,A-IN GIRLS,Stylish Temperament Lapel Sweater,S$ 236.25,"The Latest Korean Fashion Hot Selection
- Easy To Match
- Hot & New
- Temperamental Lady
- The Product Is Manufactured Differently Depending On The Supplier",brown,"50.5% viscose, 42% polyester, 7.5% nylon"
812,Zalia,Wrap Knit Top,S$ 29.90,"- Solid tone knitted button detail top
- V-neckline
- Slim fit
- Polyester",Mustard,100% Polyester
813,L'Academie,Romie Sweater(Revolve),S$ 164.00,"55% acrylic 30% nylon 15% mohair
Dry clean only
Rib knit fabric
Extended sleeves
Imported",Brown,[]
814,A-IN GIRLS,Fashion Wavy Round Neck Sweater,S$ 236.25,"The Latest Korean Fashion Hot Selection
- Easy To Match
- Hot & New
- Temperamental Lady
- The Product Is Manufactured Differently Depending On The Supplier",brown,"56% nylon, 27.5% acrylic, 16.5% polyester"
815,Majorelle,Macadamia Sweater(Revolve),S$ 225.00,"60% rayon 40% cotton
Hand wash cold
Crochet knit fabric
Adjustable ruched front
Imported",Cream,[]
816,Mango,Chunky-Knit Sweater,S$ 55.90,"- Solid tone knitted textured sweater
- Sizing runs one size larger
- V-neckline
- Relaxed fit
- Acrylic blend",Light Beige,"72% Acrylic, 25% Polyester, 3% Elastane"
817,ONLY,Bisan Off Shoulder Pullover,S$ 59.00,"- Solid shade puffed sleeve knitted pullover
- Off shoulder neckline
- Unlined
- Regular fit
- Slip on
- Nylon blend
- Model wears an S and is 175cm tall",Chinese Red,"64% Nylon, 36% Acrylic"
818,WAREHOUSE,Stitch Stripe 3/4 Sleeve,S$ 99.90,"- Solid tone openwork knit jumper
- Crew neckline
- Unlined
- Regular fit
- Slip on style
- Viscose blend
- Model wears a UK 8 and is 177cm tall",Yellow,"78% Viscose, 22% Polyester"
819,Brave Soul,Edge To Edge Fisherman Cardigan,S$ 52.90,"- Solid hue knitted cardigan
- Unlined
- Open front
- Regular fit
- Acrylic
- Model wears an S and is 175cm tall",Nutmeg,100% Acrylic
820,Dorothy Perkins,Grey Turnback Boatneck Top,S$ 33.90,"- Textured pullover with 3/4 sleeves
- Boat neckline
- Unlined
- Regular fit
- Slip on style
- Polyblend
- Model wears a UK 8 and is 173cm tall",Grey,"65% Polyester, 32% Viscose, 3% Elastane"
