,brand,title,price,description,colour,material
105,Reoparudo,RPD Racing Cross Space International Print Zip Hoodie (Grey),S$ 128.90,"The  ""SPACE"" series launched by REOPARUDO has become a topic. In this series, the brand's basic black, white, grey and iconic reflective elements are preserved. New visual effects and popular color embellishments are added to help you create visual play.

REOPARUDO: Close your eyes and open your mind!!

-Drawstring hood
-Embrioderied Reoparudo Logo to chest
-Soft-touch Fabric
-Drawcord-Adjustable Hood
-Reflective 3M Stitched to both side Cuffs
-Reflective 3M Cross Space print to the back
-Full ""YKK"" Zip Closure
-Two Handwarmer Pockets
-Ribbed Cuffs and Hem
-Regular fit - true to size
-Design in Japan
 
REOPARUDO This cotton hooded zipper jacket, with the brand name of the popular colors and the reflective country name print, together with the reflective patch elbow, is more unique in the modern street.",Grey,100% Cotton
106,ONLY,Melody Long Sleeve Sequin Sweatshirt,S$ 59.00,"- Sequin sleeve embellished sweatshirt
- Crew neckline
- Unlined
- Regular fit
- Slip on style
- Polyblend
- Model wears an S and is 173cm tall",Black/Multistriped Sequins,"65% Polyester, 35% Cotton"
107,Superdry,Vintage Logo Heritage Zip Hoodie,S$ 139.00,"- Casual hoodie with logo print
- Hood neckline
- Regular fit
- Front zip fastening
- Hood with drawstring
- 2 front pockets
- Long sleeves
- Ribbed hem & cuffs
- Cotton blend
- Model wears a UK 8 and is 174cm tall",Dazzling Blue,"72% Cotton, 28% Polyester"
108,Hollister,Long Sleeve Lace Up Top,S$ 48.00,"- Color-blocked top with hood
- Sizing runs one size larger
- Hood neckline
- Regular fit
- Self-tie neck closure
- Long cuffed sleeves
- Cotton
- Model wears an S and is 173cm tall",Pink,[]
109,NA-KD,Weekend Oversized Sweatshirt,S$ 80.90,"- Casual sweater with block print
- Round neckline
- Regular fit
- Slip-on style
- Long dropped sleeves
- Ribbed hem & cuffs
- Polyblend",Soft Pink,Polyblend
110,ZALORA BASICS,Basic Sweatshirt,S$ 29.90,"- Solid shade basic sweatshirt with ribbed trims
- Crew neckline
- Unlined
- Regular fit
- Slip on
- Polyblend",Beige,95% Polyester 5% Spandex Knit
111,Factorie,Polar Fleece Contrast Bind Hoodie,S$ 39.95,"- Lightweight polar fleece hoodie with contrast trims
- Hooded neckline
- Unlined
- Relaxed fit
- Front zip fastening
- Two zip pockets
- Polyester
- Model wears an S and is 174cm tall",Cream,100% Polyester
112,adidas,Adidas Originals Lock Up Sweater,S$ 100.00,"- adidas originals
- Best for lifestyle
- Monochrome brand taping half zip sweatshirt
- High neckline
- Unlined
- Regular fit
- Front zip fastening
- Cotton blend
- Model wears a size 36 and is 175cm tall",Black,"67% Cotton, 33% Recycled Polyester"
113,Modest-Runway Inc.,LAYLA LABEL Sabine Sweater Stripe Grey-White,S$ 38.50,"MATERIAL : 95% Cotton, 5% Spandex (Terry Knit)
COLOUR : Stripe Grey-White
FEATURES : Crew neckline, white ruffle applique attached to shoulder, banded hem & banded sleeve",White,"95% Cotton, 5% Spandex"
114,TOPSHOP,Teal Rugby Polo Sweatshirt,S$ 49.90,"- Solid shade relaxed sweatshirt with raw hem
- Collared neckline
- Relaxed fit
- Unlined
- Top button closure
- Cotton
- Model wears an S and is 172cm tall",TEAL,Garment: Cotton(100%)
115,adidas,Adidas Originals Trefoil Hoodie,S$ 88.00,"- adidas originals
- Best for lifestyle
- Printed hoodie
- Hooded neckline with drawcords
- Unlined
- Regular fit
- Long sleeves
- 2 pockets
- Cotton
- Model wears a size 36 and is 175cm tall",Collegiate Navy,100% Cotton French Terry
116,Guess,Prism Shimmer Cropped Sweater,S$ 115.00,"- Solid tone shimmer textured sweater
- V neckline
- Unlined
- Regular fit
- Slip on style
- Rayon blend
- Model wears an S and is 170cm tall",Beige,Blend
117,London Rag,London Rag Soft And Comfortable Velvet Blue Oversize Hoodie,S$ 66.00,"If you agree that oversized sweaters are the bomb - then you might wanna invest in this sweater dress by London Rag. Designed with a striped panel and relaxed seams, it oozes laid back vibes.

- Polyblend
- Round neckline
- Long sleeves
- Regular fit",Blue,[]
118,Violeta by MANGO,Plus Size Knot Detail Sweater,S$ 55.90,"- Melange knitted sweater with knot back detail
- Round neckline
- Regular fit
- Viscose blend",Medium Grey,"51% Viscose, 28% Polyester, 21% Polyamide"
119,Reoparudo,RPD Reflective Type-R1 Brand Logo Print Sweatshirt (Black),S$ 110.90,"The  ""SPACE"" series launched by REOPARUDO has become a topic. In this series, the brand's basic black, white, grey and iconic reflective elements are preserved. New visual effects and popular color embellishments are added to help you create visual play.

REOPARUDO: Close your eyes and open your mind!!

-Crew Neck
-Long Sleeves 
-Reflective Printed 
-Regular fit 
-Global Limited Sale 331 Pieces Only 
-Design in Japan

REOPARUDO This cotton crew neck sweater, brand new reflective print ""CLOSE YOUR EYES AND OPEN YOUR MIND"", simple design, shape.",Black,100% Cotton
120,A-IN GIRLS,Small Fresh Striped Embroidered T-Shirt,S$ 183.75,"The Latest Korean Fashion Hot Selection
- Easy To Match
- Hot & New
- Temperamental Lady
- The Product Is Manufactured Differently Depending On The Supplier","blue,white","68.5% Cotton, 26.5% Polyester, 5% Spandex"
121,Guess,Guess Kenya Logo Pullover,S$ 99.00,"- Two tone brand print cropped sweater
- Unlined
- Turtle neckline
- Regular fit
- Zipper closure
- Cotton blend
- Model wears an S and is 173cm tall",Gold,"60% Cotton, 40% Polyester"
122,ZALORA BASICS,Basic Crop Hoodie,S$ 24.90,"- Melange short pullover hoodie
- Hood neckline
- Regular fit
- Polyblend
- Model wears an S and is 173cm tall",Grey Marl,95% Polyester 5% Spandex Knit
123,Pomelo,Tied Open Back Sweater - Black,S$ 29.00,"- Polyester
- Spandex
- Fits loosely on the body
- Features an open back
- Ties with a feminine bow
- Full length sleeves",Black,"90% Polyester, 10% Spandex"
124,SCOTCH & SODA,Cotton Artwork Sweater,S$ 190.90,"- Embroidered graphic wide sleeve sweater
- Crew neckline
- Unlined
- Regular fit
- Slip on style
- Cotton
- Model wears an S and is 174cm tall",Black,100% Cotton
125,Something Borrowed,Colorblock Mock Neck Sweater,S$ 34.90,"- Rib-knit blocked sweater
- High neckline
- Regular fit
- Slip-on style
- Long raglan sleeves
- Ribbed hem & cuffs
- Polyester",Navy/Off White,100% Polyester
126,Brave Soul,Front Pocket Hoodie,S$ 43.90,"- Neon hued hoodie
- Hooded neckline
- Unlined
- Regular fit
- Drawstring hood
- Kangaroo pocket
- Polyester
- Model wears an S and is 173cm tall",Neon Coral,100% Polyester
127,Superdry,Applique Hoodie,S$ 119.00,"- Embroidered front pullover hoodie with faux fur lined hood
- Unlined
- Hooded neckline
- Regular fit
- Pullover
- Drawstring adjustable hood
- 2 side pockets
- Cotton blend
- Model wears a UK 8 and is 180cm tall",Soft White,"60% Cotton, 40% Polyester"
128,VIVIESTA SPORT,Mesh Open Back Pattern Hoodie,S$ 57.00,"The mesh hoodie let you feel the summer breeze onyour skin during any night jogs or outdoor classes. Back holes and mesh design to keep you cool and ventilated.
- Performance stretch fabric for added comfort
- Made with quick-dry and lightweight material
- Allow ease of movement and ultimate breathability",Multi,"Polyester, Spandex"
129,Calvin Klein,A-Institution Vinyl Sweatshirt - Calvin Klein Jeans,S$ 239.00,"- Solid tone debossed brand print ribbed hem sweatshirt
- Crew neckline
- Unlined
- Regular fit
- Slip on style
- Cotton blend
- Model wears an S and is 180cm tall",Tomato,"84% Cotton, 16% Polyester"
130,NA-KD,Raw Hem Batwing Sweatshirt,S$ 66.90,"- Melange hue batwing sleeve sweatshirt with raw hem detail
- Crew neckline
- Unlined
- Regular fit
- Slip on style
- Cotton blend
- Model wears an S and is 174cm tall",Grey Melange,[]
131,Something Borrowed,Color Block Sleeve Panel Sweatshirt,S$ 32.90,"- Colour blocked stripe sleeve raw hem sweatshirt
- Crew neckline
- Unlined
- Regular fit
- Slip on
- Polyester",Black,100% Polyester
132,TOPSHOP,Pink Polar Bear Sweatshirt,S$ 49.90,"- Solid tone oversized sweater with embroidered polar bear motif
- Crew neckline
- Oversized fit
- Cotton blend",Pink,"50% Cotton, 50% Polyester"
133,RSVP,RSVP Studio Crop Sweatshirts,S$ 96.00,"- A cotton blended sweatshirt
- Oversized
- Round neck with contrast color
- Long sleeves
- Graphic print to the front
- Ribbed hem and cuffs
- Available in ivory and blue",Ivory,"75% cotton, 25% polyester"
134,ZALORA BASICS,Basic Sweatshirt,S$ 29.90,"- Solid shade basic sweatshirt with ribbed trims
- Crew neckline
- Unlined
- Regular fit
- Slip on
- Polyblend",Khaki,95% Polyester 5% Spandex Knit
135,Calvin Klein,Ad-Metallic Calvin - Calvin Klein Jeans,S$ 239.00,"- Textured brand print sweatshirt
- Crew neckline
- Unlined
- Regular fit
- Slip on style
- Cotton blend
- Model wears an S and is 174cm tall",CK Black,"68% Cotton, 26% Polyester, 6% Elastane"
136,Superdry,Vintage Logo Metal Cascade Entry Hoodie,S$ 119.00,"- Casual hoodie with emboss print
- Hood neckline
- Regular fit
- Slip-on style
- Front kangaroo pocket
- Long sleeves
- Ribbed hem & cuffs
- Polyester blend
- Model wears a UK 8 and is 177cm tall",Port Rugged,"55% Polyester, 35% Cotton, 10% Viscose"
137,Guess,Logo Sweater,S$ 149.00,"- Solid tone embossed brand print sleeve sweater
- Crew neckline
- Unlined
- Regular fit
- Slip on style
- Viscose blend
- Model wears an S and is 173cm tall",Green,"83% Viscose, 15% Polyamide, 2% Spandex"
138,Violeta by MANGO,Plus Size Leopard Print Sweater,S$ 89.90,"- All over leopard print sweater
- Crew neckline
- Unlined
- Regular fit
- Slip on style
- Viscose blend",Brown,"51% Viscose, 28% Polyester, 21% Polyamide"
139,Superdry,Vintage Logo Premium Luxe Entry Hoodie,S$ 119.00,"- Casual hoodie with logo print
- Hood neckline
- Regular fit
- Slip-on style
- Drawstring hood
- Front kangaroo pocket
- Long sleeves
- Ribbed hem & cuffs
- Cotton blend
- Model wears a UK 8 and is 177cm tall",Black,"72% Cotton, 28% Polyester"
140,A-IN GIRLS,Stylish Temperament Lapel Sweater,S$ 236.25,"The Latest Korean Fashion Hot Selection
- Easy To Match
- Hot & New
- Temperamental Lady
- The Product Is Manufactured Differently Depending On The Supplier",brown,"50.5% viscose, 42% polyester, 7.5% nylon"
141,Running Bare,Heart Of Glass Hoodie,S$ 133.90,"- Monochrome hoodie with lattice
- Hood neckline
- Regular fit
- Slip-on style
- Front kangaroo pocket
- Long cuffed sleeves
- Cotton blend
- Model wears a size AUS 8 and is 175cm tall",Black,"65% Cotton, 30% Polyester, 5% Elastane"
142,Something Borrowed,Slouchy Striped Knit Sweater,S$ 39.90,"- Knitted sweater with all over stripes
- Round neckline
- Regular fit
- Slip on style
- Acrylic",Lilac/Black/MelangGrey,100% Acrylic
143,VANS,Checker Bomb Fleece Hoodies,S$ 109.00,"- Monochrome hoodie with graphic print
- Hood neckline
- Regular fit
- Slip-on style
- Hood with drawstring
- Front kangaroo pocket
- Long cuffed sleeves
- Layered hem
- Cotton blend
- Model wears an S and is 170cm tall",Bleached Apricot,"70% Cotton, 30% Polyester"
144,adidas,Adidas W Id Melang Hd,S$ 100.00,"- adidas performance
- Best for performance
- Melange hue sleeve brand logo zip hoodie
- Hooded neckline
- Unlined
- Relaxed fit offers room through the shoulders and chest for plenty of movement
- Zip and hood drawcord fastening
- 2 front side pockets
- Cotton blend
- Model wears an S and is 174cm tall",Glow Pink/Raw White,"67% Cotton , 33% Recycled Polyester Doubleknit"
145,RSVP,RSVP Raglan Piping Sweatshirts,S$ 127.00,"- A cotton blended sweatshirt
- Oversized
- Round neck
- Long sleeves
- Piping to the raglan sleeve
- Graphic print to the front
- Ribbed hem and cuffs
- Available in navy and red",Navy,"75% cotton, 25% polyester"
146,A-IN GIRLS,Casual Round Neck Striped T-Shirt,S$ 183.75,"The Latest Korean Fashion Hot Selection
- Easy To Match
- Hot & New
- Temperamental Lady
- The Product Is Manufactured Differently Depending On The Supplier",multi,"68.5% Cotton, 26% Polyester, 5.5% Spandex"
147,A-IN GIRLS,Contrast Hooded Embroidered Sweater,S$ 208.95,"The Latest Korean Fashion Hot Selection
- Easy To Match
- Hot & New
- Temperamental Lady
- The Product Is Manufactured Differently Depending On The Supplier",navy,"63.5% cotton, 31.5% polyester fiber, 5% spandex"
148,Brave Soul,Leona Printed Sweatshirt,S$ 54.90,"- Raglan sleeve text graphic print sweatshirt
- Crew neckline
- Unlined
- Relaxed fit
- Slip on
- Polyblend
- Model wears an S and is 180cm tall",Emerald Greey,"95% Polyester, 5% Elastane"
149,GAP,Logo Outline Pullover,S$ 71.90,"- All over vintage wash metallic foil logo sweatshirt
- Crew neckline
- Unlined
- Regular fit
- Slip on
- Cotton blend
- Model wears an S and is 176cm tall",Charcoal Heather,[]
150,Zalia,Active Mesh Hoodie,S$ 32.90,"- Solid tone mesh hoodie with lace-up details
- Hooded neckline
- Regular fit
- Unlined
- Slip on style
- Ribbed cuffs
- Polyester",Black,100% Polyester
151,Mango,Dolman-Sleeve Sweater,S$ 79.90,"- Plain knitted sweater
- Sizing runs one size larger
- Crew neckline
- Unlined
- Regular fit
- Acrylic blend",Medium Brown,"79% Acrylic, 10% Polyamide, 5% Wool, 5% Alpaca, 1% Elastane"
152,Puma,Sportstyle Prime Classics Logo Hoodie,S$ 99.00,"- Best for lifestyle
- Logo print pullover hoodie
- Unlined
- Hooded neckline
- Regular fit
- Cotton blend
- Model wears an S and is 173cm tall",Puma Black,"68% Cotton, 32% Polyester"
153,Guess,Guess Originals Rainbow Logo Cropped Hoodie,S$ 109.00,"- Crop hoodie with logo print
- Hood neckline
- Regular fit
- Front zip fastening
- Hood with drawstring
- Long cuffed sleeves
- Cropped hem
- Cotton blend
- Model wears an S and is 173cm tall",Green,"86% Cotton, 14% Polyester"
154,Superdry,Vintage Logo Rainbow Entry Hoodie,S$ 119.00,"- Brand logo graphic pullover hoodie
- Hood neckline
- Regular fit
- 1 pocket design
- Cotton blend",Golden Yellow,"80% Cotton, 20% Polyester"
155,SCOTCH & SODA,Artwork Sweater,S$ 149.90,"- Embroidered cherry graphic print sweater
- High neckline
- Unlined
- Regular fit
- Slip on style
- Cotton
- Model wears an S and is 174cm tall",Jade,100% Cotton
156,ZALORA BASICS,Basic Crop Sweater,S$ 24.90,"- Striped casual crop sweatshirt
- Round neckline
- Regular fit
- Slip-on style
- Long sleeves
- Ribbed hem & cuffs
- Polyester",Navy/Red Stripes,100% Polyester
157,Mango,Solidary Sweatshirt,S$ 55.90,"- Graphic print casual sweatshirt
- Sizing runs one size larger
- Crew neckline
- Unlined
- Regular fit
- Slip on style
- Cotton blend",Black,"80% Cotton, 20% Polyester"
158,Reoparudo,RPD Embroidery Logo Hoodie Black Edition (Grey),S$ 101.90,"Uplift your streetwear edit with this hoodie by a gold embroidery of the brand logo at the front, pair will style well with white trousers, strong visual contrast to create different street style.


-100% Cotton
-Soft-touch Fabric
-Embrioderied Reoparudo Logo to chest
-Drawcord-Adjustable Hood
-Space Graphic Stitched to the back
-Front Pouch Pocket
-Ribbed Cuffs and Hem
-Regular fit - true to size
-Design in Japan",Grey,100% Cotton
159,TOPSHOP,Flower Embellished Sweat,S$ 149.00,"- Floral motif cropped sweatshirt
- Crew neckline
- Regular fit
- Cotton",BLACK,100% Cotton
160,Dr Denim,Zuzu Sweater,S$ 149.00,"- Brand embroidered detail sweater
- High neckline
- Unlined
- Relaxed fit
- Cotton blend
- Model wears an S and is 177cm tall",Black,"71% Cotton, 20% Polyester, 9% Elastane"
161,Mango,Ribbed Knit Sweater,S$ 39.90,"- Solid tone sweater with ribbed neckline
- Sizing runs one size larger
- High neckline
- Regular fit
- Slip on style
- Polyester blend",Light Pastel Brown,"84% Polyester, 14% Viscose, 2% Elastane"
162,Mango,Rolled-Up Sleeves Sweater,S$ 55.90,"- Rib textured roll sleeve knit sweater
- Sizing runs one size larger
- V neckline
- Unlined
- Relaxed fit
- Slip on style
- Viscose blend",Mustard,"52% Viscose, 28% Polyester, 20% Polyamide"
163,London Rag,Black Sweatshirt,S$ 68.00,"Look super stylish even during those chilly days.. 

- This regular fit sweater will ensure a comfortable fit, courtesy its cotton fabric. 

- Featuring two tone stripes, this sweater will go well with jeans and boots.

- Best for any day.

- CL7339",Black,[]
164,DeFacto,DeFacto Woman Sweat Shirt,S$ 40.90,"DeFacto Woman Sweat Shirt
Gender: Female SubCatType: Hoodies & Sweatshirts Gender: Women Material: Polyester 40%, Cotton 60% Main Material: Polyester 40%, Cotton 60% Inner Material: Inner Material Leather Type: Polyester 40%, Cotton 60%",Red,[]
165,Something Borrowed,Lucky Cat Oversized Knit Sweater,S$ 39.90,"- Knitted sweater with graphic design
- Unlined
- Round neckline
- Regular fit
- Slip on style
- Viscose blend",Red/Multi,45% Viscose 28% Polyester 27% Nylon
166,Brave Soul,Aloha Printed Hoodie,S$ 61.90,"- Graphic print hoodie with ribbed trims
- Hooded neckline
- Unlined
- Relaxed fit
- Drawstring hood
- Polyblend
- Model wears an S and is 172cm tall",Grey Marl/Pink,[]
167,Cotton On,Harper Boxy Crew Graphic Fleece Sweatshirt,S$ 29.99,"- Graphic sweatshirt
- Round neckline
- Regular fit
- Cotton blend
- Model wears an S and is 177cm tall",Bronx/Malaga,"80% Cotton, 20% Polyester"
168,Something Borrowed,Embroidered Pullover Sweatshirt,S$ 29.90,"- Pullover with embroidered patch
- Round neckline
- Regular fit
- Slip on style
- Polyester",Dark Melange Grey,100% Polyester
169,GAP,Beachy Hoody,S$ 74.90,"- Solid tone hooded knit pullover
- Hooded neckline
- Unlined
- Regular fit
- Slip on style
- Cotton blend
- Model wears an S and is 176cm tall",White,"54% Cotton, 29% Nylon, 9% Flax Linen, 8% Polyester"
170,Mango,Basic Sweatshirt,S$ 55.90,"- Solid tone plain textured sweatshirt
- Sizing runs one size larger
- Round neckline
- Regular fit
- Slip on style
- Viscose blend
- Model wears an S and is 174cm tall",Black,"76% Viscose, 14% Polyamide, 10% Elastane"
171,SCOTCH & SODA,French Artwork Sweater,S$ 149.90,"- Embroidered graphic shimmer sweater
- Crew neckline
- Unlined
- Regular fit
- Slip on style
- Cotton blend
- Model wears an S and is 174cm tall",Forest Green,"85% Cotton, 15% Polyester"
