,brand,title,price,description,colour,material
363,Miss Selfridge,Black Alma Monochrome Check Print Belted Blazer,S$ 106.90,"- Checkered waist belt blazer
- Collar neckline
- Lined
- Slim fit
- Button and waist belt fastening
- Polyester
- Model wears a UK 8 and is 173cm tall",BLACK,100% Polyester
364,ICHI,Amanda Blazer,S$ 159.90,"- Solid shade co-ord blazer
- Notch lapels
- Regular fit
- Front button fastening
- 2 front flap pockets
- Long sleeves
- Cotton
- Model wears a size 36 and is 175cm tall",Dark Navy,100% Cotton
365,Miss Selfridge,I:Buttrmilk Wren Blazer,S$ 99.90,"- Solid tone blazer
- Peak collar neckline
- Lined
- Regular fit
- Button fastening
- Polyblend
- Model wears a UK 6 and is 176cm tall",Yellow,"92% Polyester, 8% Elastane"
366,River Island,Penny Long Blazer,S$ 99.90,"- Animal print longline blazer
- Notched collar neckline
- Unlined
- Regular fit
- Polyester
- Model wears a UK 8 and is 176cm tall",Black Stripe,Polyester
367,Its Me,Fashion Wild Slim Jacket,S$ 299.00,"- Simple Splicing Collar
- Decorative Pocket
- The Placket Texture Button Can Be Solved
- Polka-Colored Contrast Cuffs
- Fine Edging Technique",pink,100% polyester fiber
368,Miss Selfridge,Yellow Suit Blazer,S$ 139.00,"- Solid toned blazer
- Lined
- Lapel neckline
- Regular fit
- Button fastening
- 2 pockets
- Polyblend",Yellow,Garment: Elastane(5%) Polyester(95%) Lining: Polyester(100%)
369,Mango,Structured Suit Blazer,S$ 129.00,"- Double button fastening flowy blazer
- Sizing runs one size larger
- Collared neckline
- Lined
- Relaxed fit
- Button fastening
- Polyester",Navy,100% Polyester
370,Forever New,Joanna Grey Blazer,S$ 129.99,"- Double breasted woven long sleeve blazer
- Notch lapel neckline
- Lined
- Tailored fit
- Front button fastening
- Polyblend
- Model wears a UK 8 and is 174cm tall",Ice Grey,"86% Polyester, 10% Viscose, 4% Elastane"
371,Banana Republic,Exploded Blazer,S$ 292.90,"- Woven houndstooth print textured blazer
- Notch lapel neckline
- Lined
- Slim fit
- Front button fastening
- Polyblend
- Model wears a US 0 and is 175cm tall",Black/Blanco,"62% Polyester, 33% Viscose, 5% Elastane"
372,ZALORA BASICS,Basic Ruched Sleeve Collarless Blazer,S$ 39.90,"- Solid toned blazer
- Lined
- V neckline
- Regular fit
- Button fastening
- Polyester
- Model wears an S and is 173cm tall",Black,[]
373,ZALORA,Suede Blazer,S$ 49.90,"- Faux suede V neck blazer
- V neckline
- Lined
- Slim fit
- Button fastening
- Polyblend",Dusty Pink,95% Polyester 5% Spandex
374,ZALORA BASICS,Basic Clasp Front Blazer,S$ 34.90,"- Solid tone front clasp blazer
- V neckline
- Lined
- Regular fit
- Front clasp fastening
- Rayon blend
- Model wears an S and is 177cm tall",Mint,"95% Rayon, 5% Spandex"
375,Mango,Essential Structured Blazer,S$ 79.90,"- Solid shade structured slim blazer
- Sizing runs one size larger
- Lapel neckline
- Lined
- Regular fit
- Front button fastening
- Cotton blend",Yellow,"54% Cotton, 43% Polyamide, 3% Elastane"
376,TOPSHOP,Black Belted Twill Blazer,S$ 109.00,"- Monochrome toned blazer with waist tie sash
- Lined
- Lapel neckline
- Regular fit
- Self tie fastening
- Viscose blend",BLACK,Garment: Polyester(8%) Viscose(92%)
377,Miss Selfridge,Petite Grey Check Belted Blazer,S$ 106.00,"- Structured blazer with check print
- Notch lapels
- Regular fit
- Front button fastening
- Self-tie waist closure
- 2 front flap pockets
- Long sleeves
- Padded shoulders
- Polyester blend
- Model wears a UK 8 and is 176cm tall",Grey,"95% Polyester, 5% Viscose"
378,Mango,Modal-Blend Suit Blazer,S$ 129.00,"- Solid tone double breasted blazer
- Sizing runs one size larger
- Notch collar neckline
- Lined
- Regular fit
- Button fastening
- Modal blend",Dark Brown,"70% Modal, 30% Polyester"
379,Something Borrowed,Double Button Relaxed Blazer,S$ 39.90,"- Solid shade double breasted relaxed blazer
- Lapel neckline
- Unlined
- Relaxed fit
- Front button fastening
- Two front pockets
- Polyester",Rust,100% Polyester Woven
380,Vero Moda,Reeda Flower Blazer,S$ 79.00,"- Unstructured blazer with floral print
- Shawl lapels
- Regular fit
- Slip-on style
- 2 front flap pockets
- Long sleeves
- Padded shoulders
- Polyester blend
- Model wears a size 36 and is 173cm tall",Cowhide/AOP,"95% Polyester, 5% Elastane"
381,ZALORA BASICS,Basic Tailored Blazer,S$ 39.90,"- Solid tone blazer
- Lapel collared neckline
- Lined
- Regular fit
- Hook fastening
- Polyblend
- Model wears an S and is 173cm tall",White,Polyester
382,Something Borrowed,Cuffed Soft Blazer With Contrast Belt,S$ 42.90,"- Printed waist tie blazer
- Notch collar neckline
- Slim fit
- Button and waist tie fastening
- Polyester",Khaki,100% Polyester Woven
383,Finders Keepers,Rae Blazer,S$ 252.90,"- Solid tone ruched sleeve blazer
- Lapel collared neckline
- Lined
- Regular fit
- Button fastening
- Cotton blend
- Model wears an S and is 173cm tall",Ivory,"80% Cotton, 17% Nylon, 3% Elastane"
384,Pomelo,Double Breasted Loose Fit Blazer - Blue,S$ 59.00,"- Polyester
- Fits loosely on the body
- Includes a double breasted button closure
- Includes front pockets
The Model has height: 178 cm and Bust / Waist / Hips: 79-63-89 cm.
She is wearing a size S.
This item is in Pomelo measurement, please refer to the sizing details to find your size.",Blue,100% Polyester
385,ZALORA BASICS,Basic Tailored Blazer,S$ 39.90,"- Solid tone blazer
- Lapel collared neckline
- Lined
- Regular fit
- Hook fastening
- Polyblend
- Model wears an S and is 173cm tall",White,Polyester
386,Sunnydaysweety,Ms In Long Leisure Coat A102305BK,S$ 89.00,"- double sleeve
- suit collar
- the double-breasted",Black,Polyester
387,Vero Moda,Carnie Laja Long Sleeve Blazer,S$ 89.00,"- Checked print long sleeved blazer
- Lapel neckline
- Lined
- Regular fit
- Front button fastening
- Polyblend
- Model wears a size 36 and is 174cm tall",Black/Checks,"98% Polyester, 2% Elastane"
388,ZALORA BASICS,Basic Shawl Collar Blazer,S$ 44.90,"- Check print blazer with front pockets
- Lined
- Shawl lapel neckline
- Regular fit
- Front button closure
- 2 front pockets
- Polyester",Dark Check/Red Stripes,100% Polyester Woven
389,ICHI,Kate Tartan Fitted Blazer,S$ 119.90,"- Checkered blazer
- Notch collar neckline
- Unlined
- Regular fit
- Button fastening
- Polyblend
- Model wears an S and is 174cm tall",MLG Emperador,"74% Polyester,22% Viscose,4% Elastane"
390,SALIENT LABEL,Nikola Double Pocket Soft Rayon Blazer,S$ 96.00,"- Front functional pockets.
- Front single button closure.
- Slit on sleeves and at back for belt/sash.
- Complimentary sash.
- Available in 5 sizes. Size runs true.",Black,"Main: 65% rayon, 35% polyester"
391,Mango,Essential Structured Blazer,S$ 79.90,"- Solid shade structured slim blazer
- Sizing runs one size larger
- Lapel neckline
- Lined
- Regular fit
- Front button fastening
- Cotton blend",Navy,"54% Cotton, 43% Polyamide, 3% Elastane"
392,ZALORA,Blazer With Pockets,S$ 49.90,"- Solid tone plain lapel-less blazer with faux pockets
- Lined
- Lapel-less neckline
- Regular fit
- Front hook closure
- 2 faux pockets
- Polyblend",Dusty Mint,95% Polyester 5% Spandex
393,Mango,Structured Suit Blazer,S$ 129.00,"- Double button fastening flowy blazer
- Sizing runs one size larger
- Collared neckline
- Lined
- Relaxed fit
- Button fastening
- Polyester",Navy,100% Polyester
394,ZALORA,Double Breasted Blazer,S$ 49.90,"- Solid shade double-breasted blazer
- Notch lapels
- Regular fit
- Front button fastening
- Long sleeves
- Polyester blend
- Model wears an S and is 170cm tall",Plum,95% Polyester 5% Spandex
395,SCOTCH & SODA,Classic Tailored Blazer,S$ 273.90,"- Check print blazer
- Notched lapel collar
- Lined
- Regular fit
- Button fastening
- Polyblend
- Model wears an S and is 177cm tall",Combo R,Polyblend
396,A-IN GIRLS,Temperament Lapel Check Short Coat,S$ 260.00,"The Latest Korean Fashion Hot Selection
- Easy To Match
- Hot & New
- Temperamental Lady
- The Product Is Manufactured Differently Depending On The Supplier","black,white","53.5% Polyester Fiber, 18% Cotton, 13.5% Viscose, 8% Acrylic, 6% Nylon, 1% Other Fiber; Lining/Filler: 100% Polyester Fiber;"
397,Miss Selfridge,PETITE GREEN OPEN WEAVE BLAZER,S$ 139.00,"- Pastel toned open weave blazer
- Lapel neckline
- Lined
- Regular fit
- Button fastening
- Polyester
- Model wears a UK 8 and is 174cm tall",Light Green,[]
398,Something Borrowed,Striped Blazer,S$ 44.90,"- Checked pattern blazer
- Unlined
- Lapel neckline
- Regular fit
- Button fastening
- Polyester
- Model wears an S and is 174cm tall",Light Blue,100% Polyester
399,ZALORA,Plus Size Casual Blazer,S$ 44.90,"- Unstructured blazer with print
- Notch lapels
- Regular fit
- Slip-on style
- Long sleeves
- Polyester",Black/White,100% Polyester
400,ZALORA,Co-Ord Scrunched Sleeves Open Blazer,S$ 49.90,"- Checkered print ruched sleeve blazer
- Notch lapel collared neckline
- Lined
- Regular fit
- Slip on style
- Polyester
- Model wears an S and is 177cm tall",Seafoam/White,100% Polyester
401,FOREVER 21,Casual Blazer,S$ 69.00,"- Solid tone peak lapel blazer
- Peak lapel neckline
- Regular fit
- Polyblend",Black,"88% Polyester, 12% Spandex"
402,WAREHOUSE,MINT JACKET,S$ 189.00,"- Solid-tone single breasted jacket
- Lined
- Peak lapel neckline
- Regular fit
- Front button closure
- 3 faux front pockets
- Viscose blend",Mint,"77% Viscose, 23% Linen"
403,Pomelo,Abstract Stripe Cuffed Blazer - White,S$ 39.00,"- Polyester
- Fits loosely on the body
- Uneven stripes
- Includes front pockets
The Model has height: 178 cm and Bust / Waist / Hips: 81-64-89 cm.
She is wearing a size S.
This item is in Pomelo measurement, please refer to the sizing details to find your size.",White,100% Polyester
404,Something Borrowed,Open Face Longline Blazer,S$ 44.90,"- Color-blocked casual blazer
- Notch lapels
- Regular fit
- Slip-on style
- 2 front pockets
- Long sleeves
- Polyester blend",Light Blue/Washed Blue,95% Polyester 5% Spandex
405,Pomelo,Gingham Tie Waist Blazer - Pink,S$ 39.00,"- Polyester
- Classic gingham print
- Includes a double breasted button closure
- Includes front pockets
- Ties at the waist
The Model has height: 174 cm and Bust / Waist / Hips: 30-24-35.
She is wearing a size S.
This item is in Pomelo measurement, please refer to the sizing details to find your size.",Pink,Polyester
406,Mango,Essential Structured Blazer,S$ 59.90,"- Structured blazer with quilt detail
- Sizing runs one size larger
- Notch lapels
- Regular fit
- Front button fastening
- 2 front pockets
- Long sleeves
- Polyester blend",Black,"64% Polyester, 34% Viscose, 2% Elastane"
407,Vero Moda,Isolde Long Sleeve Blazer,S$ 109.00,"- Printed sequin open front blazer
- Lined
- Shawl neckline
- Regular fit
- Polyester
- Model wears a size 36 and is 175cm tall",Black/White,100% Polyester
408,ZALORA,Plus Size Casual Blazer,S$ 44.90,"- Unstructured blazer with print
- Notch lapels
- Regular fit
- Slip-on style
- Long sleeves
- Polyester",Red/Multi,100% Polyester
409,Miss Selfridge,CAMEL HERITAGE CHECK BELTED BLAZER,S$ 116.00,"- Checkered print waist sash blazer
- Notch lapel collared neckline
- Lined
- Regular fit
- Button and waist sash fastening
- Polyblend
- Model wears a UK 8 and is 173cm tall",TAUPE/BEIGE,"97% Polyester, 2% Acrylic, 1% Elastane"
410,ICHI,Biance Checked Loose Fit Blazer,S$ 152.90,"- Checkered loose blazer
- Peak collar neckline
- Lined
- Relaxed fit
- Button fastening
- Polyblend
- Model wears a size 36 and is 174cm tall",Duffel Bag,"64% Polyester,34% Viscose,2% Elastane"
411,Shopsfashion,Classic Tweed Blazer In Red,S$ 49.90,- Classical design- Regular cut- Full sleeve- Loose end details- Available in 3 sizes,Red,100% Woven
412,ACAP,Laidback Black Kimono,S$ 25.00,"Black colour wrap front kimono jacket made from thick cotton polyester mix fabrication. Open front with flowing fit, loose fit with short sleeves and sweeping silhouette. ",black,polyester
413,ZALORA,Double Breasted Blazer With Pockets,S$ 44.90,"- Solid tone plain blazer with decorative pockets
- Unlined
- Notched lapel neckline
- Regular fit
- Front button closure
- 2 faux front pockets
- Polyester",Deep Green,100% Polyester
414,Something Borrowed,Tailored Single Button Gingham Blazer,S$ 47.90,"- Gingham print tort button blazer
- Notch lapel collared neckline
- Lined
- Regular fit
- Button fastening
- Polyblend",Blush/Multi,100% Polyester
415,ZALORA,Oversized Shirt Blazer,S$ 44.90,"- Blazer with buttoned hem and allover print
- Unlined
- Notched lapel
- Regular fit
- Front button fastening
- Self-tie waist closure
- Polyester",Maroon/Multi,100% Polyester
416,Mango,Structured Crepe Blazer,S$ 139.00,"- Solid tone casual blazer
- Sizing runs one size larger
- Notch collar neckline
- Lined
- Regular fit
- Button fastening
- Polyester",Bright Red,100% Polyester
417,Mango,Structured Suit Blazer,S$ 99.90,"- Solid tone structured blazer
- Sizing runs one size larger
- Notch lapel collared neckline
- Lined
- Regular fit
- Button fastening
- Polyblend",Black,"76% Polyester, 18% Viscose, 6% Elastane"
418,JACQUELINE DE YONG,Era Corduroy Blazer,S$ 69.00,"- Solid tone corduroy textured blazer
- Notch lapel collared neckline
- Unlined
- Regular fit
- Button fastening
- 2 front side pockets
- Cotton blend
- Model wears a size 36 and is 173cm tall",Pumpkin Spice,"98% Cotton, 2% Elastane"
419,Mango,Suit Blazer,S$ 59.90,"- Solid tone single breasted blazer
- Sizing runs one size larger
- Notch collar neckline
- Lined
- Regular fit
- Button fastening
- Polyblend",Navy,"76% Polyester, 18% Viscose, 6% Elastane"
420,Pomelo,Double Breasted Loose Fit Blazer - Pink,S$ 59.00,"- Polyester
- Fits loosely on the body
- Includes a double breasted button closure
- Includes front pockets
The Model has height: 171 cm and Bust / Waist / Hips: 76-61-86 cm.
She is wearing a size S.
This item is in Pomelo measurement, please refer to the sizing details to find your size.",Pink,100% Polyester
421,Zalia,Double Breasted Peplum Blazer,S$ 44.90,"- Solid shade textured double breasted blazer with peplum hem
- Lapel neckline
- Lined
- Regular fit
- Front button fastening
- Cupra blend",Navy Blue,65% Cupra 35% Nylon Woven
422,Mango,Corduroy Structured Blazer,S$ 139.00,"- Solid shade co-ord blazer
- Sizing runs one size larger
- Notch lapels
- Regular fit
- Front button fastening
- 2 front pockets
- Long cuffed sleeves
- Cotton",Medium Blue,100% Cotton
423,ZALORA,Plus Size Co-Ord Lapel Blazer,S$ 49.90,"- Solid tone blazer with chest pocket
- Lined
- Shawl lapel
- Regular fit
- Hook fastening
- Has shoulder pads
- 2 side pockets
- Polyester",Green,100% Polyester Woven
424,Pomelo,Front Pocket Cuffed Blazer - Beige,S$ 44.00,"- Polyester
- Relaxed fit on the body
- Features adjustable cuffed sleeves with buttons
- Includes faux front pockets
The Model has height: 178 cm and Bust / Waist / Hips: 79-63-89 cm.
She is wearing a size S.
This item is in Pomelo measurement, please refer to the sizing details to find your size.",Beige,100% Polyester
425,Its Me,Fashion Casual Blazer,S$ 425.00,"- Temperament Suit Collar
- Striped Cuffed Long Sleeve
- Side Decorative Pocket
- Symmetrical Slanted Pocket
- Textured Two Buckles Can Be Solved
- The Hem Is Split In The Middle
- Have Lining",green,"Fabric: 94.1% Polyester Fiber, 5.9% Spandex; Lining: 100% Polyester Fiber;"
426,FOREVER 21,Longline Blazer,S$ 52.00,"- Solid tone belted longline blazer
- Notch lapel collared neckline
- Unlined
- Regular fit
- Polyblend",Navy,Polyblend
427,Mango,Adjustable Waist Blazer,S$ 129.00,"- Solid tone waist drawstring blazer
- Sizing runs one size larger
- Lapel collared neckline
- Lined
- Regular fit
- Waist drawstring fastening
- Polyester",Black,100% Polyester
428,Sunnydaysweety,Retro New Plaid Pattern Blazer CA100895,S$ 95.00,"- Very stylish jacket- Long and short design- vintage style, plaid pattern",brown,Cotton Blend
429,ZALORA BASICS,Basic Longline Blazer,S$ 39.90,"- Two toned stripe print blazer
- Lined
- Open front
- Regular fit
- Cotton blend",Beige With White Stripes,100% Polyester
430,Megane,Alisanna Double Breasted Blazer,S$ 63.90,"- Striped blazer with shoulder pads
- Peak lapels
- Regular fit
- Front button fastening
- Polyester
- Model wears an S and is 174cm tall",Black,Polyester
431,TOPSHOP,Camel Suit Double Breasted Blazer,S$ 109.00,"- Solid shade structured blazer
- Notch lapels
- Regular fit
- Front button fastening
- 3 front pockets
- Long sleeves
- Back hem split
- Polyester blend",Camel,"77% Polyester, 17% Viscose, 6% Elastane"
432,Miss Selfridge,Black Ponte Blazer,S$ 69.90,"- Monochrome ruched sleeve ponte blazer
- Notch lapel neckline
- Lined
- Regular fit
- Polyblend
- Model wears a UK 8 and is 174cm tall",Black,"76% Polyester, 20% Viscose, 4% Elastane"
433,Mango,Double-Breasted Blazer,S$ 89.90,"- Solid tone unstructured blazer with pocket detail
- Sizing runs one size larger
- Notch lapel neckline
- Relaxed fit
- Front button closure
- 2 side pockets
- Viscose blend",Brown,"90% Viscose, 10% Polyester"
434,ZALORA,Suede Blazer,S$ 49.90,"- Faux suede V neck blazer
- V neckline
- Lined
- Slim fit
- Hook fastening
- Polyblend",Beige,95% Polyester 5% Spandex
435,Finders Keepers,Olivia Blazer,S$ 266.90,"- Structured blazer with reptile print
- Notch lapels
- Regular fit
- Front button fastening
- Long sleeves
- Cotton blend",Snakeskin,"52% Cotton, 45% Polyester, 3% Elastane"
436,Pomelo,Tie Waist Leaf Print Blazer - Yellow,S$ 59.00,"- Rayon
- Leaf print design
- Consists of a single back slit
- Ties at the waist
The Model has height: 173 cm and Bust / Waist / Hips: 81-59-86 cm.
She is wearing a size S.
This item is in Pomelo measurement, please refer to the sizing details to find your size.",Yellow,"80% Rayon, 20% Polyamide"
437,Sunnydaysweety,A Buttoned Medium And Long Sleeve Casual Suit For Women CA100809GR,S$ 110.00,"- the single grain of buckle design
-Article twill
- simple and easy",green,97%Polyester 3%Spandex
438,Miss Selfridge,Harper Striped Blazer,S$ 106.00,"- Tailored trousers with all over stripes
- Lined
- Peak lapels
- Regular fit
- Slip on style
- 2 pockets
- Linen blend
- Model wears a UK 8 and is 174cm tall",Cream,"50% Linen, 50% Viscose"
439,ZALORA,Casual Longline Blazer,S$ 39.90,"- Solid tone thin light casual blazer
- Unlined
- Shirt collar
- Regular fit
- Front button fastening
- 2 pockets
- Polyester blend",Dusty Pink,45% Polyester 40% Rayon 15% Nylon
440,Mango,Essential Structured Blazer,S$ 79.90,"- Solid hue structured blazer with back slit
- Sizing runs one size larger
- Lined
- Notched lapel
- Regular fit
- Button fastening
- 2 side pockets
- Cotton blend",Navy,"54% Cotton, 43% Polyamide, 3% Elastane"
441,Pomelo,Single Button Inner Print Blazer - Hot Pink,S$ 64.00,"- Polyester
- Includes a single button closure
- Classic, regular fit
- Includes side pockets
- Includes a breast pocket
The Model has height: 170 cm and Bust / Waist / Hips: 76-61-86 cm.
She is wearing a size S.
This item is in Pomelo measurement, please refer to the sizing details to find your size.",Hot Pink,100% Polyester
442,Dorothy Perkins,Tobacco Ruche Sleeve Jacket,S$ 89.90,"- Solid tone gathered sleeves blazer
- Notch collar neckline
- Lined
- Regular fit
- Polyblend
- Model wears a UK 8 and is 180cm tall",Brown,"74% Polyester, 19% Viscose, 7% Elastane"
443,TOPSHOP,Sand Single Breasted Blazer,S$ 159.00,"- Solid shade structured blazer
- Notch lapels
- Regular fit
- Front button fastening
- 2 front flap pockets
- Long sleeves
- Lyocell blend",Stone,"88% Lyocell, 12% Polyester"
444,OVS,Women's Jackets,S$ 112.90,"- Solid tone textured blazer
- Notch lapel collared neckline
- Lined
- Regular fit
- Button fastening
- Linen blend
- Model wears a size 40 and is 174cm tall",navy peony,"55% Linen, 45% Cotton"
445,Mango,Check Structured Blazer,S$ 99.90,"- Checkered print structured blazer
- Sizing runs one size larger
- Notch lapel collared neckline
- Lined
- Regular fit
- Button fastening
- Polyblend",Grey,"63% Polyester, 23% Viscose, 7% Linen, 4% Lyocell, 3% Elastane"
446,Mango,Structured Textured Blazer,S$ 99.90,"- Solid toned textured blazer
- Sizing runs one size larger
- Lined
- Open front
- Regular fit
- 4 pockets
- Viscose blend",Navy,"60% Viscose, 40% Wool"
447,ZALORA,Notched Collar Open Blazer,S$ 39.90,"- Tailored notch collar blazer
- Notched collar neckline
- Unlined
- Regular fit
- Hook fastening
- Polyblend",Plum,97% Polyeser 3% Spandex
448,ZALORA,Piping Detail Blazer,S$ 59.90,"- Plain piping blazer with waist tie sash
- Lapel neckline
- Lined
- Regular fit
- 2 pockets
- Polyester",Seafoam/Off White,100% Polyester
449,Zalia,Double Breasted Peplum Blazer,S$ 44.90,"- Solid shade textured double breasted blazer with peplum hem
- Lapel neckline
- Lined
- Regular fit
- Front button fastening
- Cupra blend",Taupe,65% Cupra 35% Nylon Woven
450,Pomelo,Single Breasted Blazer - Black,S$ 49.00,"- Nylon
- Fits loosely on the body
- Includes front pockets
- Collar necklace
- Features button details
The Model has height: 176 cm and Bust / Waist / Hips: 81-58-86.
She is wearing a size S.
This item is in Pomelo measurement, please refer to the sizing details to find your size.",Black,"70% Nylon, 30% Polyester"
451,Violeta by MANGO,Plus Size Structured Suit Blazer,S$ 139.00,"- Solid shade midi design structured suit blazer with decorative buttons
- Notch lapel neckline
- Lined
- Regular fit
- Polyester",Black,100% Polyester
452,Miss Selfridge,Khaki Longline Linen Mix Blazer,S$ 116.00,"- Contrast stitching longline tie waist blazer
- Lapel neckline
- Lined
- Regular fit
- Self tie waist sash
- Two front pockets
- Viscose blend",Dark Green,"78% Viscose, 22% Linen"
453,ZALORA,Oversized Shirt Blazer,S$ 44.90,"- Blazer with buttoned hem and allover print
- Unlined
- Notched lapel
- Regular fit
- Front button fastening
- Self-tie waist closure
- Polyester",Navy/Multi,100% Polyester
454,Pomelo,Pinstripe Cuffed Blazer - Light Grey,S$ 44.00,"- Polyester
- Pin stripes
- Features adjustable cuffed sleeves
- Includes front pockets",Light Grey,100% Polyester
455,Violeta by MANGO,Double-Breasted Check Blazer,S$ 99.90,"- Checkered double breasted blazer
- Lined
- Lapel collar
- Regular fit
- Double button fastening
- Polyester blend",Light Beige,[]
456,ZALORA,Crop Bolero,S$ 44.90,"- Solid tone crop blazer
- Notch collar neckline
- Lined
- Regular fit
- Polyester
- Model wears an S and is 181cm tall",Plum,100% Polyester
457,Tussah,Eclipse Blazer,S$ 59.90,"- Solid tone longline blazer
- Lapel collared neckline
- Lined
- Regular fit
- Hook fastening
- 2 front side pockets
- Polyester
- Model wears a size AUS 8 and is 174cm tall",White,100% Polyester
458,ZALORA BASICS,Basic Shawl Collar Blazer,S$ 44.90,"- Check print blazer with front pockets
- Lined
- Shawl lapel neckline
- Regular fit
- Front button closure
- 2 front pockets
- Polyblend",Lavender Multi Mini Checks,95% Polyester 5%Spandex Woven
459,ZALORA BASICS,Basic Collarless Blazer,S$ 49.90,"- Textured collarless blazer with welt pockets
- Open front
- Lined
- Regular fit
- Polyester
- Model wears an S and is 173cm tall",Beige,Polyester
460,Vero Moda,Inez 3/4 Long Blazer,S$ 69.00,"- Solid shade textured long blazer with ruched sleeve detail
- Open front
- Lined
- Regular fit
- Polyblend
- Model wears a size 36 and is 173cm tall",Night Sky,[]
461,Pomelo,Buttonless Ruffled Crop Sleeves Outerwear - Green,S$ 34.00,"- Polyester
- Spandex
- Consists of subtle ruffles
- Fits loosely on the body
The Model has height: 171 cm and Bust / Waist / Hips: 76-61-86 cm.
She is wearing a size S.
This item is in Pomelo measurement, please refer to the sizing details to find your size.",Green,"97% Polyester, 3% Spandex"
462,Pomelo,Satin Single Button Blazer - Pink,S$ 34.00,"- Polyester
- Fits loosely on the body
- Includes a single button closure
- Glossy textured fabric",Pink,Polyester
463,ESPRIT,Casual Tied Blazer,S$ 199.95,"- Solid tone blazer with sash detail
- Sizing runs one size larger
- Lined
- Peak lapel neckline
- Regular fit
- Self tie fastening
- 2 sewn front pockets
- Polyester
- Model wears a size 36 and is 176cm tall",Navy,[]
464,DeFacto,DeFacto Woman Blazer,S$ 69.90,"DeFacto Woman Blazer
Gender: Female SubCatType: Suits Main Material: Elastane 15%, Polyester 85% Inner Material: Without Internal Skin Type: Elastane 15%, Polyester 85% Gender: Woman Material: Elastane 15%, Polyester 85%",Black,[]
465,Dorothy Perkins,Petite Tobacco Ruched Sleeve,S$ 89.90,"- Solid tone gathered sleeves blazer
- Notch collar neckline
- Lined
- Regular fit
- Polyblend
- Model wears a UK 8 and is 172cm tall",Brown,[]
466,ONLY,Mimi Long Sleeve Check Blazer,S$ 99.00,"- Blazer with allover print
- Light padding
- Lined
- Regular fit
- Front button fastening
- 2 pockets
- Polyester blend
- Model wears a size 36 and is 177cm tall",Oatmeal/Checks:W. BLACK/ARGAN OIL,"65% Polyester, 32% Viscose, 3% Elastane"
467,TOPSHOP,Mint Bonded Velvet Blazer,S$ 169.00,"- Solid tone velvet textured blazer
- Notch lapel collared neckline
- Lined
- Regular fit
- Button fastening
- Polyblend",MINT,"95% Polyester, 5% Elastane"
468,Pomelo,Tie Waist Striped Blazer - Navy,S$ 39.00,"- Polyester
- Relaxed fit on the body
- Skinny stripes
- Includes an adjustable tie at the waist
The Model has height: 177 cm and Bust / Waist / Hips: 82-60-90 cm.
She is wearing a size S.
This item is in Pomelo measurement, please refer to the sizing details to find your size.",Navy,100% Polyester
469,Mango,Tweed Check Blazer,S$ 159.00,"- Checkered print tweed fringe detail blazer
- Sizing runs one size larger
- Notch lapel collared neckline
- Unlined
- Regular fit
- Button fastening
- Polyblend",Black,"37% Polyester, 37% Cotton, 14% Acrylic, 10% Viscose, 2% Elastane"
470,Compania Fantastica,Printed Blazer,S$ 92.90,"- Checked print blazer
- Unlined
- Open front
- 2 pockets
- Cotton",Checks,100% Cotton
471,ICHI,Sympathy Blazer,S$ 123.90,"- Striped blazer with sash
- Unlined
- Notch lapel neckline
- Regualr fit
- Waist tie fastening
- Polyester
- Model wears a size 36 and is 174cm tall",Black,Polyester
472,ZALORA BASICS,Basic Ponte Blazer,S$ 34.90,"- Solid tone blazer with pocket detail
- Unlined
- Open front
- Regular fit
- 2 front pockets
- Polyblend",Grey Marl,95% Polyester 5% Spandex
473,ZALORA BASICS,Basic Collarless Blazer,S$ 34.90,"- Solid toned plain blazer
- Unlined
- Open front
- Regular fit
- Polyester
- Model wears an S and is 174cm tall",Blush,100% Polyester
474,SCOTCH & SODA,Printed Pyjama Blazer,S$ 230.90,"- All over printed pyjama blazer
- Lapel neckline
- Unlined
- Regular fit
- Button fastening
- 2 pockets
- Polyester
- Model wears an S and is 177cm tall",Combo X,[]
475,Zalia,Casual Suit,S$ 64.90,"Top
- Solid shade long sleeve textured blazer
- Notch lapel neckline
- Lined
- Regular fit
- Cupra blend

Bottom
- Solid shade textured straight leg pants
- High rise
- Regular fit
- Elasticated waistband
- Two side pockets
- Cupra blend",Navy,65% Cupra 35% Nylon Woven
476,Mango,Welt Pockets Blazer,S$ 89.90,"- Solid tone blazer
- Sizing runs one size larger
- Open neckline
- Lined
- Regular fit
- Linen blend",Black,"90% Polyester, 10% Elastane"
477,Its Me,Fashion Wild Slim Jacket,S$ 299.00,"- Simple Splicing Collar
- Decorative Pocket
- The Placket Texture Button Can Be Solved
- Polka-Colored Contrast Cuffs
- Fine Edging Technique",green,100% polyester fiber
478,ZALORA,Oversized Shirt Blazer,S$ 44.90,"- Blazer with buttoned hem and allover print
- Unlined
- Notched lapel
- Regular fit
- Front button fastening
- Self-tie waist closure
- Polyester",Maroon/Multi,100% Polyester
479,ZALORA,Long Line Blazer,S$ 49.90,"- Gold button detail blazer
- Lapel neckline
- Unlined
- Tailored fit
- Button fastening
- Polyester
- Model wears an S and is 170cm tall",Blue,Cotton
480,Vero Moda,Isolde Long Sleeve Blazer,S$ 109.00,"- Solid tone sequin open front blazer
- Lined
- Shawl neckline
- Regular fit
- Polyester
- Model wears a size 36 and is 175cm tall",Black,100% Polyester
