,brand,title,price,description,colour,material
764,Mango,Faux Fur Jacket,S$ 139.00,"- Solid tone fur-textured jacket
- Sizing runs one size larger
- Lined
- High neckline
- Regular fit
- Toggle closure
- 2 pockets
- Polyester",Medium Brown,100% Polyester
765,Alpha Style,Annabelle Down Padded Jacket,S$ 674.00,"- Down filled using with Responsible Down Standard (RDS)
- 700+ fill power
- Filled puff collar with drawstring
- Snap and zip front closure
- Slanted welt pockets on front
- Zip and flap bellow pocket on right chest
- Drawstring on collar
- Cropped body length",Black,Shell: 85% Polyester 15% Cotton / Lining: 100% Polyester
766,Herschel,Herschel Poncho Women's,S$ 139.00,"A comfortable and stylish cover from wind and light showers, the Voyage Women’s Poncho is a practical pullover that offers a draped aesthetic. Finished with subtle Herschel Supply branded details, this lightweight silhouette stows into a compact internal pocket for convenient carrying on the go.",Peacoat,[]
767,A-IN GIRLS,Fashion Colorblock Hooded Woolen Coat,S$ 366.45,"The Latest Korean Fashion Hot Selection
- Easy To Match
- Hot & New
- Temperamental Lady
- The Product Is Manufactured Differently Depending On The Supplier","black,grey","58.5% Polyester Fiber, 25.5% Nylon, 14% Acrylic, 2% Wool"
768,A-IN GIRLS,Bat Sleeve Hooded Knit Jacket,S$ 199.00,"The Latest Korean Fashion Hot Selection
- Easy To Match
- Hot & New
- Temperamental Lady
- The Product Is Manufactured Differently Depending On The Supplier",pink,"50.5% Viscose, 29% Polyester, 20.5% Nylon"
769,Mango,Belted Wool Coat,S$ 279.00,"- Solid tone tort ring waist belt coat
- Sizing runs one size larger
- High neckline
- Unlined
- Regular fit
- Button and waist belt fastening
- 2 front side pockets
- Wool blend",Medium Brown,"67% Wool, 29% Polyamide, 2% Acrylic, 1% Polyester, 1% Cotton"
770,Something Borrowed,Hooded Utility Jacket With Self Tie,S$ 54.90,"- Solid tone hooded light jacket
- Unlined
- Regular fit
- Front zip fastening
- Self tie waist closure
- 2 pockets
- Polyester",Khaki,100% Polyester
771,Something Borrowed,Cowl Neck Drop Shoulder Shift Dress,S$ 32.90,"- Solid tone shift mini dress
- Unlined
- Cowl neckline
- Regular fit
- Slip on style
- Polyester blend",Blush,95% Polyester 5% Spandex
772,Mango,Buttoned Wool Coat,S$ 159.00,"- Solid toned wool coat
- Sizing runs one size larger
- Lined
- High neckline
- Regular fit
- Button fastening
- 2 pockets
- Polyblend",Black,"62% Polyester, 28% Wool, 4% Acrylic, 4% Polyamide, 2% Viscose"
773,Something Borrowed,Mock Neck Nylon Jacket,S$ 39.90,"- Color-blocked lightweight jacket
- Stand neckline
- Regular fit
- Front zip fastening
- Long cuffed sleeves
- Polyester",White/Green,100% Polyester
774,A-IN GIRLS,Fashion Plus Velvet Hooded Denim Jacket,S$ 340.00,"The Latest Korean Fashion Hot Selection
- Easy To Match
- Hot & New
- Temperamental Lady
- The Product Is Manufactured Differently Depending On The Supplier",blue,"68% Cotton, 16.5% Polyester Fiber, 13.5% Viscose, 2% Other Fiber; Lining: 100% Polyester Fiber;"
775,A-IN GIRLS,Leopard Hooded Knit Jacket,S$ 375.00,"The Latest Korean Fashion Hot Selection
- Easy To Match
- Hot & New
- Temperamental Lady
- The Product Is Manufactured Differently Depending On The Supplier","black,pink","57.5% Nylon, 22% Viscose, 20.5% Polyester"
776,ZALORA,Longline Coat,S$ 89.90,"- Solid tone fuzzy textured coat
- Unlined
- Regular fit
- Front button fastening
- Polyester blend",Forest Green,70% Polyester 30% Nylon
777,MISSGUIDED,Grazer Borg Denim Jacket,S$ 97.90,"- Faux fur faded denim jacket
- Collared neckline
- Lined
- Regular fit
- Button fastening
- 2 side pockets
- 2 chest button flap pockets
- Cotton blend",Blue,"95% Cotton, 5% Elastane"
778,Something Borrowed,Colorblock Mock Neck Windbreaker,S$ 42.90,"- Two-colour jacket with elasticised hem
- Unlined
- High neckline
- Regular fit
- Zip fastening
- 2 side pockets
- Polyester",Khaki/Seafoam/Plum,100% Polyester Woven
779,Something Borrowed,Textured Plaid Button Down Jacket,S$ 39.90,"- Textured boxy plaid jacket
- Lined
- Regular fit
- Front snap button fastening
- 2 pockets
- Polyester",Off White/Multi,100% Polyester
780,ZALORA,Hooded Windbreaker With Pull String,S$ 59.90,"- Solid tone hooded jacket
- Lined
- High neckline
- Regular fit
- Front zip and snap button closure
- Drawstring fastening
- Cotton",Yellow,100% Cotton
781,Glamorous,Light Pink Jacket,S$ 123.90,"- Solid toned fur jacket
- Lined
- High neckline
- Regular fit
- Zip fastening
- Polyester
- Model wears an S and is 177cm tall",Light Pink,100% Polyester
782,London Rag,Puffer Jacket With Zip Closure,S$ 94.00,"- High Neckline 
- Lined
- Raised Collar with snap button closure 
- Front zip fastening  
- 2 Side pockets  
- CL7492",Black,Polyester
783,ZALORA,Longline Coat With Side Slits,S$ 49.90,"- Solid tone double breasted coat with slit detail
- Unlined
- Notched lapel neckline
- Relaxed fit
- Front button closure
- 2 faux pockets
- Polyester",Dusty Mint,100% Polyester
784,ZALORA BASICS,Basic Quilted Puller Jacket,S$ 79.90,"- Solid toned quilted jacket
- Lined
- High neckline
- Regular fit
- Button fastening
- 2 pockets
- Polyester",Black,100% Polyester
785,Brave Soul,Zip Front Tracksuit Top And Jogging Pants Set,S$ 104.90,"Top
- Melange tracksuit jacket with stripe detail on sleeves
- Unlined
- Bomber neckline
- Regular fit
- Front zip closure
- 2 front pockets
- Polyblend

Bottom
- Melange joggers with side stripe detail
- Unlined
- Mid rise
- Regular fit
- Elastic waistband
- Drawstring fastening
- Polyblend
- Model wears an S and is 174cm tall",Grey Marl/Navy White Tape,"70% Polyester, 30% Cotton"
786,TOPSHOP,Khaki Cora Biker Jacket,S$ 149.00,"- Faux shearling belted zip front biker jacket
- Lapel neckline
- Lined
- Regular fit
- Front zip fastening with adjustable belt
- Two zip pockets
- Polyurethane",KHAKI,100% Polyurethane
787,adidas,Adidas Performance W Tricot Fashion Jacket,S$ 70.00,"- adidas performance
- Best for performance
- Monochrome logo print jacket with 3-stripes detail
- Unlined
- Bomber neckline
- Regular fit
- Front zip closure
- 2 side zip pockets
- Polyester
- Model wears an S and is 176cm tall",Black,100% Polyester
788,Abercrombie & Fitch,Midweight Tech Jacket,S$ 250.00,"- Faux fur tech jacket
- Sizing runs one size larger
- High neckline
- Lined
- Regular fit
- Zip and snap button fastening
- 4 pockets
- Polyester
- Model wears an S and is 177cm tall",Red,100% Polyester
789,A-IN GIRLS,Fashion Hooded Plaid Warm Jacket,S$ 260.00,"The Latest Korean Fashion Hot Selection
- Easy To Match
- Hot & New
- Temperamental Lady
- The Product Is Manufactured Differently Depending On The Supplier",multi,"74% Polyester Fiber 23% Viscose 3% Spandex; Hat Fabric: 72% Cotton 2,8% Polyester Fiber; Lining: 100% Polyester Fiber;"
790,FORCAST,Shayla Stripe Jacket,S$ 109.99,"- Stripe print double breasted belted jacket
- Lapel neckline
- Lined
- Slim fit
- Front button and adjustable belt fastening
- Polyblend
- Model wears a size AUS 8 and is 175cm tall",Navy,"97% Polyester, 3% Spandex"
791,[],[],[],[],[],[]
792,Vero Moda,Mink Faux Fur Jacket,S$ 159.00,"- Solid tone fur effect jacket
- Lined
- Funnel neckline
- Regular fit
- Front snap button closure
- Acrylic
- Model wears an S and is 173cm tall",Black,100% Acrylic
793,Mango,Furry Hooded Parka Jacket,S$ 229.00,"- Parka jacket with detachable faux fur hood
- Sizing runs one size larger
- Lined
- Hooded neckline
- Regular fit
- Front zip and snap button closure
- Buttoned flap pockets
- Polyblend",Khaki,"48% Polyester, 44% Cotton, 8% Polyamide"
794,Something Borrowed,Mesh Cropped Bomber Jacket,S$ 39.90,"- Solid tone mesh bomber jacket
- Unlined
- Regular fit
- Front zip fastening
- Drawstring closure
- Polyester",Black,100% Polyester Woven
795,River Island,Blue Knitted Adriana Coat,S$ 146.90,"- Solid tone textured longline coat
- Unlined
- Regular fit
- Snapbutton fastening
- 2 pockets
- Polyester
- Model wears a UK 8 and is 173cm tall",L Blue,100% Polyester
796,Its Me,Fashion Casual Blazer,S$ 425.00,"- Simple Round Neck
- Symmetrical Double Pocket
- Pearl Buckle Embellished
- Commuter Long Sleeve Placket + Cuffs + Hem
- Multiple Fringed Edging
- Have Lining",brown,"Fabric: 94.1% Polyester Fiber, 5.9% Spandex; Lining: 100% Polyester Fiber;"
797,ZALORA,Drop Shoulder Button Down Twill Jacket,S$ 49.90,"- Solid tone twill jacket with contrast button detail
- Unlined
- Collar neckline
- Regular fit
- Front button closure
- 2 chest pockets
- 2 side pockets
- Cotton",Navy,100% Cotton
798,NA-KD,Mac Trench Coat,S$ 159.90,"- Overlap design trench coat
- Notched lapel collar
- Longline fit
- Button fastening
- Polyester",Beige,100% Polyester
799,French Connection,Aimee Suedette Biker Jacket,S$ 285.90,"- Faux suede biker jacket
- Notch collar
- Front zipper fastening
- 3 front zipper pockets
- 1 mock flap pocket
- Long sleeves
- Lined
- Polyblend
- Model wears a UK 8 and is 173cm tall",Utility Blu/Rosso Rd,"90% Polyester, 10% Elastane"
800,adidas,Adidas Originals Satin Bomber Track Jacket,S$ 156.00,"- adidas originals
- Best for lifestyle
- Colour blocked raglan sleeve satin bomber jacket
- Stand collar
- Lined
- Relaxed fit
- Front zip fastening
- Two side pockets
- Polyblend
- Model wears a size 36 and is 175cm tall",Tech Mineral/Black,"97% Polyester, 3% Elastane"
801,Superdry,Edit Trench Coat,S$ 219.00,"- Checked print tie waist trench coat
- Collared neckline
- Lined
- Regular fit
- Front button fastening with self tie waist sash
- Two side pockets
- Cotton blend
- Model wears a UK 8 and is 174cm tall",Grey Checkered,"98% Cotton, 2% Elastane"
802,Superdry,Adriatic Arctic Windcheater Jacket,S$ 179.00,"- Solid shade hooded windcheater jacket with side brand taping detail
- Hooded neckline
- Lined
- Regular fit
- Front zip fastening with drawcord hood and hem
- Two zip pockets
- Polyester
- Model wears a UK 12 and is 174cm tall",Red/Navy/White,100% Polyester
803,Superdry,Storm Quilted Hybrid Jacket,S$ 189.00,"- Marl quilted jacket with knitted sleeves and logo patch
- Hooded high neckline
- Lined
- Regular fit
- Front zip closure
- Drawstring fastening
- 2 zippered welt pockets
- Polyester
- Model wears a UK 8 and is 174cm tall",Fluro Pink,100% Polyester
804,Seoul in Love,Yuun-A Coat,S$ 199.90,-Latest trend in Korea and Hong Kong Magazine!   -Perfect and easy match with classy and casual look   -Suitable for Fall and Winter,black,Cashmere and cotton
805,TOPSHOP,Black Borg Jacket,S$ 159.00,"- Two tone oversized borg jacket
- Lined
- Wide collar neckline
- Oversized fit
- Zip and snap button closure
- 2 side pockets
- Cotton",Black,100% Cotton
806,ZALORA BASICS,Basic Oversized Short Coat,S$ 44.90,"- Solid hue unstructured coat
- V-neckline
- Regular fit
- Front button fastening
- 2 side pockets
- Long sleeves
- Cropped hem
- Polyester blend",Black,97% Polyester 3% Spandex
807,TOPSHOP,Petite Khaki Shacket,S$ 109.00,"- Solid tone longline jacket with pocket detail
- Collar neckline
- Regular longline fit
- Snap button closure
- 4 front pockets
- Cotton",Khaki,100% Cotton
808,Mango,Lapels Wool Coat,S$ 159.00,"- Solid tone textured coat
- Sizing runs one size larger
- Notch lapel collared neckline
- Lined
- Regular fit
- Button fastening
- 2 front side pockets
- Polyblend",Dark Grey,"59% Polyester, 30% Wool, 6% Acrylic, 3% Polyamide, 2% Viscose"
809,Vero Moda,Check Rambla 3/4 Wool Jacket,S$ 129.00,"- Checkered wool coat
- Notched lapel collar
- Lined
- Longline fit
- Button fastening
- 2 pockets
- Polyblend
- Model wears an S and is 173cm tall",Tobacco Brown,"60% Polyester, 33% Wool, 4% Acrylic, 2% Viscose, 1% Polyamide"
810,FOREVER 21,Teddy Lined Faux Leather Biker Jacket,S$ 99.00,"- Solid tone faux fur trim biker jacket
- Notch lapel collared neckline
- Unlined
- Regular fit
- Zip and waist belt fastening
- Viscose blend",BLACK,"81% Viscose, 19% Polyester"
811,Dorothy Perkins,Navy Pinstipe Jacket,S$ 99.90,"- Stripe print double breasted jacket
- Peak lapel neckline
- Regular fit
- Front button closure
- Polyblend",Navy Blue,"97% Polyester, 3% Viscose"
812,adidas,Own The Run Jacket,S$ 85.00,"- Best for running
- Water-repellent material
- Sweat guard pockets
- Light jacket with reflective stripes
- Stand collar
- Unlined
- Regular fit
- Front zip fastening
- Zip pockets
- Recylced polyblend",Black,"56% Recycled Polyester, 44% Polyester"
813,ONLY,Classy Faux Leather Fur Biker,S$ 119.00,"- Faux leather jacket with detachable hood
- Lined
- Regular fit
- Front zip fastening
- 2 pockets
- Viscose blend
- Model wears a size 36 and is 177cm tall",Black/Detail:GOLD TRIM,"85% Viscose - Polyurethane coated, 15% Polyester- Polyurethane coated"
814,Superdry,Denim Girlfriend Jacket,S$ 159.00,"- Acid washed long sleeve denim jacket
- Unlined
- Collar neckline
- Regular fit
- Front button blosure
- 2 buttoned chest pockets
- 2 side pockets
- Cotton
- Model wears a UK 8 and is 176cm tall",Acid Wash,100% Cotton
815,Brave Soul,Elasticated Waist Mac Jacket,S$ 54.90,"- Camo print hooded jacket with slogan on back and sleeve
- Unlined
- High neckline with detachable hood
- Regular fit
- Front zip closure
- 2 front pockets
- Polyester
- Model wears a UK 8 and is 173cm tall",Black/Destiny Print,100% Polyester
816,London Rag,Black Full Sleeve Denim Ripped Jacket,S$ 49.00,"Hit the streets in style wearing this Black Denim Jacket


- Premium Quality, Denim Jacket, Cuffed button, Ripped Shoulders ,br> 

- Stylish and Comfortable


- Best for your hangout and cocktail, party


- Can be teamed up with casual, denim and booties


- CL7435

 ",Black,[]
817,Mango,Wide Lapel Wool-Blend Coat,S$ 279.00,"- Subtle print textured longline coat
- Sizing runs one size larger
- Lapel neckline
- Lined
- Regular fit
- Press stud and removable waist sash fastening
- 2 front side pockets
- Wool blend",Light Pastel Brown,"57% Wool, 27% Polyester, 9% Polyamide, 5% Acrylic, 1% Cotton, 1% Viscose"
818,Dorothy Perkins,Grey Ruched Jacket,S$ 69.90,"- Melange ruched sleeves jacket
- Notched collar neckline
- Lined
- Slim fit
- Polyblend
- Model wears a UK 8 and is 173 c tall",GREY,Garment: Elastane(6%) Polyester(75%) Viscose(19%)
819,ESPRIT,Leather Biker Jacket,S$ 349.95,"- Braided detail suede jacket
- Sizing runs one size larger
- Collared neckline
- Lined
- Regular fit
- Zip fastening
- 2 pockets
- Lamb leather
- Model wears a size 36 and is 173cm tall",Caramel,100% Lamb Leather
820,Superdry,Copenhagen Padded Jacket,S$ 219.00,"- Monochrome quilted jacket with detachable inner layer
- Lined
- Bomber neckline with detachable hood
- Regular fit
- Front zip closure
- 2 side pockets
- Polyester
- Model wears a UK 8 and is 174cm tall",White,100% Polyester
821,Guess,Guess X Blackpink Super Explorer Down Jacket,S$ 629.00,"- Solid toned down jacket with fur details
- Hooded neckline
- Lined
- Regular fit
- Zip with press stud fastening
- 8 pockets
- Polyester
- Model wears an S and is 175cm tall",Grey,Polyester
822,ZALORA BASICS,Cropped Bomber Jacket,S$ 29.90,"- Sheer cropped bomber jacket with ribbed trims
- Stand collar
- Unlined
- Regular fit
- Front zip fastening
- Polyblend",Black,97% Polyester 3% Spandex
823,Desigual,Boho Padded Coat,S$ 419.00,"- Ethnic inspired embroidered coat with velvet details
- Lined
- Hooded turtleneck
- Regular fit
- Zip and snap button fastening
- 2 front zippered pockets
- Ribbed cuffs
- Polyester
- Model wears a size 38 and is 173cm tall",2000 Negro,100% Polyester
824,ZALORA,Double Breasted Coat,S$ 59.90,"- Solid hue double-breasted coat
- Notch lapels
- Regular fit
- Front button fastening
- Self-tie waist closure
- 2 front patch pockets
- Long sleeves
- Polyester blend",Cream,95% Polyester 5% Spandex
825,Mango,Furry Hooded Parka,S$ 199.00,"- Solid hue parka with faux fur detail
- Sizing runs one size larger
- Hood neckline
- Regular fit
- Front button & zip fastening
- Drawcord waist
- 2 front pockets
- Long buttoned sleeves
- Polyester",Navy,Polyester
826,FOREVER 21,Faux Leather Belted Biker Jacket,S$ 63.00,"- Solid toned faux leather jacket with belted
- Lapel neckline
- Regular fit
- Zip fastening
- Polyblend",Black,Polyblend
827,Mango,Lapels Wool Coat,S$ 159.00,"- Solid tone textured coat
- Sizing runs one size larger
- Notch lapel collared neckline
- Lined
- Regular fit
- Button fastening
- 2 front side pockets
- Polyblend",Black,"59% Polyester, 30% Wool, 6% Acrylic, 3% Polyamide, 2% Viscose"
828,New Balance,NB Athletics Classic Track Jacket,S$ 79.00,"- Best for lifestyle
- Shoulder taping detail zip up jacket
- High neckline
- Unlined
- Regular fit
- Zip fastening
- 2 pockets
- Cotton blend
- Model wears an S and is 175cm tall",Black,51% Cotton 49% Polyester
829,ZALORA BASICS,Basic Quilted Puffer Jacket,S$ 79.90,"- Solid hue jacket with quilt detail
- High neckline
- Regular fit
- Front snap button fastening
- 2 side pockets
- Long sleeves
- Polyester",Khaki,100% Polyester
830,Something Borrowed,Utility High Neck Zipper Jacket,S$ 39.90,"- Solid tone jacket with polished buttons
- Unlined
- Regular fit
- Front button fastening
- Front zip fastening
- Elasticised waistband
- 2 pockets
- Polyester",Beige,100% Polyester
831,Mango,Belted Wool Coat,S$ 279.00,"- Solid tone wolly waist tie coat
- Sizing runs one size larger
- Collar neckline
- Regular fit
- Button and waist tie fastening
- 2 pocket design
- Wool blend",Black,"66% Wool, 31% Polyamide, 2% Acrylic, 1% Polyester"
832,ONLY,Jolie Long Fur Wool Coat,S$ 159.00,"- Detachable faux fur woolly waist tie coat
- Shawl collar neckline
- Lined
- Slim fit
- Waist tie fastening
- 2 pocket design
- Polyblend
- Model wears an S and is 175cm tall",Black,"70% Polyester, 30% Wool"
833,Mango,Faux Fur Jacket,S$ 139.00,"- Solid tone fur-textured jacket
- Sizing runs one size larger
- Lined
- High neckline
- Regular fit
- Toggle closure
- 2 pockets
- Polyester",Medium Brown,100% Polyester
834,Superdry,Arctic Impact Windcheater,S$ 189.00,"- Two-tone hooded jacket with brand-print
- Partially lined
- Hooded neckline
- Regular fit
- Front zip closure
- Drawstring fastening
- 2 front zip pockets
- Nylon
- Model wears a UK 8 and is 174cm tall",Light Peppermint,100% Nylon
835,Forever New,Florence Wrap Coat,S$ 199.99,"- Solid coloured wrap coat
- Lapel collar
- Lined
- Regular fit
- Waist tie fastening
- 2 pockets
- Wool blend
- Model wears a UK 8 and is 174cm tall",Camel,Wool blend
836,Something Borrowed,Double Breasted Drawstring Coat,S$ 44.90,"- Solid hue coat with drawstring details
- Unlined
- Collar neckline
- Regular fit
- Button and drawstring fastening
- 2 pockets
- Cotton",Mustard,100% Cotton Woven
837,The North Face,Mountain Light Ii Tri Jacket,S$ 696.00,"- Monochrome toned reversible jacket with brand graphic
- Lined
- High neckline
- Regular fit
- Zip fastening
- 2 pockets
- This three-in-one system features a waterproof, breathable GORE-TEX® shell that repels
inhospitable weather, while the down-insulated zip-in liner retains crucial body heat
- Nylon
- Model wears an S and is 176cm tall",TNF Black/Sodalite Blue,100% Nylon
838,Brave Soul,Press Stud Fastening Coat,S$ 140.90,"- Coat with leopard print collar 
- Notched lapel neckline
- Lined
- Regular fit
- Snap button fastening
- 2 pockets
- Polyblend
- Model wears a UK 8 and is 173cm tall",Black/Leopard Fur,"49% Polyester, 20% Acrylic, 15% Viscose, 6% Wool, 6% Nylon, 4% Cotton"
839,Sunnydaysweety,The Grid With Long Trench Coat A102301,S$ 119.00,"- plaid
- with butterfly
- collect waist design",Multi,Polyester
840,ZALORA BASICS,Basic Slim Tailored Coat,S$ 49.90,"- Solid toned plain coat
- Lined
- Lapel neckline
- Regular fit
- 2 pockets
- Polyester",Pink,100% Polyester
841,L'urv,Fifth Sense Reversible Bomber Jacket,S$ 205.90,"- Bomber jacket with arm pocket detail
- Lined
- Regular fit
- Front zip fastening
- 2 pockets
- Zipped arm pocket
- Pen organiser on arm
- Polyblend
- Model wears an S and is 175cm tall",Black,Polyblend
842,River Island,Maverick Shearling Aviator,S$ 137.90,"- Solid tone faux shearling jacket
- Unlined
- Regular fit
- Front zip fastening
- Self fasten neck belts
- 2 pockets
- Polyester
- Model wears a UK 8 and is 173cm tall",Black,100% Polyester
843,ZALORA BASICS,Basic Soft Casual Jacket,S$ 34.90,"- All over print casual jacket
- Unlined
- Open front
- Regular fit
- 2 pockets
- Polyester",Black Base Shell Abstract Print,100% Polyester
844,Reebok,Classics Foundation Gigi Hadid X Trackjacket,S$ 99.00,"- Gigi Hadid collab embroidered brand logo track jacket
- High neckline
- Unlined
- Regular fit
- Zip fastening
- 2 side pockets
- Nylon
- Model wears an S and is 175cm tall",Field Tan,100% Nylon
845,Mango,Buttoned Wool Coat,S$ 159.00,"- Solid toned wool coat
- Sizing runs one size larger
- Lined
- High neckline
- Regular fit
- Button fastening
- 2 pockets
- Polyblend",Black,"62% Polyester, 28% Wool, 4% Acrylic, 4% Polyamide, 2% Viscose"
846,Brave Soul,Zip Front Tracksuit Top And Jogging Pants Set,S$ 104.90,"Top
- Melange tracksuit jacket with stripe detail on sleeves
- Unlined
- Stand neckline
- Regular fit
- Front zip closure
- 2 front pockets
- Polyblend

Bottom
- Melange joggers with side stripe detail
- Unlined
- Mid rise
- Regular fit
- Elastic waistband
- Drawstring fastening
- Polyblend
- Model wears an S and is 174cm tall",Navy/Navy White Tape,"70% Polyester, 30% Cotton"
847,Its Me,Fashion Wild Slim Jacket,S$ 299.00,"- Simple Splicing Collar
- Decorative Pocket
- The Placket Texture Button Can Be Solved
- Polka-Colored Contrast Cuffs
- Fine Edging Technique",green,100% polyester fiber
848,L.I.M.I.T.E,Women Silicon Patch With Printed MA-1 Jacket,S$ 127.30,"Women Silicon Patch with Printed MA-1 Jacket
- 100% Nylon shell fabric with Polyester lining
- Added silicon Patch at front
- Printed at Back & Sleeves",NAVY,100% NYLON
849,Forever New,Florence Wrap Coat,S$ 199.99,"- Solid coloured wrap coat
- Lapel collar
- Lined
- Regular fit
- Waist tie fastening
- 2 pockets
- Wool blend
- Model wears a UK 8 and is 174cm tall",Camel,Wool blend
850,L'urv,Energise Me Parachute Jacket,S$ 154.90,"- Colourblock hooded jacket with logo print
- Lined
- Funnel neckline with hood
- Regular fit
- Front zip closure
- Front kangaroo pocket
- Nylon
- Model wears an S and is 176cm tall",Black,100% Nylon
851,A-IN GIRLS,Casual Wild Hooded Knitted Jacket,S$ 208.95,"The latest Korean fashion hot selection
- Korean fashion, smart choice
- easy to match, fashion up to people
- hot new, to the tide to IN
- The product is manufactured differently depending on the supplier",brown,"52% Viscose Fiber, 27.5% Polyester Fiber, 20.5% Nylon"
852,ESPRIT,Double Breasted Coat,S$ 269.95,"- Belted trench coat
- Sizing runs one size larger
- Collared neckline
- Regular fit
- Button fastening
- Cotton blend",Light Beige,"66% Cotton,34% Polyester,"
853,TOPSHOP,PETITE Black Borg Coat,S$ 129.00,"- Monochrome button front borg coat
- Collared neckline
- Relaxed fit
- Front button fastening
- Two chest pockets
- Two side pockets
- Polyester",Black,100% Polyester
854,ZALORA BASICS,Basic Long Line Coat,S$ 69.90,"- Longline woven coat with plaid print
- Lined
- Regular fit
- Front button fastening
- 2 pockets
- Polyester",Grey Check,100% Polyester
855,Mango,Furry Hooded Parka,S$ 199.00,"- Solid toned parka jacket with faux fur hood
- Sizing runs one size larger
- Lined
- Hooded neckline
- Regular fit
- Zip and toggle fastening
- 2 pockets
- Polyblend",Light Beige,"78% Polyester, 22% Wool"
856,Dorothy Perkins,Red Relaxed Coat,S$ 129.00,"- Solid tone textured longline coat
- Standard collared neckline
- Lined
- Relaxed fit
- Button fastening
- 2 front side pockets
- Polyester
- Model wears a UK 10 and is 176 c tall",RED,100% Polyester
857,Mango,Long Quilted Down Anorak,S$ 159.00,"- Quilted long jacket with hooded fur
- Sizing runs one size larger
- Hooded neckline
- Regular fit
- Front zipper
- Side zip pockets
- Long sleeves
- Polyester",Black,100% Polyester
858,Superdry,Jade Rookie 4 Pocket Jacket,S$ 179.00,"- Army-print long sleeve army jacket
- Lined
- Regular fit
- Front zip closure
- Snap button fastening
- 2 snap button chest pockets
- 2 snap button side pockets
- Cotton
- Model wears a UK 8 and is 176cm tall",Sd Camo,100% Cotton
859,Forever New,Nina Collarless Biker Jacket,S$ 139.99,"- Faux leather biker jacket
- Round neckline
- Lined
- Regular fit
- Zip fastening
- 2 pockets
- Polyester
- Model wears a UK 8 and is 174cm tall",Mink,100% Polyester with PU coating
860,Pieces,Hira Long Jacket,S$ 149.00,"- Solid tone faux fur trim hooded jacket
- Hooded neckline
- Lined
- Regular fit
- Snap button and zip with waist drawcord fastening
- 2 front side pockets
- Cotton blend
- Model wears an S and is 175cm tall",Black,"63% Cotton, 37% Polyamide"
861,ZALORA BASICS,Basic Waterfall Jacket,S$ 34.90,"- Plain cropped jacket
- Unlined
- Open front
- Regular fit
- Polyblend",Black,95% Polyester 5% Spandex
862,FILA,White Line Woven Jacket,S$ 228.00,"- Biker jacket design, good wind resistance
- FILA DNA elements: FILA logo, 1911, Biella Italia badges at the front
- F-box badge at sleeve
- Younger and more casual style
- Two zip pockets","Navy, White, Red",Polyester
863,L'urv,Fifth Sense Reversible Bomber Jacket,S$ 205.90,"- Bomber jacket with arm pocket detail
- Lined
- Regular fit
- Front zip fastening
- 2 pockets
- Zipped arm pocket
- Pen organiser on arm
- Polyblend
- Model wears an S and is 175cm tall",Black,Polyblend
864,Banana Republic,Classic Denim Jacket,S$ 168.90,"- Solid tone paneled denim jacket
- Unlined
- Regular fit
- Front button fastening
- 2 chest pockets
- Cotton
- Model wears an S and is 174cm tall",Vintage Medium,100% Cotton
865,ONLY,Emily Teddy Jacket,S$ 79.00,"- Solid hue buttoned teddy jacket
- Collar neckline
- Regular fit
- Front button fastening
- 2 front pockets
- Long sleeves
- Polyester
- Model wears an S and is 173cm tall",Caramel Cafe,100% Polyester
866,Something Borrowed,Cropped Biker Jacket,S$ 54.90,"- Solid tone cropped faux leather jacket
- Wide lapels
- Regular fit
- Front zip fastening
- Zip details
- Polyester blend",Plum,55% Polyester 45% Polyurethane
867,Mango,Oversize Quilted Down Anorak Jacket,S$ 159.00,"- Solid toned quilted jacket
- Sizing runs one size larger
- Unlined
- High neckline
- Relaxed fit
- Zip and button fastening
- 2 side pockets
- Polyester",Black,100% Polyester
868,ZALORA,Longline Jacket With Snap Buttons,S$ 49.90,"- Solid tone waffle textured jacket
- Unlined
- Round neckline
- Regular fit
- Front snap button closure
- 2 side pockets
- Polyblend",Dusty Pink,95% Polyester 5% Spandex
869,Superdry,MOUNTAIN SOFT WINDTREKKER,S$ 219.00,"- Soft-shell&lightweight jacket&a zip fastening, three zipped front pockets and a bungee cord hem",OMBRE MARL/BLACK,95% polyester 5% elastane
870,Patagonia,Stretch Rainshadow Jacket,S$ 268.00,"Breathable and light might be the two basic things you need when you're 600 meters above sea level - so Patagonia makes sure that's what you get when you don their Rainshadow jacket.

- Nylon
- Hooded neckline
- Zip fastening
- Long sleeves
- 2 handwarmer pockets
- 1 chest pocket
- H2No� Performance Standard
- Regular fit
- Lined
- Model wears an S and is 176cm tall",Strait Blue,100% Nylon
871,ZALORA,Double Breasted Coat,S$ 59.90,"- Solid hue double-breasted coat
- Notch lapels
- Regular fit
- Front button fastening
- Self-tie waist closure
- 2 front patch pockets
- Long sleeves
- Polyester blend",Cream,95% Polyester 5% Spandex
872,London Rag,Black Full Sleeve Denim Ripped Jacket,S$ 49.00,"Hit the streets in style wearing this Black Denim Jacket


- Premium Quality, Denim Jacket, Cuffed button, Ripped Shoulders ,br> 

- Stylish and Comfortable


- Best for your hangout and cocktail, party


- Can be teamed up with casual, denim and booties


- CL7435

 ",Black,[]
