web-scraper-order,web-scraper-start-url,link,link-href,name,price,colour,description,product code,about me,brand,category
"1573019517-312","https://www.asos.com/women/loungewear/cat/?cid=21867&nlid=ww|clothing|shop+by+product","New Look weekends tee jogger set in pyjamasSGD$24.07","https://www.asos.com/new-look/new-look-weekends-tee-jogger-set-in-pyjamas/prd/13958612?clr=pink-pattern&colourWayId=16579652&SearchQuery=&cid=21867","New Look weekends tee jogger set in pyjamas","SGD$24.07","Pink pattern","For cosy nights and lazy daysScoop neckShort sleeves    Contrast trouser bottoms    Drawstring waist Relaxed fit For a slouchy silhouette","1607024","ABOUT ME
            Soft jersey
T-shirt fabric, in other words
Top: 100% Cotton, Bottom: 98% Cotton, 2% Polyester.","New Look","Pyjamas"
"1573018941-95","https://www.asos.com/women/loungewear/cat/?cid=21867&nlid=ww|clothing|shop+by+product","PrettyLittleThing pyjama set with friyay slogan in white with printed shortsSGD$27.79","https://www.asos.com/prettylittlething/prettylittlething-pyjama-set-with-friyay-slogan-in-white-with-printed-shorts/prd/13782460?clr=multi&colourWayId=16565787&SearchQuery=&cid=21867","PrettyLittleThing pyjama set with friyay slogan in white with printed shorts","SGD$27.79","Multi","For cosy nights and lazy daysCrew neckShort sleeves    Printed shorts    Stretch waistRegular fitJust select your usual size","1593550","ABOUT ME
            Soft jerseyT-shirt fabric, in other words
Main: 95% Polyester, 5% Elastane.","PrettyLittleThing","Pyjamas"
"1573019429-273","https://www.asos.com/women/loungewear/cat/?cid=21867&nlid=ww|clothing|shop+by+product","New Look lace trim pyjamas set in blackSGD$33.33","https://www.asos.com/new-look/new-look-lace-trim-pyjamas-set-in-black/prd/13194142?clr=black&colourWayId=16532639&SearchQuery=&cid=21867","New Look lace trim pyjamas set in black","SGD$33.33","Black","Part of our responsible editV-neck    Adjustable straps    Lace insertsShort bottoms    Stretch waist Regular fitJust select your usual size","1546909","ABOUT ME
            Super-soft, modal-rich jerseyMade from beech-tree pulpIt's sustainable, tooLess water and less waste are used to make it
Shell: 75% Modal, 25% Polyester.","New Look","Pyjamas"
"1573019372-248","https://www.asos.com/women/loungewear/cat/?cid=21867&nlid=ww|clothing|shop+by+product","ASOS DESIGN lounge utility cropped sweat & jogger setSGD$47.24 SGD$59.29","https://www.asos.com/asos-design/asos-design-lounge-utility-cropped-sweat-jogger-set/prd/13314262?clr=khaki&colourWayId=16536972&SearchQuery=&cid=21867","ASOS DESIGN lounge utility cropped sweat & jogger set","SGD$47.24","Khaki","Your casual vibe, sortedCrew neck    Stretch cuffs and hemNeon toggle detail    Matching joggers    Stretch waist Utility pocketsRelaxed fitFor a slouchy silhouette","1556504","ABOUT ME
            Soft sweatshirt fabricStyle and comfort – it's a lifestyle
Top: 70% Cotton, 30% Polyester, Trim: 100% Polyester.","null","ASOS DESIGN"
"1573019720-376","https://www.asos.com/women/loungewear/cat/?cid=21867&nlid=ww|clothing|shop+by+product","MIX & MATCHASOS DESIGN Barbie lounge jersey legging shortSGD$25.94","https://www.asos.com/asos-design/asos-design-barbie-lounge-jersey-legging-short/prd/12835764?clr=black&colourWayId=16468132&SearchQuery=&cid=21867","ASOS DESIGN Barbie lounge jersey legging short","SGD$25.94","Black","Part of our responsible editHigh-rise waist    Side pockets    Barbie logo printSkinny fitCut very closely from hips to hem","1517575","ABOUT ME
            Soft-touch jerseyWe partner with the Better Cotton Initiative to improve cotton farming globally This makes it better for farmers and the environment BCI provides farming-practice training It promotes things like water efficiency and reducing the most harmful chemicals
Main: 96% Cotton, 4% Elastane.","ASOS DESIGN","Shorts"
"1573019861-429","https://www.asos.com/women/loungewear/cat/?cid=21867&nlid=ww|clothing|shop+by+product","MIX & MATCHASOS DESIGN lounge nep off shoulder slouch top and wide leg trouserFrom SGD$88.93","https://www.asos.com/asos-design/asos-design-lounge-nep-off-shoulder-slouch-top-and-wide-leg-trouser/grp/25942?clr=oatmeal&colourWayId=0&SearchQuery=&cid=21867","ASOS DESIGN lounge nep off shoulder slouch top and wide leg trouser","SGD$40.76","Oatmeal","null","null","null","null","null"
"1573019004-121","https://www.asos.com/women/loungewear/cat/?cid=21867&nlid=ww|clothing|shop+by+product","Lasula Plus lounge off shoulder ribbed tie front crop top co ord in pinkSGD$25.94","https://www.asos.com/lasula-plus/lasula-plus-lounge-off-shoulder-ribbed-tie-front-crop-top-co-ord-in-pink/prd/13850611?clr=pink&colourWayId=16571343&SearchQuery=&cid=21867","Lasula Plus lounge off shoulder ribbed tie front crop top co ord in pink","SGD$25.94","Pink","Part of a co-ord setTrousers sold separatelyBardot neckRuched front with tieCropped lengthRegular fitJust select your usual size","1599023","ABOUT ME
            Soft jersey
Ribbed texture

Fabric: 100% Polyester.","Lasula","Plus-size top"
"1573019338-233","https://www.asos.com/women/loungewear/cat/?cid=21867&nlid=ww|clothing|shop+by+product","Loungeable mix & match plus size lounge leggings in greySGD$33.35","https://www.asos.com/loungeable/loungeable-mix-match-plus-size-lounge-leggings-in-grey/prd/12564996?clr=grey&colourWayId=16447033&SearchQuery=&cid=21867","Loungeable mix & match plus size lounge leggings in grey","SGD$33.35","Grey","A great chill-out partnerHigh riseDrawstring waistBodycon fitA tight cut to the body","1496215","ABOUT ME
            Soft sweatshirt fabric A great chill-out partner
Fabric 1: 65% Polyester, 30% Viscose, 5% Elastane.","null","Loungeable"
"1573019355-240","https://www.asos.com/women/loungewear/cat/?cid=21867&nlid=ww|clothing|shop+by+product","ASOS DESIGN lounge oversized borg jacketSGD$55.58","https://www.asos.com/asos-design/asos-design-lounge-oversized-borg-jacket/prd/12738092?clr=caramel&colourWayId=16521519&SearchQuery=&cid=21867","ASOS DESIGN lounge oversized borg jacket","SGD$55.58","Caramel","Feel the benefit    Funnel collarDropped shoulders    Zip fastening    Functional pockets    Oversized fitMore room for activities","1509879","ABOUT ME
            Soft, cosy borgTeddy-bear texture
Body: 100% Polyester.","ASOS DESIGN","Jacket"
"1573019348-237","https://www.asos.com/women/loungewear/cat/?cid=21867&nlid=ww|clothing|shop+by+product","MIX & MATCHASOS DESIGN co-ord knitted jogger with tippingSGD$55.58","https://www.asos.com/asos-design/asos-design-co-ord-knitted-jogger-with-tipping/prd/12147359?clr=grey-marl&colourWayId=16427686&SearchQuery=&cid=21867","ASOS DESIGN co-ord knitted jogger with tipping","SGD$55.58","Grey marl","Part of a co-ord setTop sold separatelyStretch waistbandContrast panelsFitted cuffsSlim fitA narrow cut from hips to hem","1464292","ABOUT ME
            Wool-mix knitFor blended comfort
Body: 65% Acrylic, 24% Nylon, 8% Wool, 3% Elastane.","ASOS DESIGN","Sweatpants"
"1573018741-30","https://www.asos.com/women/loungewear/cat/?cid=21867&nlid=ww|clothing|shop+by+product","Missguided lettuce hem playsuit in blackSGD$37.05","https://www.asos.com/missguided/missguided-lettuce-hem-playsuit-in-black/prd/12925709?clr=black&colourWayId=16434363&SearchQuery=&cid=21867","Missguided lettuce hem playsuit in black","SGD$37.05","Black","Done in oneHigh neckAdjustable waistLettuce trimsRegular fitJust select your usual size","1524350","ABOUT ME
            Soft knit
The kind that stretches

Main: 50% Polyester, 45% Cotton, 5% Elastane.","Missguided","Playsuit"
"1573019381-252","https://www.asos.com/women/loungewear/cat/?cid=21867&nlid=ww|clothing|shop+by+product","ASOS DESIGN lounge ribbed square neck crop and slim high waist jogger setSGD$55.58","https://www.asos.com/asos-design/asos-design-lounge-ribbed-square-neck-crop-and-slim-high-waist-jogger-set/prd/12474060?clr=grey&colourWayId=16427306&SearchQuery=&cid=21867","ASOS DESIGN lounge ribbed square neck crop and slim high waist jogger set","SGD$55.58","Grey","Part of our responsible editAs if we needed another excuse to cancel our plansSquare neckCropped lengthJogging bottomsAdjustable waistbandHigh riseFunctional pocketsSlim fitCut close to the body","1489130","ABOUT ME
            Thick jersey fabricWe partner with the Better Cotton Initiative to improve cotton farming globally This makes it better for farmers and the environment BCI provides farming-practice training It promotes things like water efficiency and reducing the most harmful chemicals
Main: 70% Polyester, 30% Cotton.","null","ASOS DESIGN"
"1573018686-6","https://www.asos.com/women/loungewear/cat/?cid=21867&nlid=ww|clothing|shop+by+product","Mamalicious maternity jersey over the bump joggersSGD$70.40","https://www.asos.com/mamalicious/mamalicious-maternity-jersey-over-the-bump-joggers/prd/11270175?clr=dark-grey-melange&colourWayId=16297195&SearchQuery=&cid=21867","Mamalicious maternity jersey over the bump joggers","SGD$70.40","Dark grey melange","For your chill days    Drawstring waistJersey bump waistband    Side pocketsSlim fit    Designed to fit you from bump to baby","1400268","ABOUT ME
            Fine knit
Why complicate things?

Main: 85% Polyester, 10% Viscose, 5% Elastane.","Mama.Licious","Maternity leggings"
"1573019149-161","https://www.asos.com/women/loungewear/cat/?cid=21867&nlid=ww|clothing|shop+by+product","Figleaves Curve off shoulder top in grey marlSGD$37.05","https://www.asos.com/figleaves-curve/figleaves-curve-off-shoulder-top-in-grey-marl/prd/12941310?clr=grey-marl&colourWayId=16473998&SearchQuery=&cid=21867","Figleaves Curve off shoulder top in grey marl","SGD$37.05","Grey marl","For when plans get cancelled, but you weren't going anywayScoop neckDropped shouldersContrast pocketRegular fitJust select your usual size","1525379","ABOUT ME
            Super-soft woven fabric
The kind that stretches

Fabric 1: 75% Viscose, 22% Polyester, 3% Elastane.","null","Figleaves"
"1573019745-388","https://www.asos.com/women/loungewear/cat/?cid=21867&nlid=ww|clothing|shop+by+product","ASOS DESIGN cosy lounge socksSGD$14.82 SGD$18.53","https://www.asos.com/asos-design/asos-design-cosy-lounge-socks/prd/12583883?clr=pink&colourWayId=16447005&SearchQuery=&cid=21867","ASOS DESIGN cosy lounge socks","SGD$14.82","Pink","For cosy nights in Chunky knitMid cut","1497778","ABOUT ME
            Soft knit
The kind that stretches

Main: 91% Acrylic, 9% Polyamide.","ASOS DESIGN","Socks"
"1573018820-52","https://www.asos.com/women/loungewear/cat/?cid=21867&nlid=ww|clothing|shop+by+product","The North Face Tent faux fur mule slippers in blackSGD$92.64","https://www.asos.com/the-north-face/the-north-face-tent-faux-fur-mule-slippers-in-black/prd/13066916?clr=black&colourWayId=16529092&SearchQuery=&cid=21867","The North Face Tent faux fur mule slippers in black","SGD$92.64","Black","Add-to-bag potential: considerable    Slip-on style    Round toe    The North Face logo detail    Quilted design","1535592","ABOUT ME
            Soft faux fur lining
Textile outer
A versatile, everyday fabric

Lining: 100% Textile, Sole: 100% Other materials, Upper: 100% Textile.","The North Face","The North Face"
"1573019322-226","https://www.asos.com/women/loungewear/cat/?cid=21867&nlid=ww|clothing|shop+by+product","Micha Lounge Curve overlay knitted dress with rib hemSGD$81.52","https://www.asos.com/micha-lounge-curve/micha-lounge-curve-overlay-knitted-dress-with-rib-hem/prd/13210287?clr=charcoal&colourWayId=16533051&SearchQuery=&cid=21867","Micha Lounge Curve overlay knitted dress with rib hem","SGD$81.52","Charcoal","Add-to-bag potential: considerableHigh neckOverlay detailRibbed hemSlim fit Cut close to the bodyExclusive to ASOS","1548332","ABOUT ME
            Soft knit
The kind that doesn't stretch

Body: 100% Acrylic.","Micha Lounge","Plus-size dress"
"1573019733-382","https://www.asos.com/women/loungewear/cat/?cid=21867&nlid=ww|clothing|shop+by+product","ASOS DESIGN lounge velour hoodieSGD$33.35","https://www.asos.com/asos-design/asos-design-lounge-velour-hoodie/prd/12879390?clr=pink&colourWayId=16458542&SearchQuery=&cid=21867","ASOS DESIGN lounge velour hoodie","SGD$33.35","Pink","Somewhere between pyjamas and actual clothes    Fixed hood     Dropped shouldersRelaxed fitFor a slouchy silhouette","1520920","ABOUT ME
            Soft, velvet-feel velourBig in the 00s, better now
Main: 100% Polyester.","ASOS DESIGN","Sweatshirt"
"1573019352-239","https://www.asos.com/women/loungewear/cat/?cid=21867&nlid=ww|clothing|shop+by+product","MIX & MATCHASOS DESIGN Maternity mix & match lounge super soft brushed shortSGD$29.64","https://www.asos.com/asos-maternity/asos-design-maternity-mix-match-lounge-super-soft-brushed-short/prd/11942680?clr=grey-marl&colourWayId=16393862&SearchQuery=&cid=21867","ASOS DESIGN Maternity mix & match lounge super soft brushed short","SGD$29.64","Grey marl","Staying in is the new going out    Mid rise    Drawstring waistbandFunctional pockets    Regular fitDesigned to fit you from bump to baby","1449200","ABOUT ME
            Soft sweatshirt fabricStyle and comfort – it's a lifestyle
Body: 80% Viscose, 17% Polyester, 3% Elastane.","ASOS DESIGN","Maternity shorts"
"1573019289-212","https://www.asos.com/women/loungewear/cat/?cid=21867&nlid=ww|clothing|shop+by+product","Ugg Fluff Yeah slide slippers in leopardSGD$185.27","https://www.asos.com/ugg/ugg-fluff-yeah-slide-slippers-in-leopard/prd/12194343?clr=amphora&colourWayId=16516453&SearchQuery=&cid=21867","Ugg Fluff Yeah slide slippers in leopard","SGD$185.27","Amphora","Cosy level: considerableLeopard patternElasticated slingback strapUGG branding Open toeFlatform sole","1467196","ABOUT ME
            Soft sheepskin upperFluffy finish

Lining: 100% Real Leather, Sole: 100% Other Materials, Upper: 100% Real Leather.","UGG","UGG"
"1573019158-165","https://www.asos.com/women/loungewear/cat/?cid=21867&nlid=ww|clothing|shop+by+product","ASOS DESIGN Neela faux fur slippersSGD$22.23","https://www.asos.com/asos-design/asos-design-neela-faux-fur-slippers/prd/10983381?clr=white&colourWayId=16314204&SearchQuery=&cid=21867","ASOS DESIGN Neela faux fur slippers","SGD$22.23","White","Don't get cold feelSlip-on styleOpen toeFlat sole","1377235","ABOUT ME
            Faux-fur upper
Seriously strokeable

Lining Sock: 100% Textile, Sole: 50% Other Materials, 50% Textile, Upper: 100% Textile.","ASOS DESIGN","ASOS DESIGN"
"1573019359-242","https://www.asos.com/women/loungewear/cat/?cid=21867&nlid=ww|clothing|shop+by+product","ASOS DESIGN co-ord jogger in super fluffy yarnSGD$51.88","https://www.asos.com/asos-design/asos-design-co-ord-jogger-in-super-fluffy-yarn/prd/12665336?clr=camel&colourWayId=16466653&SearchQuery=&cid=21867","ASOS DESIGN co-ord jogger in super fluffy yarn","SGD$51.88","Camel","Part of a co-ord setJumper sold separately High riseStretch waistbandCable-knit sides Ribbed trims Skinny fitCut very closely from hips to hem","1504206","ABOUT ME
            Fluffy-knit fabric
For a hint of texture 

Body: 100% Polyester.","ASOS DESIGN","Sweatpants"
"1573019769-399","https://www.asos.com/women/loungewear/cat/?cid=21867&nlid=ww|clothing|shop+by+product","ASOS DESIGN tracksuit off shoulder sweat / joggerSGD$44.46 SGD$55.58","https://www.asos.com/asos-design/asos-design-tracksuit-off-shoulder-sweat-jogger/prd/12947095?clr=dusty-rose&colourWayId=16459012&SearchQuery=&cid=21867","ASOS DESIGN tracksuit off shoulder sweat / jogger","SGD$44.46","Dusty rose","Part of our responsible edit     Off-shoulder style Fitted trimsJogger bottoms    Side pocketsRelaxed fitThink baggy and casual","1525868","ABOUT ME
            Soft sweatshirt fabric
We partner with the Better Cotton Initiative to improve cotton farming globally This makes it better for farmers and the environment BCI provides farming-practice training It promotes things like water efficiency and reducing the most harmful chemicals
Main: 100% Cotton.","null","ASOS DESIGN"
"1573019046-128","https://www.asos.com/women/loungewear/cat/?cid=21867&nlid=ww|clothing|shop+by+product","DKNY long sleeve pullover in greySGD$87.08 SGD$109.31","https://www.asos.com/dkny/dkny-long-sleeve-pullover-in-grey/prd/11815796?clr=grey&colourWayId=16472429&SearchQuery=&cid=21867","DKNY long sleeve pullover in grey","SGD$87.08","Grey","You're invited to this PJ partyColour-block designCrew neck    Raglan sleevesRegular fitJust select your usual size","1439205","ABOUT ME","DKNY","Pyjama"
"1573019350-238","https://www.asos.com/women/loungewear/cat/?cid=21867&nlid=ww|clothing|shop+by+product","ASOS DESIGN Nola premium sheepskin slippers in redSGD$55.58","https://www.asos.com/asos-design/asos-design-nola-premium-sheepskin-slippers-in-red/prd/12172750?clr=poppy-red&colourWayId=16412853&SearchQuery=&cid=21867","ASOS DESIGN Nola premium sheepskin slippers in red","SGD$55.58","Poppy red","Add-to-bag potential: considerableSheepskin lining Slip-on style    Wide-cut strap    Flat sole","1465970","ABOUT ME
            Soft sheepskin upper
Ticks all your comfort boxes 

Lining Sock: 100% Real Leather, Sole: 100% Other Materials, Upper: 100% Real Leather.","null","ASOS DESIGN"
"1573019694-365","https://www.asos.com/women/loungewear/cat/?cid=21867&nlid=ww|clothing|shop+by+product","MIX & MATCHASOS DESIGN knitted joggers in recycled blendSGD$36.13 SGD$51.88","https://www.asos.com/asos-design/asos-design-knitted-joggers-in-recycled-blend/prd/12147363?clr=cream&colourWayId=16424234&SearchQuery=&cid=21867","ASOS DESIGN knitted joggers in recycled blend","SGD$36.13","Cream","Part of our responsible editThrow on and goRibbed finishHigh riseStretch waistbandSlim fitA narrow cut from hips to hem","1464285","ABOUT ME
            Soft-touch knit
Made with recycled polyesterPlastic bottles and textile waste are processed into plastic chips and melted into new fibresThis saves water and energy and reduces greenhouse gas emissions, tooCool, right?
Body: 62% Polyester, 35% Acrylic, 3% Elastane.","ASOS DESIGN","Sweatpants"
"1573018974-108","https://www.asos.com/women/loungewear/cat/?cid=21867&nlid=ww|clothing|shop+by+product","Micha Lounge cropped hoodie in rib co-ordSGD$59.29","https://www.asos.com/micha-lounge/micha-lounge-cropped-hoodie-in-rib-co-ord/prd/12027941?clr=grey-white-stripe&colourWayId=16443828&SearchQuery=&cid=21867","Micha Lounge cropped hoodie in rib co-ord","SGD$59.29","Grey white stripe","For when plans get cancelled, but you weren't going anywayDrawstring hoodDropped shouldersContrast stripes to sleevesCropped lengthRegular fitJust select your usual size","1455422","ABOUT ME
            Viscose-rich knitSoft and drapey
Main: 69% Viscose, 28% Polyester, 3% Elastane, Trim: 52% Cotton, 48% Polyester.","Micha Lounge","Hoodie"
"1573019431-274","https://www.asos.com/women/loungewear/cat/?cid=21867&nlid=ww|clothing|shop+by+product","ASOS DESIGN Petite San Diego joggerSGD$29.64 SGD$37.05","https://www.asos.com/asos-petite/asos-design-petite-san-diego-jogger/prd/12590042?clr=grey&colourWayId=16439114&SearchQuery=&cid=21867","ASOS DESIGN Petite San Diego jogger","SGD$29.64","Grey","Staying in is the new going outStretch waistbandContrast stripesFitted cuffsRegular fitJust select your usual size","1497579","ABOUT ME
            Soft sweatshirt fabricStyle and comfort – it's a lifestyle
Main: 91% Cotton, 9% Polyester.","ASOS DESIGN","null"
"1573019389-256","https://www.asos.com/women/loungewear/cat/?cid=21867&nlid=ww|clothing|shop+by+product","MIX & MATCHASOS DESIGN Curve lounge velour joggerSGD$29.64 SGD$37.05","https://www.asos.com/asos-curve/asos-design-curve-lounge-velour-jogger/prd/12879391?clr=pink&colourWayId=16465065&SearchQuery=&cid=21867","ASOS DESIGN Curve lounge velour jogger","SGD$29.64","Pink","Your casual vibe, sorted    Stretch waistband     Contrast piping    Fitted cuffs    Relaxed fitFor a slouchy silhouette","1520914","ABOUT ME
            Soft, velvet-feel velourBig in the 00s, better now
Main: 100% Polyester.","ASOS DESIGN","null"
"1573018727-24","https://www.asos.com/women/loungewear/cat/?cid=21867&nlid=ww|clothing|shop+by+product","Boohoo exclusive satin cami pyjama set in tropical leaf printSGD$29.64","https://www.asos.com/boohoo/boohoo-exclusive-satin-cami-pyjama-set-in-tropical-leaf-print/prd/12569267?clr=multi&colourWayId=16396714&SearchQuery=&cid=21867","Boohoo exclusive satin cami pyjama set in tropical leaf print","SGD$29.64","Multi","Add-to-bag potential: considerableTropical leaf printV-neck    Adjustable strapsCropped lengthMatching shorts    Stretch waistExclusive to ASOS","1496531","ABOUT ME
            Satin-style fabricSilky and super smooth
Main: 100% Polyester.","boohoo","Pyjamas"
"1573019105-142","https://www.asos.com/women/loungewear/cat/?cid=21867&nlid=ww|clothing|shop+by+product","Micha Lounge Luxe balloon sleeve jumperSGD$83.37","https://www.asos.com/micha-lounge/micha-lounge-luxe-balloon-sleeve-jumper/prd/13037950?clr=blush&colourWayId=16527065&SearchQuery=&cid=21867","Micha Lounge Luxe balloon sleeve jumper","SGD$83.37","Blush","For when plans get cancelled, but you weren't going anywayV-neckDropped shouldersRibbed trimsRelaxed fitFor a slouchy silhouetteExclusive to ASOS","1533026","ABOUT ME
            Soft knit
Cosy level: considerable

Body: 56% Acrylic, 30% Polyester, 10% Alpaca, 4% Elastane.","Micha Lounge","Jumper"
"1573019863-430","https://www.asos.com/women/loungewear/cat/?cid=21867&nlid=ww|clothing|shop+by+product","MIX & MATCHASOS DESIGN lounge ribbed soft hoodie and joggerFrom SGD$70.40","https://www.asos.com/asos-design/asos-design-lounge-ribbed-soft-hoodie-and-jogger/grp/24390?clr=sand&colourWayId=16409949&SearchQuery=&cid=21867","ASOS DESIGN lounge ribbed soft hoodie and jogger","SGD$37.05","Sand","null","null","null","null","null"
"1573019471-291","https://www.asos.com/women/loungewear/cat/?cid=21867&nlid=ww|clothing|shop+by+product","MIX & MATCHASOS DESIGN Curve Barbie jersey legging shortSGD$25.94","https://www.asos.com/asos-curve/asos-design-curve-barbie-jersey-legging-short/prd/12835768?clr=black&colourWayId=16479441&SearchQuery=&cid=21867","ASOS DESIGN Curve Barbie jersey legging short","SGD$25.94","Black","Part of our responsible editHigh riseSide taping Barbie print Bodycon fitA tight cut to the body","1517579","ABOUT ME
            Soft stretchy jerseyWe partner with the Better Cotton Initiative to improve cotton farming globally This makes it better for farmers and the environment BCI provides farming-practice training It promotes things like water efficiency and reducing the most harmful chemicals
Main: 96% Cotton, 4% Elastane.","ASOS DESIGN","Plus-size shorts"
"1573018840-61","https://www.asos.com/women/loungewear/cat/?cid=21867&nlid=ww|clothing|shop+by+product","Lasula lounge glitter trouser co ord in goldSGD$37.05","https://www.asos.com/lasula/lasula-lounge-glitter-trouser-co-ord-in-gold/prd/13850262?clr=gold&colourWayId=16571315&SearchQuery=&cid=21867","Lasula lounge glitter trouser co ord in gold","SGD$37.05","Gold","Part of a co-ord setTop sold separately    High rise    Stretch waistbandCropped lengthWide legFitted at the top, flowing at the bottom","1598946","ABOUT ME
            Lightly textured knitSoft-touch style

Fabric: 100% Polyester.","Lasula","Trousers"
"1573019474-292","https://www.asos.com/women/loungewear/cat/?cid=21867&nlid=ww|clothing|shop+by+product","Figleaves Curve modal revere pyjama set in blackSGD$81.52","https://www.asos.com/figleaves-curve/figleaves-curve-modal-revere-pyjama-set-in-black/prd/13126074?clr=black&colourWayId=16469291&SearchQuery=&cid=21867","Figleaves Curve modal revere pyjama set in black","SGD$81.52","Black","You're invited to this PJ partyRevere collarButton placketContrast pipingTrouser bottomsRegular fitJust select your usual size","1541185","ABOUT ME
            Soft woven fabric
The kind that stretches

Fabric 1: 96% Modal, 4% Elastane.","Figleaves","Pyjamas"
"1573018824-54","https://www.asos.com/women/loungewear/cat/?cid=21867&nlid=ww|clothing|shop+by+product","Micha Lounge Curve high neck jumper in rib knitSGD$59.29","https://www.asos.com/micha-lounge-curve/micha-lounge-curve-high-neck-jumper-in-rib-knit/prd/13210283?clr=red-brown&colourWayId=16533404&SearchQuery=&cid=21867","Micha Lounge Curve high neck jumper in rib knit","SGD$59.29","Red brown","When the temperature goes down, stay warm up topRoll-neckDropped shouldersRibbed finishRelaxed fitThink baggy and casualExclusive to ASOS","1548342","ABOUT ME
            Soft knit
The kind that doesn't 

Body: 100% Acrylic.","Micha Lounge","Plus-size jumper"
"1573019151-162","https://www.asos.com/women/loungewear/cat/?cid=21867&nlid=ww|clothing|shop+by+product","Figleaves Curve Indulgence floral print pyjama setSGD$83.37","https://www.asos.com/figleaves-curve/figleaves-curve-indulgence-floral-print-pyjama-set/prd/13126750?clr=print&colourWayId=16448017&SearchQuery=&cid=21867","Figleaves Curve Indulgence floral print pyjama set","SGD$83.37","Print","Sweet dreams, sleepyheadCrew neck    Short sleevesLace trims Split-open back Floral print     Trouser bottoms    Stretch waist","1541233","ABOUT ME
            Smooth woven fabricThe kind that stretches
Fabric 1: 95% Polyester, 5% Elastane.","Figleaves","Pyjamas"
"1573019006-122","https://www.asos.com/women/loungewear/cat/?cid=21867&nlid=ww|clothing|shop+by+product","Lasula Plus lounge ribbed trouser co ord in pinkSGD$37.05","https://www.asos.com/lasula-plus/lasula-plus-lounge-ribbed-trouser-co-ord-in-pink/prd/13851278?clr=pink&colourWayId=16571363&SearchQuery=&cid=21867","Lasula Plus lounge ribbed trouser co ord in pink","SGD$37.05","Pink","Part of a co-ord setTop sold separatelyHigh riseElasticated waistbandStraight legRegular fitJust select your usual size","1599024","ABOUT ME
            Soft jersey
Ribbed texture

Fabric: 100% Polyester.","Lasula","Plus-size trousers"
"1573019312-222","https://www.asos.com/women/loungewear/cat/?cid=21867&nlid=ww|clothing|shop+by+product","Hunkemoller velour lace trim shorts in greenSGD$35.20","https://www.asos.com/hunkemoller/hunkemoller-velour-lace-trim-shorts-in-green/prd/12886155?clr=green&colourWayId=16432719&SearchQuery=&cid=21867","Hunkemoller velour lace trim shorts in green","SGD$35.20","Green","You're invited to this PJ party    Drawstring waistLace trimsRegular fitJust select your usual size","1521521","ABOUT ME
            Soft, velvet-feel velourBig in the 00s, better now
Fabric 1: 95% Polyester, 5% Elastane.","Hunkemöller","Pyjama"
"1573019706-370","https://www.asos.com/women/loungewear/cat/?cid=21867&nlid=ww|clothing|shop+by+product","ASOS DESIGN Tall hoodie & jogger setSGD$44.46","https://www.asos.com/asos-tall/asos-design-tall-hoodie-jogger-set/prd/11586395?clr=pink&colourWayId=16338199&SearchQuery=&cid=21867","ASOS DESIGN Tall hoodie & jogger set","SGD$44.46","Pink","Your downtime uniformDrawstring hoodOver-the-head stylePouch pocketTrouser bottomsDrawstring waistbandSide pocketsFitted cuffsRegular fitNo surprises, just a classic cut","1421079","ABOUT ME
            Soft-touch jersey
For when comfort is key

Body: 64% Polyester, 36% Cotton.","ASOS DESIGN","ASOS DESIGN"
"1573018902-78","https://www.asos.com/women/loungewear/cat/?cid=21867&nlid=ww|clothing|shop+by+product","Lindex faux shearling mule slippers in creamSGD$22.23 SGD$27.79","https://www.asos.com/lindex/lindex-faux-shearling-mule-slippers-in-cream/prd/13431680?clr=light-dusty-white&colourWayId=16542111&SearchQuery=&cid=21867","Lindex faux shearling mule slippers in cream","SGD$22.23","Light dusty white","Cosy level: considerableSlip-on style    Round toeFlat sole","1565759","ABOUT ME
            Soft faux furSeriously strokable
Lining: 100% Textile, Sole: 100% Other materials, Upper: 100% Textile.","null","Lindex"
"1573019772-400","https://www.asos.com/women/loungewear/cat/?cid=21867&nlid=ww|clothing|shop+by+product","New Look piped detail pyjamas set in greySGD$33.33","https://www.asos.com/new-look/new-look-piped-detail-pyjamas-set-in-grey/prd/13164827?clr=grey&colourWayId=16531858&SearchQuery=&cid=21867","New Look piped detail pyjamas set in grey","SGD$33.33","Grey","Live your best pyjama life    Notch lapels Contrast piping Button placket     Short bottoms    Stretch waistRegular fitJust select your usual size","1544238","ABOUT ME
            Soft-touch jersey 
The kind that stretches 

Main: 62% Polyester, 33% Viscose, 5% Elastane.","New Look","Pyjamas"
"1573019566-322","https://www.asos.com/women/loungewear/cat/?cid=21867&nlid=ww|clothing|shop+by+product","ASOS DESIGN lounge mix & match super soft jumpsuitSGD$40.76 SGD$51.88","https://www.asos.com/asos-design/asos-design-lounge-mix-match-super-soft-jumpsuit/prd/13300174?clr=oatmeal&colourWayId=16536465&SearchQuery=&cid=21867","ASOS DESIGN lounge mix & match super soft jumpsuit","SGD$40.76","Oatmeal","Your casual vibe, sortedScoop neckCami strapsPockets to frontFitted cuffsRegular fitJust select your usual size","1555396","ABOUT ME
            Go-with-everything jerseyIt's a soft all-rounder
Body: 80% Viscose, 17% Polyester, 3% Elastane.","ASOS DESIGN","Loungewear"
