,brand,title,price,description,colour,material
8336,ZALORA,Overlap Dress,S$ 39.90,"- Textured overlap dress with waist tie sash
- Unlined
- V neckline
- Regular fit
- Zip fastening
- Polyester
- Model wears an S and is 174cm tall",Red,Polyester
8337,Compania Fantastica,Printed Midi Black Hearts Dress,S$ 102.90,"- Graphic print long sleeve midi dress
- Collared neckline
- Regular fit
- Front button up and adjustable tie belt fastening
- Polyester",Print,100% Polyester
8338,ZALORA,V-Neck Front Tie Kimono Sleeves Dress,S$ 39.90,"- Midi dress with allover print
- Unlined
- V neckline
- Regular fit
- Rear zip fastening
- Self tie waist closure
- Polyester",Navy/White,100% Polyester Woven
8339,A-IN GIRLS,Off-The-Shoulder Ruffled Sleeve Print Chiffon Dress (with Inner Lining),S$ 366.45,"- Latest Fashion

- Easy Match

- Temperamental Lady

- The Product Is Manufactured Differently Depending On The Supplier",blue,Chiffon
8340,Goddiva,Hand Embellished Cut Out Back Chiffon Maxi Dress,S$ 166.90,"- Embellished open back sleeveless maxi dress
- Lined
- Round neckline
- Regular fit
- Back zip and button closure
- Polyester
- Model wears a UK 8 and is 173cm tall",Navy,100% Polyester
8341,Supre,Layla Rib High Neck Midi Dress,S$ 30.00,"- Ribbed high neck bodycon dress
- High neckline
- Unlined
- Slim fit
- Polyblend
- Model wears an S and is 173cm tall",Black,"61% Polyester, 34% Viscose, 5% Elastane"
8342,Something Borrowed,Waist Twist Contrast Print Dress,S$ 39.90,"- Mini dress with polka dot trim
- Unlined
- Round neckline
- Regular fit
- Rear zip and button fastening
- Polyester",Black/White,100% Polyester
8343,Tokichoi,Cross Back Flare Sleeveless Dress,S$ 49.90,"- Monochrome cross back dress
- Scoop neckline
- Regular fit
- Elasticized waistband
- Sleeveless
- Flared hem
- Polyblend",Black,Polyblend
8344,WAREHOUSE,INT UTILITY PONTE DRESS,S$ 89.00,"- Belted detail ponte dress
- Round neckline
- Unlined
- Regular fit
- Slip on style
- Belt detail
- 2 pockets
- Viscose blend
- Model wears a UK 8 and is 173cm tall",BLACK,"MAIN: 70% Viscose, 26% Polyester, 4% Elastane"
8345,Desigual,Vest Glen,S$ 209.00,"- Tie up front printed dress
- Round neckline with keyhole detail
- Unlined
- Regular fit
- Zip fastening
- Viscose
- Model wears a size 36 and is 173cm tall",Carmin,100% Viscose
8346,Lavish Alice,Off Shoulder Tux Mini Dress In Orange,S$ 132.90,"- One shoulder tux design mini dress with asymmetrical hem
- Asymmetrical neckline
- Slim fit
- Button fastening
- Polyblend",Orange,Polyblend
8347,Its Me,Fashion Checkered Suit Dress,S$ 349.00,"- Temperament Suit Collar
- Double-Breasted Zipper
- Lining Lining Button
- Waist Three-Dimensional Cut
- Sleeve Slightly Closed Long Sleeve Design
- Plaid Element
- Elegant Fishtail Skirt",brown,"94.7% Polyester Fiber, 5.3% Spandex"
8348,Dorothy Perkins,Spot Tie Sleeve Midi Dress,S$ 89.90,"- Polka dot print 3/4 sleeve midi dress
- Round neckline
- Regular fit
- Polyester",BLACK,100% Polyester
8349,Boohoo,Twist Knot Front Detail Bodycon Dress,S$ 46.90,"- Monochrome dress with twist detail
- Unlined
- V-neckline
- Slim fit
- Slip-on style
- Short sleeves
- Crossover hem
- Polyester blend
- Model wears a UK 8 and is 174cm tall",Ivory,[]
8350,NA-KD,Open Back Midi Dress,S$ 99.90,"- Cut out back striped waist midi dress
- Unlined
- Round neckline
- Flared fit
- Elasticated waistband
- Viscose blend
- Model wears an S and is 175cm tall",Black,"95% Viscose, 5% Elastane"
8351,ZALORA,High Neck Drop Shoulder Midi Dress,S$ 39.90,"- Printed waist sash midi dress
- Unlined
- High neckline
- Regular fit
- Back button and waist sash fastening
- Polyester",Green/Multi,100% Polyester
8352,Chancery,Daisy Cocktail Dress,S$ 64.90,"- Contrast perforated strap midi dress
- Lined
- V neckline
- Regular fit
- Slip on style
- Polyblend",Cream,"95% Polyester, 5% Elastane"
8353,JOVET,SHORT SLEEVED DRESS WITH TIE BELT,S$ 49.90,"Batwing sleeved A-line dress featuring detachable tie belt and functional side pockets
- Round neckline
- Concealed back zip closure
- Relaxed Fit
- Non-stretchable
- Unlined, Non-Sheer
Note: Accessories not included",Blush Pink,Linen
8354,Max Studio,Printed Fit And Flare Dress,S$ 66.90,"- Printed contrast trim dress
- Sizing runs one size larger
- Unlined
- Round neckline
- Regular fit
- Back teardrop button fastening
- Polyblend
- Model wears an S and is 179cm tall",Navy/Turquoise Graphic Mums,Blend
8355,ZALORA,3/4 Sleeves Shirt Dress With Belt,S$ 39.90,"- Solid tone waist belt mini shirt dress
- Unlined
- Standard collared neckline
- Regular fit
- Button and waist belt fastening
- 2 front side pockets
- Polyester",Burgundy,100% Polyester Woven
8356,FORCAST,Cassandra Double Breasted Dress,S$ 109.99,"- Sleeveless double-breasted dress with metallic buttons
- Lined
- V-neckline
- Regular fit
- Front button fastening
- Polyblend
- Model wears a size AUS 8 and is 175cm tall",Black,"97% Polyester, 3% Spandex"
8357,superdown,Patricia Blazer Dress(Revolve),S$ 99.00,"Poly blend
Dry clean only
Fully lined
Double-breast button front closure
Front flap pockets
Imported",Black,[]
8358,Dorothy Perkins,Navy Rouched Jersey Midi Dress,S$ 53.90,"- Solid-colour maxi dress
- Unlined
- Scoop neckline
- Regular fit
- Slip on style
- Self-tie waist fastening
- Viscose blend",Navy Blue,"3% Elastane, 97% Viscose"
8359,Boohoo,Asymmetric Belt Ruffle Hem Midi Dress,S$ 52.90,"- Solid coloured dress with ruffled high low hem
- Asymmetric neckline
- Slim fit
- Slip on stlyle
- Polyblend
- Model wears a UK 8 and is 175cm tall",Black,95% Polyester 5% Elastane
8360,ICHI,Xilvia Surplice Dress,S$ 102.90,"- Solid tone single-breasted blazer dress
- Shawl neckline
- Unlined
- Regular fit
- Front button fastening
- Long sleeves
- Polyblend
- Model wears an S and is 174cm tall",Black,"95% Polyester, 5% Elastane"
8361,ZALORA,V Notch Neck Sheath Dress With Belt,S$ 39.90,"- Solid tone belted strappy midi dress
- Unlined
- Notched neckline
- Regular fit
- Back zip closure
- Belt fastening
- Polyester",Purple,100% Polyester Woven
8362,Tussah,Yasmin Mini Dress,S$ 83.90,"- Stripe print front keyhole mini dress
- Lined
- Round neckline with keyhole
- Regular fit
- Back zip and waist sash fastening
- Polyblend
- Model wears a size AUS 8 and is 174cm tall",Black Base Stripe,"95% Polyester, 5% Elastane"
8363,ZALORA BASICS,Basic Button Fit And Flare Dress,S$ 29.90,"- Paneled dress with frill
- Unlined
- V-neckline
- Regular fit
- Front button fastening
- Short ruffled sleeves
- Flared hem
- Polyester blend
- Model wears an S and is 173cm tall",Black,100% Polyester
8364,TOPSHOP,Stone Button Mini Slip Dress,S$ 66.90,"- Side buttons mini slip dress
- V neckline
- Unlined
- Relaxed fit
- Button fastening
- Viscose
- Model wears a UK 8 and is 174cm tall",Stone,[]
8365,Paper Dolls,Blush Pencil Dress,S$ 106.90,"- Checkered lace overlay mini dress with front cutout detail
- Unlined
- Round neckline
- Regular fit
- Back zip fastening
- Nylon blend
- Model wears a UK 8 and is 172cm tall",Off White/Peach,Blend
8366,ZALORA BASICS,Basic A-Line Mini Dress,S$ 29.90,"- Plain mini dress with flare sleeved
- Unlined
- V neckline
- Regular fit
- Polyester
- Model wears an S and is 173cm tall",Navy,Polyester
8367,ZALIA BASICS,Knot Sleeve Dress,S$ 39.90,"- Solid tone tied sleeves maxi dress with slits
- Round neckline
- Unlined
- Regular fit
- Zip fastening
- Rayon",Taupe,100% Rayon
8368,Pomelo,Lace Mock Neck Dress - Blue,S$ 59.00,"- Cotton
- Polyamide
- Crafted in an opaque lace material
- High mock neckline
- Includes an invisible back zip
The Model has height: 178 cm and Bust / Waist / Hips: 82-60-90 cm.
She is wearing a size S.
This item is in Pomelo measurement, please refer to the sizing details to find your size.",Blue,"65% Cotton, 35% Polyamide"
8369,ESPRIT,Woven Mini Dress,S$ 99.95,"- Polka dot print tie waist mini dress with back cut out
- Sizing runs one size larger
- Lined
- Round neckline
- Regular fit
- Tie back and waist fastening
- Viscose",Light Yellow,100% Viscose
8370,Something Borrowed,Button Down Ruffles Hem Dress,S$ 39.90,"- Button down short sleeve dress with ruffled hem detail
- V neckline
- Unlined
- Relaxed fit
- Button fastening
- Polyester
- Model wears an S and is 176cm tall",Indigo,Polyester
8371,Factorie,Button Thru Ss Rib Dress,S$ 29.95,"- Solid tone rib textured mini dress
- Unlined
- Scoop neckline
- Slim fit
- Button fastening
- Cotton blend",Black,"95% Cotton, 5% Elastane"
8372,Goddiva,Bow Detail Sequin Maxi Dress,S$ 146.90,"- Sequined dress with bow detail
- Lined
- Halter neckline
- Regular fit
- Side zip fastening
- Sleeveless
- Fishtail hem
- Polyester
- Model wears a UK 8 and is 179cm tall",Champagne,[]
8373,Billabong,Like Minded Dresses,S$ 79.90,"- Strappy maxi dress with all over floral print
- Lined
- V neckline
- Regular fit
- Slip on style
- Self tie chest closure
- Rayon
- Model wears an S and is 175cm tall",Cool Wip,100% Rayon
8374,ZALORA,Colour Blocking Dress,S$ 39.90,"- Colourblock midi dress
- V-neckline
- Unlined
- Slim fit
- Zip fastening
- Polyblend
- Model wears an S and is 174cm tall",White/Lime/Black,95% Polyester 5% Elastane Woven
8375,JACQUELINE DE YONG,Tokio S/S Button Dress,S$ 69.00,"- Button up midi dress
- V neckline
- Unlined
- Regular fit
- Button fastening
- Linen blend
- Model wears a size 36 and is 174cm tall",Sky Captain,[]
8376,GAP,Ribbed Swing Dress,S$ 52.90,"- Stripe print short sleeve ribbed dress
- Unlined
- Boat neckline
- Regular fit
- Slip on
- Rayon blend",Purple,"95% Rayon, 5% Spandex"
8377,ZALORA,Off Shoulder Sweater Dress,S$ 39.90,"- Solid shade bardot knit dress
- Unlined
- Off-shoulder neckline
- Regular fit
- Elasticized neck
- Long cuffed sleeves
- Polyester",Black,100% Polyester
8378,Something Borrowed,High Collar Long Sleeve Bodycon Dress,S$ 34.90,"- Ribbed knit style bodycon dress
- High neckline
- Unlined
- Slim fit
- Teardrop button fastening
- Polyblend",Navy,95% Polyester 5% Elastane Woven
8379,ZALORA,Resort Collar Long Sleeve Midi Dress,S$ 44.90,"- Floral printed wrap midi dress
- Unlined
- Lapel neckline
- Regular fit
- Self tie fastening
- Polyester",Navy/Multi,100% Polyester Woven
8380,Finders Keepers,Sofia Mini Dress,S$ 252.90,"- Mesh dress with lace detail
- Scoop neckline
- Slim fit
- Back zip fastening
- Front button closure
- Short puff sleeves
- Polyester blend",Navy,"79% Polyester, 21% Viscose"
8381,Miss Selfridge,Ivory Rib Midi Dress,S$ 63.90,"- Monochrome ribbed tie waist midi dress
- Unlined
- Square neckline
- Slim fit
- Self tie waist sash
- Polyblend",Cream,"71% Polyester, 27% Viscose, 2% Elastane"
8382,Mango,Spaghetti Strap Dress,S$ 39.90,"- Floral printed mini dress with shoulder tie
- Sizing runs one size larger
- Unlined
- Square neckline
- Zip fastening
- Viscose",Navy,100% Viscose
8383,Tussah,Carmella Midi Dress,S$ 135.90,"- Solid shade tie front midi dress with handkerchief hem
- Lined
- Niotch lapel neckline
- Regular fit
- Self tie and button fastening
- Polyester
- Model wears a size AUS 8 and is 174cm tall",Navy,100% Polyester
8384,Dorothy Perkins,Sleeveless Frill Belted Pencil Dress,S$ 89.90,"- Frill hem belted pencil midi dress
- Unlined
- Round neckline
- Regular fit
- Back button and waist belt fastening
- Polyblend",Pink,"95% Polyester, 5% Elastane"
8385,Mango,Ruffled Openwork Dress,S$ 89.90,"- Openwork dress with frill
- Sizing runs one size larger
- Round neckline
- Regular fit
- Back button fastening
- Capped sleeves
- Keyhole back
- Cotton",White,100% Cotton
8386,ZALORA,Strap Midi Front Slit Tie Dye Satin Dress,S$ 39.90,"- Reflective print sleeveless dress
- Unlined
- V neckline
- Regular fit
- Side zip closure
- Polyester",Green/Multi,100% Polyester
8387,Supre,Layla Rib High Neck Midi Dress,S$ 30.00,"- Ribbed high neck bodycon dress
- High neckline
- Unlined
- Slim fit
- Polyblend
- Model wears an S and is 173cm tall",Black,"61% Polyester, 34% Viscose, 5% Elastane"
8388,CHI CHI LONDON,Anna Marie Dress,S$ 152.90,"- Semi lace off shoulder pleated midi dress
- Unlined
- Off shoulder neckline
- Regular fit
- Back zip fastening
- Polyblend",Black,"95% Polyester, 5% Elastane"
8389,Quiz,Royal Blue V-Neck Wrap Maxi Dress,S$ 133.90,"- Solid tone pleated wrap detail maxi dress
- Wrap neckline
- Unlined
- Slim fit
- Zip fastening
- Polyblend
- Model wears a UK 8 and is 175cm tall",Royal Blue,"95% Polyester, 5% Elastane"
8390,Something Borrowed,Hooded Elastic Waist Terry Dress,S$ 32.90,"- Hooded mini dress with drawstring
- Unlined
- Regular fit
- Elasticised waist closure
- 2 pockets
- Polyester",Pink,100% Polyester
8391,Tussah,Robyn Wrap Dress,S$ 97.90,"- Solid tone textured wrap mini dress
- Lined
- V neckline
- Regular fit
- Side tie fastening
- Viscose blend
- Model wears a size AUS 8 and is 174cm tall",Navy,"60% Viscose, 40% Nylon"
8392,MISSGUIDED,Square Neck Long Sleeved Midi Dress,S$ 56.90,"- Solid tone rib textured midi dress
- Unlined
- Square neckline
- Slim fit
- Slip on style
- Viscose blend
- Model wears a UK 8 and is 175cm tall",Cream,"70% Viscose, 30% Polyamide"
8393,ZALORA BASICS,Basic Button Down Dress,S$ 29.90,"- Buttoned dress with ruffle trim
- Unlined
- V-neckline
- Regular fit
- Front button fastening
- Short sleeves
- Hem with frill
- Polyester",Bright Orange,100% Polyester
8394,ZALORA,Tie Details Midi Dress,S$ 39.90,"- Printed midi dress with twisted detail
- V neckline
- Unlined
- Regular fit
- Zip fastening
- Polyester
- Model wears an S and is 174cm tall",Beige/Lilac,Polyester
8395,ZALORA,Mesh Ruffles Dress,S$ 39.90,"- Mesh panel ruffle detail mini dress
- High neckline
- Unlined
- Regular fit
- Button fastening
- Polyblend
- Model wears an S and is 174cm tall",Black,Blend
8396,ZALORA,Collar Extended Sleeve Dress,S$ 39.90,"- Sleeveless mini dress with waist tie sash
- Unlined
- Collar v neckline
- Regular fit
- Zip fastening
- Polyblend",Deep Green,98% Polyester 2% Spandex Woven
8397,ZALORA,Short Sleeves Lapel Belted Midi Dress,S$ 39.90,"- Short sleeved shirt dress with square waist belt
- Collared neckline
- Unlined
- Regular fit
- Button fastening
- Waist tie
- Chest pocket
- Polyester",Black,100% Polyester
8398,Something Borrowed,Sweetheart Neck Fit And Flare Dress,S$ 32.90,"- Solid tone fit and flare mini dress
- Unlined
- Sweetheart neckline
- Regular fit
- Back zip fastening
- Polyblend",Khaki,95% Polyester 5% Spandex
8399,Boohoo,Pu Belted Wrap Bodycon Dress,S$ 46.90,"- Faux leather belted mini dress with tulip hem
- Unlined
- Round neckline
- Slim fit
- Adjustable belt fastening
- Polyblend
- Model wears a UK 8 and is 173cm tall",Black,"95% Polyester, 5% Elastane"
8400,ZALORA,Evening Ruffles Detail Midi Chiffon Dress,S$ 49.90,"- Wrap ruffles detail midi dress
- V-neckline
- Unlined
- Slim fit
- Zip fastening
- Polyester",Black,100% Polyester Woven
8401,ZALORA,V-Notch Neck Sheath Dress,S$ 39.90,"- Solid tone ruffle hem mini dress with waist tie detail
- Unlined
- V neckline
- Regular fit
- Back zip and waist tie fastening
- Polyester
- Model wears an S and is 174cm tall",Black,Polyester
8402,Lipsy,Ruched Lace Dress,S$ 132.90,"- Lace dress with ruffle detail
- Unlined
- Round neckline
- Regular fit
- Back button & zip fastening
- Sleeveless
- Hem with frill
- Keyhole back
- Polyester blend
- Model wears a UK 8 and is 175cm tall",Cobalt,"95% Polyester, 5% Elastane"
8403,Vero Moda,Julia V-Neck Long Sleeve Calf Dress,S$ 89.00,"- Solid tone textured long sleeve wrap midi dress
- Lined
- Surplice neckline
- Regular fit
- Self tie fastening
- Polyblend
- Model wears an S and is 175cm tall",Phantom/Jacquard,"65% Polyester - Recycled, 35% Polyester"
8404,ZALORA,Cowl Detailed Sheath Dress,S$ 39.90,"- Mini shift dress with cowl detail
- Unlined
- V-neckline
- Regular fit
- Side zip fastening
- Sleeveless
- Side hem splits
- Adjustable shoulder straps
- Polyester
- Model wears an S and is 174cm tall",Dark Blue,Polyester
8405,ZALORA,V-Neck Flare Sleeves Sheath Dress,S$ 39.90,"- Printed top mini dress
- V-neckline
- Unlined
- Slim fit
- Zip fastening
- Polyester",Rust/Black,100% Polyester Woven
8406,Free People,Jessie Midi Dress,S$ 225.90,"- Floral print puff sleeve asymmetrical hem midi dress
- Unlined
- High neckline
- Regular fit
- Back teardrop button fastening
- Viscose
- Model wears an S and is 173cm tall",Black,100% Viscose
8407,Yoco,V-Neck Flare Sleeves Chiffon Dress,S$ 59.90,"- Embroidered overlay sheer sleeve mini dress
- Unlined
- V neckline
- Regular fit
- Back zip fastening
- Polyblend",Black,Blend
8408,Willa,Kennedy Gathered Shoulder Dress,S$ 52.90,"- Mini dress with contrasting buttons
- Shirt collar
- Regular fit
- Front button fastening
- Polyblend",Navy,100% Polyblend
8409,Miss Selfridge,String Sequin Wrap Maxi Dress,S$ 213.00,"- Dress with allover reflective sequins
- Lined
- V neckline
- Regular fit
- Slip on style
- Self-tie back closure
- Cotton
- Model wears a UK 8 and is 174cm tall",Pink,100% Polyester
8410,ZALORA BASICS,Basic Boxy Crew Neck Dress,S$ 24.90,"- Solid shade shift pocket dress
- Unlined
- Round neckline
- Regular fit
- 2 front pockets
- Short sleeves
- Polyblend",Light Grey Salt & Pepper,95% Polyester 5% Spandex
8411,Tularosa,Flora Dress(Revolve),S$ 268.00,"Self: 100% viscoseLining: 100% poly
Hand wash cold
Fully lined
Hidden side zipper closure
Attached front belt
Tiered ruffle hem",Teal,[]
8412,Seoul in Love,Melia Dress In Maroon,S$ 99.90,"-Latest trend in Korea and Hong Kong Magazine!
-Perfect and easy match with classy and casual look
-Suitable for local weather",maroon,[]
8413,Mango,Pockets Shirt Dress,S$ 99.90,"- Solid shade tie waist midi shirt dress
- Sizing runs one size larger
- Unlined
- Collared neckline
- Regular fit
- Front button and tie waist fastening
- Two chest pockets
- Polyester",Black,100% Polyester
8414,Something Borrowed,Puff Sleeve Button Down Shift Dress,S$ 39.90,"- Solid tone button through mini dress
- Square neckline
- Unlined
- Slim fit
- Button fastening
- Cotton",Seafoam,100% Cotton Woven
8415,NAIN,Button Floral Puff Midi Dress,S$ 91.90,"- All over print midi dress with back tie sash
- V neckline
- Regular fit
- Self tie fastening
- Polyblend",Mint,Polyblend
8416,Foxiedox,Meadow Open Back Dress,S$ 252.90,"- Pleated skirt mesh paneled floral dress with back cut out and lace trimmings
- Lined
- High neckline
- Regular fit
- Side zip and back hook fastening
- Polyblend
- Model wears an S and is 176cm tall",Meadow Multi,"94% Polyester, 6% Spandex"
8417,PETRA,Eloise Dress,S$ 87.90,"- Printed maxi dress with twist detail
- Unlined
- V neckline
- Slim fit
- Rear zip fastening
- Cotton linen
- Model wears an S and is 174cm tall",Blue/white print,100% Cotton Linen
8418,ZALORA,Plus Size Wrap Long Sleeves Midi Dress,S$ 44.90,"- Printed wrap midi dress with buttoned cuffs
- Unlined
- V-neckline
- Regular fit
- Tie fastening
- Polyester",Black/Multi,100% Polyester
8419,Little Mistress,Ring Detail Maxi Dress,S$ 152.90,"- Sleeveless knot front maxi dress
- V neckline
- Regular fit
- Polyblend",Lavender Grey,100% Polyblend
8420,Something Borrowed,Ruffle Hem Polo Dress,S$ 32.90,"- Solid tone polo style mini dress with tiered ruffle hem
- Unlined
- Standard collared neckline
- Regular fit
- Front button fastening
- Polyblend",Mustard,95% Polyester 5% Elastane Woven
8421,Dorothy Perkins,Paisley Drawstring Waist Maxi Dress,S$ 99.90,"- Paisley print button down maxi dress with tie front detail
- Unlined
- Notched neckline
- Regular fit
- Front button closure
- Self tie fastening
- Viscose
- Model wears a UK 8 and is 178cm tall",CREAM,100% Viscose
8422,ZALORA,Plus Size Overlap Kimono Sleeves Dress,S$ 44.90,"- Printed mini wrap detail dress with waist tie
- Wrap neckline
- Unlined
- Regular fit
- Waist tie fastening
- Polyester",Black/Multi,100% Polyester Woven
8423,Miss Selfridge,IVORY SPOT PRINT PINAFORE MINI DRESS,S$ 69.90,"- Polka dot printed pinafore dress
- V neckline
- Unlined
- Regular fit
- Button front detail
- Polyblend
- Model wears a UK 8 and is 174cm tall",Cream,Blend
8424,Pomelo,Mini Hearts Print Ruched Dress - Black,S$ 49.00,"- Polyester
- Hearts print
- Hits the upper thigh for a mini length
- All-over ruching
- V-neckline
- Classic, regular fit",Black,"95% Polyester, 5% Spandex"
8425,Violeta by MANGO,Plus Size Lace Detail Dress,S$ 89.90,"- Solid tone lace neck midi dress
- V-neckline
- Unlined
- Regular fit
- Viscose blend",Black,"75% Viscose, 25% Polyamide"
8426,ZALORA,Overlap Dress,S$ 39.90,"- Wrap dress with front overlay
- Unlined
- V-neckline
- Regular fit
- Back zip fastening
- 2 front patch pockets
- Sleeveless
- Polyester",Citrus,100% Polyester
8427,Calli,Carlie Double Layer Dress,S$ 114.90,"- Ribbed mini dress with eyelet detail
- Unlined
- Boat neckline
- Regular fit
- Slip on style
- Polyester blend
- Model wears a size AUS 8 and is 175cm tall",Black,"95% Polyester, 5% Elastane"
8428,Abercrombie & Fitch,Chase Side Slit Midi Dress,S$ 144.00,"- Polka dot printed midi dress
- Sizing runs one size larger
- Scoop neckline
- Lined
- Regular fit
- Zip fastening
- Viscose
- Model wears an S and is 175cm tall",Blue,100% Viscose
8429,GAP,Long Sleeve Swing Dress,S$ 54.90,"- Long sleeve knitted dress
- Round neckline
- Unlined
- Relaxed fit
- Polyblend
- Model wears an S and is 174cm tall",Navy,"47% Polyester, 47% Rayon, 6% Spandex"
8430,FOREVER 21,V-Neck Swing Dress,S$ 28.00,"- Solid tone sleeveless mini dress
- V-neckline
- Regular fit
- Polyblend",Navy,Polyester blend
8431,ZALORA,Dolman Sleeves Midi Dress With Pockets,S$ 39.90,"- Stripe print button down midi dress with pocket detail
- Unlined
- V neckline
- Regular fit
- Front button closure
- 2 front pockets
- Cotton blend",White/Black,80% Cotton 20% Polyester Woven
8432,ZALORA BASICS,Basic Button Skirt Tux Dress,S$ 34.90,"- Solid-tone button front long sleeve dress
- Unlined
- Shawl lapel neckline
- Regular fit
- Front button closure
- Polyester",Khaki,100% Polyester
8433,ZALORA,Wrap Dress,S$ 44.90,"- Puffed sleeves wrap dress
- V neckline
- Unlined
- Relaxed fit
- Elasticised waist and belt
- Polyester
- Model wears an S and is 180cm tall",Black,100% Polyester
8434,ZALORA BASICS,Basic Contrast Piping Slit Dress,S$ 29.90,"- Crepe dress with contrast trim
- Unlined
- Round neckline
- Regular fit
- Slip-on style
- Sleeveless
- Back thigh split
- Polyester",Black/White Piping,100% Polyester
8435,Lavish Alice,Cowl Neck Belted Wrap Dress,S$ 139.90,"- Sleeveless mini dress with waist tie sash
- Cowl neckline
- Slim fit
- Polyblend",Sunshine Yellow,"97% Polyester, 3% Elastane"
8436,ZALORA,Sleeveless Pleated Dress,S$ 39.90,"- Box pleat midi dress
- V neckline
- Unlined
- Regular fit
- Zip fastening
- Polyblend",Beige,97% Polyester 3% Spandex
8437,ZALORA,V-Neck Fit And Flare Dress,S$ 34.90,"- Skater dress with contrast trim
- Unlined
- V-neckline
- Regular fit
- Back zip fastening
- Sleeveless
- Flared hem
- Polyester",Navy/White,100% Polyester
8438,ZALORA BASICS,Basic Belted Sheath Dress,S$ 39.90,"- Cap sleeve panelled belted sheath dress
- Unlined
- V-neckline
- Slim fit
- Back zip and adjustable belt fastening
- Polyblend",Black,97% Polyester 3% Spandex
8439,Guess,Guess Long Logo Print Dress,S$ 149.00,"- Cold shoulder ribbed maxi dress with brand print and side slits
- Unlined
- Scoop neckline
- Slim fit
- Viscose blend
- Model wears an S and is 175cm tall",Black,"96% Viscose Rayon, 4% Elastane"
8440,TOPSHOP,Utility Mini Dress,S$ 69.90,"- Chest pocket mini dress
- Round neckline
- Regular fit
- Front button fastening
- Elasticized waistband
- Self-tie waist closure
- 2 chest pockets
- Short sleeves
- Cotton",Blue,100% Cotton
8441,Superdry,Jayde Tie Front Midi Dress,S$ 99.00,"- Solid tone sleeveless button down dress
- Unlined
- V neckline
- Regular fit
- Front button closure
- 2 side pockets
- Adjustable straps
- Viscose
- Model wears a UK 8 and is 174cm tall",Black,100% Viscose
8442,ZALORA,Sleeveless Wrap Dress With Buckle Detail,S$ 39.90,"- Printed dress with buckle detail
- Unlined
- V-neckline
- Regular fit
- Back zip fastening
- Sleeveless
- Crossover hem
- Polyester",Grey/Multi,100% Polyester
8443,ZALORA BASICS,Basic Double Layer Cami Dress,S$ 39.90,"- Layered plain cami dress with slit
- Scoop neckline
- Regular fit
- Adjustable shoulder strap
- Polyester",Black,100% Polyester Woven
8444,ZALORA,Long Sleeves Wrap Belted Dress,S$ 39.90,"- Satin dress with all-over print
- Unlined
- V-neckline
- Regular fit
- Side zip fastening
- Belted waist
- Long cuffed sleeves
- Flared hem
- Polyester
- Model wears an S and is 170cm tall",Black/Off White,Polyester
8445,Something Borrowed,Straight Neck Cami Midi Dress,S$ 39.90,"- Solid hue camisole dress with side button details
- Unlined
- Square neckline
- Regular fit
- Side button fastening
- Adjustable shoulder straps
- Polyester
- Model wears an S and is 176cm tall",Light Blue,Polyester
8446,Forever New,Evelyn Petite Spliced Maxi Dress,S$ 159.99,"Good things come in small packages! This floaty floral print, spliced maxi dress is part of our petites range. Wear on warm days with sandals for an effortless day look. Our petites range is perfectly proportioned to fit 5'3""/161cm and under height, so you’ll never have to worry about alterations ever again.
- Halter neck design
- Relaxed, floaty fit
- Lightweight floral fabric
- Spliced lace trim
- Keyhole back detail
- Zip back/hook and eye fastening
- Lined",Muted Blooms,Outer/Lining: 100% Viscose. Trim: 100% Polyester
8447,Seoul in Love,Melia Dress In Black,S$ 99.90,"-Latest trend in Korea and Hong Kong Magazine!
-Perfect and easy match with classy and casual look
-Suitable for local weather",black,Cotton
8448,ZALORA,Mock Neck Midi Dress,S$ 39.90,"- All over print waist sash midi dress
- Unlined
- Lapel collared neckline
- Regular fit
- Side zip and waist sash fastening
- Polyester",Green/Multi,100% Polyester Woven
8449,Finders Keepers,Dolly Dress,S$ 252.90,"- Solid tone smock texture back tie midi dress
- Partially lined
- Square neckline
- Regular fit
- Back tie fastening
- Polyester
- Model wears an S and is 173cm tall",Ivory,100% Polyester
8450,Cotton On,Woven Cherry Button Front Midi Dress,S$ 44.99,"- Floral print midi button through dress
- V-neckline
- Regular fit
- Button fastening
- Viscose blend
- Model wears an S and is 177cm tall",Issy Ditsy Mineral Red,"60% Viscose, 30% Linen, 10% Cotton"
8451,Tussah,Iris Mini Dress,S$ 121.90,"- Solid tone dress with front tie
- Unlined
- V-neckline
- Regular fit
- Back zipper fastening
- Self-tie waist closure
- Short sleeves
- Polyester",Black,"Outer: 100% Polyester, Lining: 100% Polyester"
8452,Wallis,Cream Palm Print Shift Dress,S$ 119.00,"- Leaf printed sleeveless mini dress
- Sizing runs one size larger
- Lined
- Round neckline
- Regular fit
- Zip fastening
- Viscose
- Model wears a UK 8 and is 170cm tall",Cream,100% Viscose
8453,Seoul in Love,Dreuli Dress Gradient Blue To Pink,S$ 89.90,"-Latest trend in Korea and Hong Kong Magazine!
-Perfect and easy match with classy and casual look
-Suitable for local weather",blue,[]
8454,Mango,Midi Printed Dress,S$ 89.90,"- Geometric print long sleeved midi dress
- Sizing runs one size larger
- V-neckline
- Unlined
- Regular fit
- Front button fastening
- Polyester",Black,100% Polyester
